Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tim Taranto,2,25/03/2023,Crows,Win 108-76,28,0,1
2022,Tim Taranto,7,30/04/2022,Crows,Win 113-54,23,1,0
2021,Tim Taranto,7,01/05/2021,Crows,Win 106-39,35,0,0
2023,Toby Nankervis,2,25/03/2023,Crows,Win 108-76,18,0,0
2022,Toby Nankervis,5,16/04/2022,Crows,Loss 82-101,13,0,0
2021,Toby Nankervis,11,30/05/2021,Crows,Win 111-83,18,0,1
2023,Jayden Short,2,25/03/2023,Crows,Win 108-76,20,1,0
2022,Jayden Short,5,16/04/2022,Crows,Loss 82-101,18,0,0
2021,Jayden Short,11,30/05/2021,Crows,Win 111-83,23,0,0
2023,Dustin Martin,2,25/03/2023,Crows,Win 108-76,14,1,0
2021,Dustin Martin,11,30/05/2021,Crows,Win 111-83,23,1,0
2023,Shai Bolton,2,25/03/2023,Crows,Win 108-76,16,1,0
2022,Shai Bolton,5,16/04/2022,Crows,Loss 82-101,23,0,0
2021,Shai Bolton,11,30/05/2021,Crows,Win 111-83,23,1,2
2023,Nick Vlastuin,2,25/03/2023,Crows,Win 108-76,20,0,0
2022,Nick Vlastuin,5,16/04/2022,Crows,Loss 82-101,21,0,0
2021,Nick Vlastuin,11,30/05/2021,Crows,Win 111-83,19,0,0
2023,Jacob Hopper,2,25/03/2023,Crows,Win 108-76,23,1,0
2021,Jacob Hopper,7,01/05/2021,Crows,Win 106-39,30,0,1
2023,Daniel Rioli,2,25/03/2023,Crows,Win 108-76,23,0,0
2022,Daniel Rioli,5,16/04/2022,Crows,Loss 82-101,16,0,0
2023,Dion Prestia,2,25/03/2023,Crows,Win 108-76,21,0,0
2022,Dion Prestia,5,16/04/2022,Crows,Loss 82-101,27,0,0
2021,Dion Prestia,11,30/05/2021,Crows,Win 111-83,19,0,0
2022,Jack Ross,5,16/04/2022,Crows,Loss 82-101,24,0,0
2023,Liam Baker,2,25/03/2023,Crows,Win 108-76,25,1,0
2022,Liam Baker,5,16/04/2022,Crows,Loss 82-101,14,2,0
2021,Liam Baker,11,30/05/2021,Crows,Win 111-83,18,0,0
2023,Nathan Broad,2,25/03/2023,Crows,Win 108-76,16,1,0
2022,Nathan Broad,5,16/04/2022,Crows,Loss 82-101,15,0,0
2021,Nathan Broad,11,30/05/2021,Crows,Win 111-83,21,0,0
2023,Noah Balta,2,25/03/2023,Crows,Win 108-76,13,0,0
2022,Noah Balta,5,16/04/2022,Crows,Loss 82-101,15,1,1
2021,Noah Balta,11,30/05/2021,Crows,Win 111-83,19,0,0
2023,Jack Graham,2,25/03/2023,Crows,Win 108-76,15,1,0
2022,Jack Graham,5,16/04/2022,Crows,Loss 82-101,19,1,0
2021,Jack Graham,11,30/05/2021,Crows,Win 111-83,20,1,0
2023,Kamdyn McIntosh,2,25/03/2023,Crows,Win 108-76,13,0,1
2021,Kamdyn McIntosh,11,30/05/2021,Crows,Win 111-83,15,0,0
2022,Thomson Dow,5,16/04/2022,Crows,Loss 82-101,15,0,0
2023,Tom Lynch,2,25/03/2023,Crows,Win 108-76,11,3,0
2022,Tom Lynch,5,16/04/2022,Crows,Loss 82-101,13,2,2
2023,Marlion Pickett,2,25/03/2023,Crows,Win 108-76,19,0,0
2022,Marlion Pickett,5,16/04/2022,Crows,Loss 82-101,11,0,0
2022,Jacob Koschitzke,17,10/07/2022,Crows,Win 86-54,8,1,0
2021,Jacob Koschitzke,19,24/07/2021,Crows,Loss 83-102,5,1,0
2021,Jacob Koschitzke,6,25/04/2021,Crows,Win 102-99,14,5,3
2023,Samson Ryan,2,25/03/2023,Crows,Win 108-76,6,3,0
2022,Ben Miller,5,16/04/2022,Crows,Loss 82-101,4,0,0
2023,Rhyan Mansell,2,25/03/2023,Crows,Win 108-76,3,1,0
2022,Hugo Ralphsmith,5,16/04/2022,Crows,Loss 82-101,15,0,0
2021,Hugo Ralphsmith,11,30/05/2021,Crows,Win 111-83,7,2,0
2023,Dylan Grimes,2,25/03/2023,Crows,Win 108-76,8,0,0
2021,Dylan Grimes,11,30/05/2021,Crows,Win 111-83,18,0,0
2023,Tylar Young,2,25/03/2023,Crows,Win 108-76,5,0,0
2023,Maurice Rioli,2,25/03/2023,Crows,Win 108-76,5,0,0
