Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Jordan Dawson,2,25/03/2023,Tigers,Loss 76-108,27,0,0
2022,Jordan Dawson,5,16/04/2022,Tigers,Win 101-82,24,0,0
2021,Jordan Dawson,3,03/04/2021,Tigers,Win 117-72,27,0,1
2023,Rory Laird,2,25/03/2023,Tigers,Loss 76-108,39,0,1
2022,Rory Laird,5,16/04/2022,Tigers,Win 101-82,26,1,0
2021,Rory Laird,11,30/05/2021,Tigers,Loss 83-111,25,0,0
2022,Matt Crouch,5,16/04/2022,Tigers,Win 101-82,26,0,0
2023,Reilly O'Brien,2,25/03/2023,Tigers,Loss 76-108,17,0,0
2022,Reilly O'Brien,5,16/04/2022,Tigers,Win 101-82,10,1,0
2021,Reilly O'Brien,11,30/05/2021,Tigers,Loss 83-111,14,1,0
2023,Brodie Smith,2,25/03/2023,Tigers,Loss 76-108,20,0,1
2022,Brodie Smith,5,16/04/2022,Tigers,Win 101-82,28,0,0
2021,Brodie Smith,11,30/05/2021,Tigers,Loss 83-111,15,0,0
2023,Taylor Walker,2,25/03/2023,Tigers,Loss 76-108,14,2,3
2022,Taylor Walker,5,16/04/2022,Tigers,Win 101-82,16,5,2
2021,Taylor Walker,11,30/05/2021,Tigers,Loss 83-111,16,4,3
2023,Ben Keays,2,25/03/2023,Tigers,Loss 76-108,21,0,2
2022,Ben Keays,5,16/04/2022,Tigers,Win 101-82,31,0,1
2021,Ben Keays,11,30/05/2021,Tigers,Loss 83-111,31,0,0
2023,Mitchell Hinge,2,25/03/2023,Tigers,Loss 76-108,16,0,0
2023,Rory Sloane,2,25/03/2023,Tigers,Loss 76-108,16,0,0
2022,Rory Sloane,5,16/04/2022,Tigers,Win 101-82,13,0,0
2021,Rory Sloane,11,30/05/2021,Tigers,Loss 83-111,29,0,0
2023,Izak Rankine,2,25/03/2023,Tigers,Loss 76-108,12,2,1
2021,Izak Rankine,16,01/07/2021,Tigers,Win 77-67,9,1,2
2023,Josh Rachele,2,25/03/2023,Tigers,Loss 76-108,19,2,1
2022,Josh Rachele,5,16/04/2022,Tigers,Win 101-82,11,2,2
2023,Lachlan Sholl,2,25/03/2023,Tigers,Loss 76-108,27,0,0
2022,Lachlan Sholl,5,16/04/2022,Tigers,Win 101-82,21,0,0
2021,Lachlan Sholl,11,30/05/2021,Tigers,Loss 83-111,11,1,0
2023,Jake Soligo,2,25/03/2023,Tigers,Loss 76-108,18,0,1
2022,Chayce Jones,5,16/04/2022,Tigers,Win 101-82,13,0,0
2021,Chayce Jones,11,30/05/2021,Tigers,Loss 83-111,9,0,1
2022,Brayden Cook,5,16/04/2022,Tigers,Win 101-82,17,0,0
2023,Lachlan Murphy,2,25/03/2023,Tigers,Loss 76-108,13,0,0
2022,Lachlan Murphy,5,16/04/2022,Tigers,Win 101-82,17,0,0
2023,Darcy Fogarty,2,25/03/2023,Tigers,Loss 76-108,12,3,1
2021,Darcy Fogarty,11,30/05/2021,Tigers,Loss 83-111,6,3,0
2023,Luke Pedlar,2,25/03/2023,Tigers,Loss 76-108,12,0,2
2023,Riley Thilthorpe,2,25/03/2023,Tigers,Loss 76-108,8,1,0
2021,Riley Thilthorpe,11,30/05/2021,Tigers,Loss 83-111,10,1,1
2022,Lachlan Gollant,5,16/04/2022,Tigers,Win 101-82,9,0,0
2023,Max Michalanney,2,25/03/2023,Tigers,Loss 76-108,8,0,0
2023,Harry Schoenberg,2,25/03/2023,Tigers,Loss 76-108,13,0,0
2021,Harry Schoenberg,11,30/05/2021,Tigers,Loss 83-111,19,0,1
2023,Sam Berry,2,25/03/2023,Tigers,Loss 76-108,11,0,0
2022,Sam Berry,5,16/04/2022,Tigers,Win 101-82,16,0,0
2021,Sam Berry,11,30/05/2021,Tigers,Loss 83-111,7,1,0
2023,Elliott Himmelberg,2,25/03/2023,Tigers,Loss 76-108,9,0,0
2022,Elliott Himmelberg,5,16/04/2022,Tigers,Win 101-82,11,4,1
2022,Ned McHenry,5,16/04/2022,Tigers,Win 101-82,9,0,0
2021,Ned McHenry,11,30/05/2021,Tigers,Loss 83-111,19,0,0
2023,Patrick Parnell,2,25/03/2023,Tigers,Loss 76-108,0,0,0
2023,Nick Murray,2,25/03/2023,Tigers,Loss 76-108,13,0,0
2021,Nick Murray,11,30/05/2021,Tigers,Loss 83-111,7,0,0
2022,Jordon Butts,5,16/04/2022,Tigers,Win 101-82,7,0,0
2021,Jordon Butts,11,30/05/2021,Tigers,Loss 83-111,10,0,0
2021,Chris Burgess,16,01/07/2021,Tigers,Win 77-67,13,0,2
2021,Will Hamill,11,30/05/2021,Tigers,Loss 83-111,5,0,0
