Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Zach Merrett,2,26/03/2023,Suns,Win 108-80,31,0,1
2022,Zach Merrett,18,17/07/2022,Suns,Win 103-55,36,0,1
2021,Zach Merrett,22,15/08/2021,Suns,Win 98-30,31,0,0
2023,Darcy Parish,2,26/03/2023,Suns,Win 108-80,30,0,0
2021,Darcy Parish,22,15/08/2021,Suns,Win 98-30,34,0,1
2023,Will Setterfield,2,26/03/2023,Suns,Win 108-80,28,1,0
2022,Will Setterfield,4,10/04/2022,Suns,Loss 62-92,20,0,0
2021,Will Setterfield,4,10/04/2021,Suns,Win 70-59,15,0,0
2023,Mason Redman,2,26/03/2023,Suns,Win 108-80,22,0,1
2022,Mason Redman,18,17/07/2022,Suns,Win 103-55,34,0,1
2021,Mason Redman,22,15/08/2021,Suns,Win 98-30,30,0,0
2023,Nic Martin,2,26/03/2023,Suns,Win 108-80,13,1,0
2022,Nic Martin,18,17/07/2022,Suns,Win 103-55,25,2,1
2023,Andrew McGrath,2,26/03/2023,Suns,Win 108-80,25,0,0
2022,Andrew McGrath,18,17/07/2022,Suns,Win 103-55,29,0,0
2021,Andrew McGrath,22,15/08/2021,Suns,Win 98-30,13,0,0
2023,Dyson Heppell,2,26/03/2023,Suns,Win 108-80,14,0,0
2022,Dyson Heppell,18,17/07/2022,Suns,Win 103-55,19,0,0
2021,Dyson Heppell,22,15/08/2021,Suns,Win 98-30,21,0,0
2023,Jordan Ridley,2,26/03/2023,Suns,Win 108-80,18,0,0
2022,Jordan Ridley,18,17/07/2022,Suns,Win 103-55,18,0,0
2021,Jordan Ridley,22,15/08/2021,Suns,Win 98-30,24,0,0
2022,Ben Hobbs,18,17/07/2022,Suns,Win 103-55,15,0,2
2023,Jye Caldwell,2,26/03/2023,Suns,Win 108-80,15,0,1
2022,Jye Caldwell,18,17/07/2022,Suns,Win 103-55,21,0,0
2023,Jade Gresham,18,15/07/2023,Suns,Loss 51-77,20,1,1
2023,Jade Gresham,4,08/04/2023,Suns,Win 113-60,18,0,1
2022,Jade Gresham,5,16/04/2022,Suns,Win 87-61,25,2,0
2023,Todd Goldstein,24,26/08/2023,Suns,Win 132-97,8,0,0
2023,Todd Goldstein,6,23/04/2023,Suns,Loss 54-97,14,0,0
2022,Todd Goldstein,23,20/08/2022,Suns,Loss 47-114,16,0,0
2022,Todd Goldstein,12,04/06/2022,Suns,Loss 47-109,11,1,0
2021,Todd Goldstein,15,26/06/2021,Suns,Win 72-63,21,0,1
2021,Todd Goldstein,2,27/03/2021,Suns,Loss 39-98,11,1,0
2023,Kyle Langford,2,26/03/2023,Suns,Win 108-80,14,5,2
2022,Kyle Langford,18,17/07/2022,Suns,Win 103-55,19,0,3
2022,Nick Hind,18,17/07/2022,Suns,Win 103-55,26,0,1
2021,Nick Hind,22,15/08/2021,Suns,Win 98-30,30,1,0
2023,Dylan Shiel,2,26/03/2023,Suns,Win 108-80,27,2,0
2022,Dylan Shiel,18,17/07/2022,Suns,Win 103-55,29,0,0
2021,Dylan Shiel,22,15/08/2021,Suns,Win 98-30,21,0,0
2023,Jayden Laverde,2,26/03/2023,Suns,Win 108-80,14,0,0
2022,Jayden Laverde,18,17/07/2022,Suns,Win 103-55,14,0,0
2021,Jayden Laverde,22,15/08/2021,Suns,Win 98-30,17,0,0
2023,Archie Perkins,2,26/03/2023,Suns,Win 108-80,8,1,0
2021,Archie Perkins,22,15/08/2021,Suns,Win 98-30,10,1,1
2023,Sam Draper,2,26/03/2023,Suns,Win 108-80,10,0,2
2022,Sam Draper,18,17/07/2022,Suns,Win 103-55,13,2,1
2021,Sam Draper,22,15/08/2021,Suns,Win 98-30,10,0,0
2022,Xavier Duursma,15,26/06/2022,Suns,Win 93-91,16,1,0
2023,Sam Durham,2,26/03/2023,Suns,Win 108-80,20,0,1
2022,Sam Durham,18,17/07/2022,Suns,Win 103-55,13,1,0
2021,Sam Durham,22,15/08/2021,Suns,Win 98-30,20,1,1
2022,Jake Stringer,18,17/07/2022,Suns,Win 103-55,16,4,2
2021,Jake Stringer,22,15/08/2021,Suns,Win 98-30,19,5,1
2023,Jake Kelly,2,26/03/2023,Suns,Win 108-80,11,0,0
2022,Jake Kelly,18,17/07/2022,Suns,Win 103-55,14,0,0
2021,Jake Kelly,3,02/04/2021,Suns,Win 95-85,21,0,0
2022,Peter Wright,18,17/07/2022,Suns,Win 103-55,13,2,3
2021,Peter Wright,22,15/08/2021,Suns,Win 98-30,8,0,1
2023,Ben McKay,24,26/08/2023,Suns,Win 132-97,14,0,0
2023,Ben McKay,6,23/04/2023,Suns,Loss 54-97,9,0,0
2022,Ben McKay,23,20/08/2022,Suns,Loss 47-114,13,0,0
2022,Ben McKay,12,04/06/2022,Suns,Loss 47-109,3,0,0
2021,Ben McKay,15,26/06/2021,Suns,Win 72-63,8,0,0
2021,Ben McKay,2,27/03/2021,Suns,Loss 39-98,6,0,0
2023,Matt Guelfi,2,26/03/2023,Suns,Win 108-80,6,2,0
2022,Matt Guelfi,18,17/07/2022,Suns,Win 103-55,14,0,0
2021,Matt Guelfi,22,15/08/2021,Suns,Win 98-30,15,2,1
2023,Jye Menzie,2,26/03/2023,Suns,Win 108-80,8,2,0
2023,Harrison Jones,2,26/03/2023,Suns,Win 108-80,7,0,0
2022,Harrison Jones,18,17/07/2022,Suns,Win 103-55,8,2,0
2023,Alwyn Davey Jnr,2,26/03/2023,Suns,Win 108-80,10,1,0
