Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Jordan Dawson,18,15/07/2023,Giants,Loss 57-71,27,0,2
2023,Jordan Dawson,1,19/03/2023,Giants,Loss 90-106,23,0,1
2022,Jordan Dawson,7,30/04/2022,Giants,Loss 54-113,24,0,0
2021,Jordan Dawson,Elimination Final,28/08/2021,Giants,Loss 73-74,18,0,0
2021,Jordan Dawson,18,18/07/2021,Giants,Win 98-72,21,0,0
2021,Jordan Dawson,5,17/04/2021,Giants,Loss 69-71,23,0,0
2023,Rory Laird,18,15/07/2023,Giants,Loss 57-71,33,1,0
2023,Rory Laird,1,19/03/2023,Giants,Loss 90-106,18,0,2
2022,Rory Laird,7,30/04/2022,Giants,Loss 54-113,35,0,0
2021,Rory Laird,7,01/05/2021,Giants,Loss 39-106,25,0,0
2022,Matt Crouch,7,30/04/2022,Giants,Loss 54-113,24,0,0
2023,Reilly O'Brien,18,15/07/2023,Giants,Loss 57-71,11,0,0
2023,Reilly O'Brien,1,19/03/2023,Giants,Loss 90-106,12,0,1
2022,Reilly O'Brien,7,30/04/2022,Giants,Loss 54-113,18,0,0
2021,Reilly O'Brien,7,01/05/2021,Giants,Loss 39-106,12,0,0
2023,Brodie Smith,18,15/07/2023,Giants,Loss 57-71,27,0,0
2023,Brodie Smith,1,19/03/2023,Giants,Loss 90-106,16,0,0
2022,Brodie Smith,7,30/04/2022,Giants,Loss 54-113,17,0,0
2021,Brodie Smith,7,01/05/2021,Giants,Loss 39-106,14,0,0
2023,Taylor Walker,18,15/07/2023,Giants,Loss 57-71,8,2,2
2023,Taylor Walker,1,19/03/2023,Giants,Loss 90-106,7,1,2
2022,Taylor Walker,7,30/04/2022,Giants,Loss 54-113,16,2,1
2021,Taylor Walker,7,01/05/2021,Giants,Loss 39-106,8,2,0
2023,Ben Keays,18,15/07/2023,Giants,Loss 57-71,17,1,0
2023,Ben Keays,1,19/03/2023,Giants,Loss 90-106,21,1,1
2022,Ben Keays,7,30/04/2022,Giants,Loss 54-113,27,1,0
2021,Ben Keays,7,01/05/2021,Giants,Loss 39-106,28,0,0
2023,Mitchell Hinge,18,15/07/2023,Giants,Loss 57-71,25,0,0
2023,Mitchell Hinge,1,19/03/2023,Giants,Loss 90-106,15,0,0
2023,Rory Sloane,18,15/07/2023,Giants,Loss 57-71,17,0,0
2023,Rory Sloane,1,19/03/2023,Giants,Loss 90-106,18,0,0
2023,Izak Rankine,18,15/07/2023,Giants,Loss 57-71,10,0,1
2023,Izak Rankine,1,19/03/2023,Giants,Loss 90-106,18,2,5
2021,Izak Rankine,17,11/07/2021,Giants,Win 65-64,11,0,1
2023,Josh Rachele,18,15/07/2023,Giants,Loss 57-71,9,1,1
2023,Josh Rachele,1,19/03/2023,Giants,Loss 90-106,18,3,1
