Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tom Green,1,19/03/2023,Crows,Win 106-90,37,1,0
2022,Tom Green,7,30/04/2022,Crows,Win 113-54,24,0,0
2021,Tom Green,7,01/05/2021,Crows,Win 106-39,22,2,1
2023,Stephen Coniglio,18,15/07/2023,Crows,Win 71-57,23,0,0
2023,Stephen Coniglio,1,19/03/2023,Crows,Win 106-90,32,1,1
2022,Stephen Coniglio,7,30/04/2022,Crows,Win 113-54,20,3,0
2023,Josh Kelly,18,15/07/2023,Crows,Win 71-57,28,1,0
2023,Josh Kelly,1,19/03/2023,Crows,Win 106-90,26,0,0
2022,Josh Kelly,7,30/04/2022,Crows,Win 113-54,41,0,1
2021,Josh Kelly,7,01/05/2021,Crows,Win 106-39,27,1,1
2023,Lachie Whitfield,18,15/07/2023,Crows,Win 71-57,28,0,0
2023,Lachie Whitfield,1,19/03/2023,Crows,Win 106-90,17,0,0
2022,Lachie Whitfield,7,30/04/2022,Crows,Win 113-54,19,3,0
2021,Lachie Whitfield,7,01/05/2021,Crows,Win 106-39,30,0,1
2023,Kieren Briggs,18,15/07/2023,Crows,Win 71-57,16,0,0
2023,Toby Greene,18,15/07/2023,Crows,Win 71-57,20,3,0
2023,Toby Greene,1,19/03/2023,Crows,Win 106-90,19,4,4
2022,Toby Greene,7,30/04/2022,Crows,Win 113-54,17,4,1
2021,Toby Greene,7,01/05/2021,Crows,Win 106-39,19,1,3
2023,Lachie Ash,18,15/07/2023,Crows,Win 71-57,21,0,0
2023,Lachie Ash,1,19/03/2023,Crows,Win 106-90,21,0,0
2022,Lachie Ash,7,30/04/2022,Crows,Win 113-54,24,0,0
2021,Lachie Ash,7,01/05/2021,Crows,Win 106-39,22,0,0
2023,Finn Callaghan,1,19/03/2023,Crows,Win 106-90,25,0,0
2022,Finn Callaghan,7,30/04/2022,Crows,Win 113-54,17,0,0
2023,Jesse Hogan,18,15/07/2023,Crows,Win 71-57,12,1,2
