Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Errol Gulden,18,13/07/2023,Bulldogs,Win 78-76,30,0,0
2022,Errol Gulden,17,08/07/2022,Bulldogs,Win 120-67,13,0,1
2022,Errol Gulden,3,31/03/2022,Bulldogs,Loss 60-71,20,1,0
2021,Errol Gulden,17,11/07/2021,Bulldogs,Win 79-60,15,0,1
2022,Chad Warner,17,08/07/2022,Bulldogs,Win 120-67,25,2,2
2022,Chad Warner,3,31/03/2022,Bulldogs,Loss 60-71,20,0,0
2023,Luke Parker,18,13/07/2023,Bulldogs,Win 78-76,23,0,0
2022,Luke Parker,17,08/07/2022,Bulldogs,Win 120-67,28,0,0
2022,Luke Parker,3,31/03/2022,Bulldogs,Loss 60-71,22,0,1
2021,Luke Parker,17,11/07/2021,Bulldogs,Win 79-60,27,1,0
2022,Jake Lloyd,17,08/07/2022,Bulldogs,Win 120-67,27,0,0
2022,Jake Lloyd,3,31/03/2022,Bulldogs,Loss 60-71,29,0,0
2021,Jake Lloyd,17,11/07/2021,Bulldogs,Win 79-60,33,0,0
2023,Callum Mills,18,13/07/2023,Bulldogs,Win 78-76,15,0,0
2022,Callum Mills,17,08/07/2022,Bulldogs,Win 120-67,23,1,0
2022,Callum Mills,3,31/03/2022,Bulldogs,Loss 60-71,20,0,0
2021,Callum Mills,17,11/07/2021,Bulldogs,Win 79-60,31,0,0
2023,Isaac Heeney,18,13/07/2023,Bulldogs,Win 78-76,14,1,1
2022,Isaac Heeney,17,08/07/2022,Bulldogs,Win 120-67,17,4,0
2022,Isaac Heeney,3,31/03/2022,Bulldogs,Loss 60-71,18,1,0
2021,Isaac Heeney,17,11/07/2021,Bulldogs,Win 79-60,17,1,0
2023,James Rowbottom,18,13/07/2023,Bulldogs,Win 78-76,17,1,0
2022,James Rowbottom,17,08/07/2022,Bulldogs,Win 120-67,12,1,0
2022,James Rowbottom,3,31/03/2022,Bulldogs,Loss 60-71,13,0,0
2023,Taylor Adams,17,07/07/2023,Bulldogs,Win 89-77,19,0,0
2022,Taylor Adams,9,13/05/2022,Bulldogs,Loss 51-99,23,0,0
2021,Taylor Adams,1,19/03/2021,Bulldogs,Loss 53-69,20,0,0
2022,Peter Ladhams,17,08/07/2022,Bulldogs,Win 120-67,3,0,0
2021,Peter Ladhams,Preliminary Final,11/09/2021,Bulldogs,Loss 45-116,9,0,0
2021,Peter Ladhams,23,20/08/2021,Bulldogs,Win 66-64,8,2,0
2021,Peter Ladhams,9,15/05/2021,Bulldogs,Loss 77-96,18,0,0
2023,Brodie Grundy,1,18/03/2023,Bulldogs,Win 115-65,17,1,1
2021,Brodie Grundy,1,19/03/2021,Bulldogs,Loss 53-69,11,0,0
2023,Nick Blakey,18,13/07/2023,Bulldogs,Win 78-76,23,0,0
2022,Nick Blakey,17,08/07/2022,Bulldogs,Win 120-67,22,0,0
2022,Nick Blakey,3,31/03/2022,Bulldogs,Loss 60-71,25,0,0
2021,Nick Blakey,17,11/07/2021,Bulldogs,Win 79-60,18,0,0
2023,Oliver Florent,18,13/07/2023,Bulldogs,Win 78-76,23,2,0
2022,Oliver Florent,17,08/07/2022,Bulldogs,Win 120-67,17,0,0
2022,Oliver Florent,3,31/03/2022,Bulldogs,Loss 60-71,13,0,0
2021,Oliver Florent,17,11/07/2021,Bulldogs,Win 79-60,17,1,1
2023,Justin McInerney,18,13/07/2023,Bulldogs,Win 78-76,23,0,1
2022,Justin McInerney,17,08/07/2022,Bulldogs,Win 120-67,19,0,0
2021,Justin McInerney,17,11/07/2021,Bulldogs,Win 79-60,19,0,1
2023,Tom Papley,18,13/07/2023,Bulldogs,Win 78-76,14,4,2
2022,Tom Papley,17,08/07/2022,Bulldogs,Win 120-67,24,2,5
2021,Tom Papley,17,11/07/2021,Bulldogs,Win 79-60,18,0,2
2023,Hayden McLean,18,13/07/2023,Bulldogs,Win 78-76,14,0,0
2022,Hayden McLean,3,31/03/2022,Bulldogs,Loss 60-71,9,1,0
2023,Braeden Campbell,18,13/07/2023,Bulldogs,Win 78-76,12,0,1
2022,Braeden Campbell,3,31/03/2022,Bulldogs,Loss 60-71,13,0,0
2023,Will Hayward,18,13/07/2023,Bulldogs,Win 78-76,9,0,2
2022,Will Hayward,17,08/07/2022,Bulldogs,Win 120-67,12,1,2
2022,Will Hayward,3,31/03/2022,Bulldogs,Loss 60-71,13,2,2
2021,Will Hayward,17,11/07/2021,Bulldogs,Win 79-60,11,2,0
2023,Dane Rampe,18,13/07/2023,Bulldogs,Win 78-76,16,0,0
2022,Dane Rampe,17,08/07/2022,Bulldogs,Win 120-67,18,0,0
2022,Dane Rampe,3,31/03/2022,Bulldogs,Loss 60-71,17,0,0
2021,Dane Rampe,17,11/07/2021,Bulldogs,Win 79-60,18,0,0
2023,Sam Wicks,18,13/07/2023,Bulldogs,Win 78-76,10,0,0
2022,Sam Wicks,3,31/03/2022,Bulldogs,Loss 60-71,9,1,0
2021,Sam Wicks,17,11/07/2021,Bulldogs,Win 79-60,8,0,2
2023,Robbie Fox,18,13/07/2023,Bulldogs,Win 78-76,11,0,0
2022,Robbie Fox,17,08/07/2022,Bulldogs,Win 120-67,23,0,0
2021,Robbie Fox,17,11/07/2021,Bulldogs,Win 79-60,11,0,0
2023,Harry Cunningham,18,13/07/2023,Bulldogs,Win 78-76,18,0,0
2022,Harry Cunningham,17,08/07/2022,Bulldogs,Win 120-67,8,0,0
2022,Harry Cunningham,3,31/03/2022,Bulldogs,Loss 60-71,16,0,0
2021,Harry Cunningham,17,11/07/2021,Bulldogs,Win 79-60,16,0,0
2023,Logan McDonald,18,13/07/2023,Bulldogs,Win 78-76,4,0,0
2023,Joel Amartey,18,13/07/2023,Bulldogs,Win 78-76,8,1,1
2022,Joel Amartey,17,08/07/2022,Bulldogs,Win 120-67,8,2,0
2022,Joel Amartey,3,31/03/2022,Bulldogs,Loss 60-71,10,0,0
2021,Joel Amartey,17,11/07/2021,Bulldogs,Win 79-60,6,1,1
2022,James Jordon,19,23/07/2022,Bulldogs,Loss 100-110,16,0,0
2022,James Jordon,1,16/03/2022,Bulldogs,Win 97-71,20,0,0
2021,James Jordon,19,24/07/2021,Bulldogs,Loss 65-85,14,0,0
2021,James Jordon,11,28/05/2021,Bulldogs,Win 87-59,14,1,0
2023,Tom McCartin,18,13/07/2023,Bulldogs,Win 78-76,15,0,0
2022,Tom McCartin,17,08/07/2022,Bulldogs,Win 120-67,8,0,0
2022,Tom McCartin,3,31/03/2022,Bulldogs,Loss 60-71,14,0,0
2021,Tom McCartin,17,11/07/2021,Bulldogs,Win 79-60,16,0,0
2021,Aaron Francis,Elimination Final,29/08/2021,Bulldogs,Loss 36-85,9,0,2
2021,Aaron Francis,21,08/08/2021,Bulldogs,Win 97-84,8,2,0
2023,Lewis Melican,18,13/07/2023,Bulldogs,Win 78-76,5,0,0
2023,Corey Warner,18,13/07/2023,Bulldogs,Win 78-76,3,0,0
2022,Sam Reid,17,08/07/2022,Bulldogs,Win 120-67,15,0,1
