Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Andrew Brayshaw,19,22/07/2023,Swans,Loss 76-105,26,1,0
2023,Andrew Brayshaw,9,13/05/2023,Swans,Win 103-86,31,0,0
2022,Andrew Brayshaw,18,16/07/2022,Swans,Loss 65-82,20,0,0
2021,Andrew Brayshaw,19,25/07/2021,Swans,Loss 58-98,34,0,0
2023,Caleb Serong,19,22/07/2023,Swans,Loss 76-105,32,0,0
2023,Caleb Serong,9,13/05/2023,Swans,Win 103-86,33,0,2
2022,Caleb Serong,18,16/07/2022,Swans,Loss 65-82,20,0,0
2021,Caleb Serong,19,25/07/2021,Swans,Loss 58-98,26,0,0
2021,Caleb Serong,10,22/05/2021,Swans,Win 86-84,19,1,0
2023,Luke Ryan,19,22/07/2023,Swans,Loss 76-105,23,0,0
2023,Luke Ryan,9,13/05/2023,Swans,Win 103-86,19,0,0
2022,Luke Ryan,18,16/07/2022,Swans,Loss 65-82,24,0,0
2021,Luke Ryan,19,25/07/2021,Swans,Loss 58-98,15,0,0
2021,Luke Ryan,10,22/05/2021,Swans,Win 86-84,19,0,0
2023,Sean Darcy,9,13/05/2023,Swans,Win 103-86,18,0,0
2022,Sean Darcy,18,16/07/2022,Swans,Loss 65-82,8,0,0
2021,Sean Darcy,19,25/07/2021,Swans,Loss 58-98,19,1,3
2021,Sean Darcy,10,22/05/2021,Swans,Win 86-84,12,0,0
2023,Hayden Young,19,22/07/2023,Swans,Loss 76-105,23,0,0
2023,Hayden Young,9,13/05/2023,Swans,Win 103-86,23,0,0
2022,Hayden Young,18,16/07/2022,Swans,Loss 65-82,23,0,0
2021,Hayden Young,19,25/07/2021,Swans,Loss 58-98,13,0,0
2023,Luke Jackson,19,22/07/2023,Swans,Loss 76-105,14,0,0
2023,Luke Jackson,9,13/05/2023,Swans,Win 103-86,17,3,0
2022,Luke Jackson,Qualifying Final,02/09/2022,Swans,Loss 69-91,7,0,0
2022,Luke Jackson,12,04/06/2022,Swans,Loss 61-73,13,1,1
2021,Luke Jackson,8,08/05/2021,Swans,Win 67-58,11,0,0
2023,Jordan Clark,19,22/07/2023,Swans,Loss 76-105,16,0,0
2023,Jordan Clark,9,13/05/2023,Swans,Win 103-86,18,0,0
2022,Jordan Clark,18,16/07/2022,Swans,Loss 65-82,17,0,0
2021,Jordan Clark,7,01/05/2021,Swans,Loss 88-90,18,0,1
2023,Jaeger O'Meara,19,22/07/2023,Swans,Loss 76-105,26,0,0
2023,Jaeger O'Meara,9,13/05/2023,Swans,Win 103-86,27,0,0
2022,Jaeger O'Meara,6,25/04/2022,Swans,Loss 68-109,20,0,0
2021,Jaeger O'Meara,13,11/06/2021,Swans,Win 89-51,26,0,0
2023,James Aish,9,13/05/2023,Swans,Win 103-86,12,0,0
2022,James Aish,18,16/07/2022,Swans,Loss 65-82,12,0,0
2021,James Aish,19,25/07/2021,Swans,Loss 58-98,16,0,0
2021,James Aish,10,22/05/2021,Swans,Win 86-84,14,0,1
2023,Corey Wagner,19,22/07/2023,Swans,Loss 76-105,20,0,0
2023,Brennan Cox,9,13/05/2023,Swans,Win 103-86,15,0,0
2022,Brennan Cox,18,16/07/2022,Swans,Loss 65-82,15,0,0
2021,Brennan Cox,10,22/05/2021,Swans,Win 86-84,9,0,0
2022,Will Brodie,18,16/07/2022,Swans,Loss 65-82,24,0,0
2023,Sam Switkowski,19,22/07/2023,Swans,Loss 76-105,16,1,0
2023,Sam Switkowski,9,13/05/2023,Swans,Win 103-86,13,1,0
2021,Sam Switkowski,10,22/05/2021,Swans,Win 86-84,15,0,1
2022,Heath Chapman,18,16/07/2022,Swans,Loss 65-82,19,0,0
2023,Michael Frederick,19,22/07/2023,Swans,Loss 76-105,12,1,1
2023,Michael Frederick,9,13/05/2023,Swans,Win 103-86,11,2,0
2022,Michael Frederick,18,16/07/2022,Swans,Loss 65-82,9,0,0
2023,Matthew Johnson,19,22/07/2023,Swans,Loss 76-105,6,0,0
2023,Nathan O'Driscoll,9,13/05/2023,Swans,Win 103-86,13,0,0
2023,Ethan Hughes,19,22/07/2023,Swans,Loss 76-105,17,0,0
2023,Ethan Hughes,9,13/05/2023,Swans,Win 103-86,9,1,0
2023,Josh Treacy,19,22/07/2023,Swans,Loss 76-105,14,1,0
2023,Josh Treacy,9,13/05/2023,Swans,Win 103-86,14,2,0
2021,Josh Treacy,10,22/05/2021,Swans,Win 86-84,8,1,1
2023,Neil Erasmus,19,22/07/2023,Swans,Loss 76-105,16,0,0
2023,Neil Erasmus,9,13/05/2023,Swans,Win 103-86,15,0,0
2023,Michael Walters,19,22/07/2023,Swans,Loss 76-105,11,2,1
2023,Michael Walters,9,13/05/2023,Swans,Win 103-86,12,0,0
2022,Michael Walters,18,16/07/2022,Swans,Loss 65-82,16,1,1
2021,Michael Walters,19,25/07/2021,Swans,Loss 58-98,9,0,0
2021,Michael Walters,10,22/05/2021,Swans,Win 86-84,23,1,0
2023,Nat Fyfe,9,13/05/2023,Swans,Win 103-86,6,0,0
2022,Nat Fyfe,18,16/07/2022,Swans,Loss 65-82,15,0,0
2021,Nat Fyfe,19,25/07/2021,Swans,Loss 58-98,15,0,1
2021,Nat Fyfe,10,22/05/2021,Swans,Win 86-84,27,1,0
2023,Jye Amiss,19,22/07/2023,Swans,Loss 76-105,4,1,1
2023,Jye Amiss,9,13/05/2023,Swans,Win 103-86,9,2,1
2023,Bailey Banfield,9,13/05/2023,Swans,Win 103-86,15,1,1
2022,Bailey Banfield,18,16/07/2022,Swans,Loss 65-82,14,2,0
2021,Bailey Banfield,19,25/07/2021,Swans,Loss 58-98,8,0,1
2023,Alex Pearce,19,22/07/2023,Swans,Loss 76-105,13,0,0
2023,Alex Pearce,9,13/05/2023,Swans,Win 103-86,7,0,0
2021,Alex Pearce,19,25/07/2021,Swans,Loss 58-98,4,0,0
2023,Sam Sturt,19,22/07/2023,Swans,Loss 76-105,14,1,0
2022,Matt Taberner,18,16/07/2022,Swans,Loss 65-82,13,2,2
2021,Matt Taberner,19,25/07/2021,Swans,Loss 58-98,8,2,0
2021,Matt Taberner,10,22/05/2021,Swans,Win 86-84,5,1,1
2023,Brandon Walker,9,13/05/2023,Swans,Win 103-86,9,0,0
2022,Brandon Walker,18,16/07/2022,Swans,Loss 65-82,15,0,0
2021,Brandon Walker,19,25/07/2021,Swans,Loss 58-98,9,0,0
2023,Josh Corbett,19,22/07/2023,Swans,Loss 76-105,7,0,1
2021,Josh Corbett,23,21/08/2021,Swans,Loss 49-136,9,1,1
2021,Josh Corbett,6,24/04/2021,Swans,Win 100-60,10,2,0
2023,Ethan Stanley,19,22/07/2023,Swans,Loss 76-105 ,5,0,0
2021,Jeremy Sharp,23,21/08/2021,Swans,Loss 49-136,2,0,0
