Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Noah Anderson,3,02/04/2023,Cats,Win 73-54,21,1,0
2022,Noah Anderson,22,13/08/2022,Cats,Loss 59-119,26,1,0
2021,Noah Anderson,10,22/05/2021,Cats,Loss 57-91,14,0,1
2023,Touk Miller,3,02/04/2023,Cats,Win 73-54,20,0,0
2022,Touk Miller,22,13/08/2022,Cats,Loss 59-119,36,0,0
2021,Touk Miller,10,22/05/2021,Cats,Loss 57-91,30,1,1
2023,Matt Rowell,3,02/04/2023,Cats,Win 73-54,24,0,0
2022,Matt Rowell,22,13/08/2022,Cats,Loss 59-119,9,0,0
2023,Jarrod Witts,3,02/04/2023,Cats,Win 73-54,13,0,0
2022,Jarrod Witts,22,13/08/2022,Cats,Loss 59-119,16,1,0
2023,Sam Flanders,3,02/04/2023,Cats,Win 73-54,7,0,0
2022,Sam Flanders,22,13/08/2022,Cats,Loss 59-119,10,1,0
2021,Sam Flanders,10,22/05/2021,Cats,Loss 57-91,10,0,1
2023,Lachie Weller,3,02/04/2023,Cats,Win 73-54,29,0,0
2021,Lachie Weller,10,22/05/2021,Cats,Loss 57-91,16,0,0
2023,Wil Powell,3,02/04/2023,Cats,Win 73-54,15,0,0
2021,Wil Powell,10,22/05/2021,Cats,Loss 57-91,20,0,0
2023,Darcy Macpherson,3,02/04/2023,Cats,Win 73-54,24,0,0
2022,Darcy Macpherson,22,13/08/2022,Cats,Loss 59-119,16,0,0
2022,Brandon Ellis,22,13/08/2022,Cats,Loss 59-119,32,0,0
2021,Brandon Ellis,10,22/05/2021,Cats,Loss 57-91,17,0,0
2021,Rory Atkins,10,22/05/2021,Cats,Loss 57-91,9,0,0
2023,Ben Ainsworth,3,02/04/2023,Cats,Win 73-54,16,0,1
2022,Ben Ainsworth,22,13/08/2022,Cats,Loss 59-119,19,0,0
2023,David Swallow,3,02/04/2023,Cats,Win 73-54,15,0,0
2022,David Swallow,22,13/08/2022,Cats,Loss 59-119,19,0,0
2021,David Swallow,10,22/05/2021,Cats,Loss 57-91,21,0,0
2023,Jack Lukosius,3,02/04/2023,Cats,Win 73-54,13,5,2
2022,Jack Lukosius,22,13/08/2022,Cats,Loss 59-119,15,1,1
2021,Jack Lukosius,10,22/05/2021,Cats,Loss 57-91,23,0,1
2023,Charlie Ballard,3,02/04/2023,Cats,Win 73-54,14,1,0
2021,Charlie Ballard,10,22/05/2021,Cats,Loss 57-91,12,0,0
2023,Nick Holman,3,02/04/2023,Cats,Win 73-54,19,0,2
2021,Nick Holman,10,22/05/2021,Cats,Loss 57-91,11,0,0
2023,Levi Casboult,3,02/04/2023,Cats,Win 73-54,18,0,1
2022,Levi Casboult,22,13/08/2022,Cats,Loss 59-119,1,0,0
2022,Alex Davies,22,13/08/2022,Cats,Loss 59-119,10,1,0
2023,Sam Collins,3,02/04/2023,Cats,Win 73-54,16,0,0
2022,Sam Collins,22,13/08/2022,Cats,Loss 59-119,14,0,0
2021,Sam Collins,10,22/05/2021,Cats,Loss 57-91,13,0,0
2023,Joel Jeffrey,3,02/04/2023,Cats,Win 73-54,9,1,1
2022,Mac Andrew,22,13/08/2022,Cats,Loss 59-119,12,0,0
2022,Jack Mahony,16,02/07/2022,Cats,Loss 32-144,5,1,0
2022,Jack Mahony,6,24/04/2022,Cats,Loss 61-121,16,0,0
2021,Jack Mahony,20,31/07/2021,Cats,Loss 42-62,8,0,0
2021,Jack Mahony,5,18/04/2021,Cats,Loss 47-77,8,0,0
2023,Ben King,3,02/04/2023,Cats,Win 73-54,7,1,2
2021,Ben King,10,22/05/2021,Cats,Loss 57-91,8,3,2
2023,Malcolm Rosas,3,02/04/2023,Cats,Win 73-54,7,0,2
2022,Malcolm Rosas,22,13/08/2022,Cats,Loss 59-119,11,0,0
2023,Ben Long,3,02/04/2023,Cats,Win 73-54,19,0,0
2022,Ben Long,21,06/08/2022,Cats,Loss 65-110,14,1,1
2022,Ben Long,9,14/05/2022,Cats,Win 90-80,11,1,0
2021,Ben Long,9,14/05/2021,Cats,Loss 47-68,3,0,0
2022,Sean Lemmens,22,13/08/2022,Cats,Loss 59-119,11,0,0
2021,Sean Lemmens,10,22/05/2021,Cats,Loss 57-91,7,0,0
2023,Hewago Oea,3,02/04/2023,Cats,Win 73-54,10,0,0
2023,Jy Farrar,3,02/04/2023,Cats,Win 73-54,14,0,1
2022,Jy Farrar,22,13/08/2022,Cats,Loss 59-119,18,0,0
2022,Sam Day,22,13/08/2022,Cats,Loss 59-119,4,1,0
2021,Thomas Berry,2,26/03/2021,Cats,Loss 80-81,7,1,1
2023,Alex Sexton,3,02/04/2023,Cats,Win 73-54,3,1,1
2021,Alex Sexton,10,22/05/2021,Cats,Loss 57-91,12,0,0
2022,Caleb Graham,22,13/08/2022,Cats,Loss 59-119,10,0,0
2021,Caleb Graham,10,22/05/2021,Cats,Loss 57-91,6,0,0
