Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Noah Anderson,22,12/08/2023,Swans,Loss 90-114,22,1,0
2023,Noah Anderson,1,18/03/2023,Swans,Loss 61-110,17,1,1
2021,Noah Anderson,23,21/08/2021,Swans,Loss 49-136,28,0,0
2021,Noah Anderson,6,24/04/2021,Swans,Win 100-60,34,0,1
2023,Touk Miller,22,12/08/2023,Swans,Loss 90-114,22,1,0
2023,Touk Miller,1,18/03/2023,Swans,Loss 61-110,29,0,0
2022,Touk Miller,8,07/05/2022,Swans,Win 75-61,20,1,1
2021,Touk Miller,23,21/08/2021,Swans,Loss 49-136,37,0,1
2021,Touk Miller,6,24/04/2021,Swans,Win 100-60,36,0,0
2023,Matt Rowell,22,12/08/2023,Swans,Loss 90-114,25,0,0
2023,Matt Rowell,1,18/03/2023,Swans,Loss 61-110,28,0,0
2022,Matt Rowell,8,07/05/2022,Swans,Win 75-61,16,0,0
2021,Matt Rowell,23,21/08/2021,Swans,Loss 49-136,17,0,0
2023,Jarrod Witts,22,12/08/2023,Swans,Loss 90-114,17,0,0
2023,Jarrod Witts,1,18/03/2023,Swans,Loss 61-110,25,0,1
2022,Jarrod Witts,8,07/05/2022,Swans,Win 75-61,19,0,0
2023,Sam Flanders,22,12/08/2023,Swans,Loss 90-114,23,1,0
2023,Sam Flanders,1,18/03/2023,Swans,Loss 61-110,19,2,0
2021,Sam Flanders,6,24/04/2021,Swans,Win 100-60,17,0,1
2022,Lachie Weller,8,07/05/2022,Swans,Win 75-61,14,1,0
2021,Lachie Weller,6,24/04/2021,Swans,Win 100-60,17,1,0
2022,Wil Powell,8,07/05/2022,Swans,Win 75-61,19,0,1
2021,Wil Powell,23,21/08/2021,Swans,Loss 49-136,13,0,0
2021,Wil Powell,6,24/04/2021,Swans,Win 100-60,15,0,0
2023,Darcy Macpherson,22,12/08/2023,Swans,Loss 90-114,17,0,0
2023,Darcy Macpherson,1,18/03/2023,Swans,Loss 61-110,22,0,0
2022,Darcy Macpherson,8,07/05/2022,Swans,Win 75-61,8,0,0
2021,Darcy Macpherson,23,21/08/2021,Swans,Loss 49-136,15,0,1
2023,Brandon Ellis,22,12/08/2023,Swans,Loss 90-114,23,1,0
2022,Brandon Ellis,8,07/05/2022,Swans,Win 75-61,26,0,1
2021,Brandon Ellis,6,24/04/2021,Swans,Win 100-60,24,0,0
2023,Rory Atkins,22,12/08/2023,Swans,Loss 90-114,22,0,0
2021,Rory Atkins,23,21/08/2021,Swans,Loss 49-136,18,0,1
2023,Ben Ainsworth,22,12/08/2023,Swans,Loss 90-114,17,0,2
2023,Ben Ainsworth,1,18/03/2023,Swans,Loss 61-110,16,2,0
2022,Ben Ainsworth,8,07/05/2022,Swans,Win 75-61,17,1,0
2021,Ben Ainsworth,23,21/08/2021,Swans,Loss 49-136,21,0,2
2021,Ben Ainsworth,6,24/04/2021,Swans,Win 100-60,20,3,1
2022,Connor Budarick,8,07/05/2022,Swans,Win 75-61,19,0,0
2023,David Swallow,22,12/08/2023,Swans,Loss 90-114,16,0,0
2023,David Swallow,1,18/03/2023,Swans,Loss 61-110,20,1,0
2022,David Swallow,8,07/05/2022,Swans,Win 75-61,24,1,1
2021,David Swallow,23,21/08/2021,Swans,Loss 49-136,20,0,0
2021,David Swallow,6,24/04/2021,Swans,Win 100-60,31,0,1
2023,Jack Lukosius,22,12/08/2023,Swans,Loss 90-114,14,2,1
2023,Jack Lukosius,1,18/03/2023,Swans,Loss 61-110,11,0,0
2022,Jack Lukosius,8,07/05/2022,Swans,Win 75-61,6,1,1
2021,Jack Lukosius,23,21/08/2021,Swans,Loss 49-136,16,0,0
2021,Jack Lukosius,6,24/04/2021,Swans,Win 100-60,21,0,0
2023,Brayden Fiorini,1,18/03/2023,Swans,Loss 61-110,9,0,1
2022,Brayden Fiorini,8,07/05/2022,Swans,Win 75-61,29,0,1
2021,Brayden Fiorini,23,21/08/2021,Swans,Loss 49-136,20,0,1
2023,Charlie Ballard,22,12/08/2023,Swans,Loss 90-114,7,0,0
2023,Charlie Ballard,1,18/03/2023,Swans,Loss 61-110,13,0,0
2022,Charlie Ballard,8,07/05/2022,Swans,Win 75-61,16,0,0
2021,Charlie Ballard,23,21/08/2021,Swans,Loss 49-136,9,0,0
2021,Charlie Ballard,6,24/04/2021,Swans,Win 100-60,10,0,0
2023,Nick Holman,22,12/08/2023,Swans,Loss 90-114,6,1,1
2023,Nick Holman,1,18/03/2023,Swans,Loss 61-110,15,1,0
2022,Nick Holman,8,07/05/2022,Swans,Win 75-61,7,0,3
2021,Nick Holman,6,24/04/2021,Swans,Win 100-60,23,1,0
2023,Levi Casboult,22,12/08/2023,Swans,Loss 90-114,12,2,2
2023,Levi Casboult,1,18/03/2023,Swans,Loss 61-110,4,0,0
2022,Levi Casboult,8,07/05/2022,Swans,Win 75-61,7,2,1
2021,Levi Casboult,11,30/05/2021,Swans,Loss 78-100,6,0,0
2023,Alex Davies,1,18/03/2023,Swans,Loss 61-110,16,0,0
2022,Alex Davies,8,07/05/2022,Swans,Win 75-61,8,0,0
2021,Alex Davies,23,21/08/2021,Swans,Loss 49-136,16,0,2
2023,Sam Collins,22,12/08/2023,Swans,Loss 90-114,8,0,0
