Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Errol Gulden,22,12/08/2023,Suns,Win 114-90,19,0,0
2023,Errol Gulden,1,18/03/2023,Suns,Win 110-61,24,1,1
2022,Errol Gulden,8,07/05/2022,Suns,Loss 61-75,11,0,0
2021,Errol Gulden,23,21/08/2021,Suns,Win 136-49,19,1,0
2021,Errol Gulden,6,24/04/2021,Suns,Loss 60-100,12,0,0
2023,Chad Warner,22,12/08/2023,Suns,Win 114-90,28,2,0
2023,Chad Warner,1,18/03/2023,Suns,Win 110-61,30,0,3
2022,Chad Warner,8,07/05/2022,Suns,Loss 61-75,19,1,3
2021,Chad Warner,6,24/04/2021,Suns,Loss 60-100,23,1,0
2023,Luke Parker,22,12/08/2023,Suns,Win 114-90,20,0,0
2023,Luke Parker,1,18/03/2023,Suns,Win 110-61,25,0,0
2022,Luke Parker,8,07/05/2022,Suns,Loss 61-75,16,1,1
2021,Luke Parker,23,21/08/2021,Suns,Win 136-49,23,0,0
2021,Luke Parker,6,24/04/2021,Suns,Loss 60-100,36,0,0
2023,Jake Lloyd,22,12/08/2023,Suns,Win 114-90,23,0,0
2023,Jake Lloyd,1,18/03/2023,Suns,Win 110-61,28,1,0
2022,Jake Lloyd,8,07/05/2022,Suns,Loss 61-75,26,0,0
2021,Jake Lloyd,23,21/08/2021,Suns,Win 136-49,36,0,0
2021,Jake Lloyd,6,24/04/2021,Suns,Loss 60-100,35,0,0
2023,Callum Mills,22,12/08/2023,Suns,Win 114-90,16,0,1
2023,Callum Mills,1,18/03/2023,Suns,Win 110-61,19,1,0
2022,Callum Mills,8,07/05/2022,Suns,Loss 61-75,20,0,0
2021,Callum Mills,23,21/08/2021,Suns,Win 136-49,18,1,0
2021,Callum Mills,6,24/04/2021,Suns,Loss 60-100,34,0,0
2023,Isaac Heeney,22,12/08/2023,Suns,Win 114-90,17,2,0
2023,Isaac Heeney,1,18/03/2023,Suns,Win 110-61,12,1,2
2022,Isaac Heeney,8,07/05/2022,Suns,Loss 61-75,13,0,3
2021,Isaac Heeney,23,21/08/2021,Suns,Win 136-49,20,3,1
2021,Isaac Heeney,6,24/04/2021,Suns,Loss 60-100,13,1,0
2023,James Rowbottom,22,12/08/2023,Suns,Win 114-90,18,1,0
2023,James Rowbottom,1,18/03/2023,Suns,Win 110-61,17,0,0
2022,James Rowbottom,8,07/05/2022,Suns,Loss 61-75,16,0,1
2021,James Rowbottom,23,21/08/2021,Suns,Win 136-49,18,1,0
2021,James Rowbottom,6,24/04/2021,Suns,Loss 60-100,16,1,0
2023,Taylor Adams,16,01/07/2023,Suns,Win 120-42,14,1,0
2022,Taylor Adams,16,02/07/2022,Suns,Win 67-62,20,0,1
2022,Taylor Adams,7,01/05/2022,Suns,Win 115-90,23,0,0
2023,Peter Ladhams,1,18/03/2023,Suns,Win 110-61,20,0,0
2022,Peter Ladhams,8,07/05/2022,Suns,Loss 61-75,16,0,0
2021,Peter Ladhams,14,19/06/2021,Suns,Win 81-31,15,0,1
2023,Brodie Grundy,8,06/05/2023,Suns,Win 90-85,6,2,0
2021,Brodie Grundy,7,01/05/2021,Suns,Loss 55-79,21,1,0
2023,Nick Blakey,22,12/08/2023,Suns,Win 114-90,24,0,0
