Year,Player Name,Round,Date,Opponent,Result,D,G,B
2021,Tom Atkins,13,10/06/2021,Power,Win 112-91,8,0,0
2023,Max Holmes,21,05/08/2023,Power,Win 97-85,14,0,0
2023,Max Holmes,14,15/06/2023,Power,Loss 72-110,24,0,0
2022,Max Holmes,19,23/07/2022,Power,Win 106-94,14,1,0
2023,Gryan Miers,21,05/08/2023,Power,Win 97-85,24,2,1
2023,Gryan Miers,14,15/06/2023,Power,Loss 72-110,13,0,0
2022,Gryan Miers,19,23/07/2022,Power,Win 106-94,20,1,1
2022,Gryan Miers,10,21/05/2022,Power,Win 82-47,3,0,0
2021,Gryan Miers,Qualifying Final,27/08/2021,Power,Loss 43-86,12,0,1
2023,Rhys Stanley,21,05/08/2023,Power,Win 97-85,18,0,1
2022,Rhys Stanley,19,23/07/2022,Power,Win 106-94,12,0,0
2021,Rhys Stanley,Qualifying Final,27/08/2021,Power,Loss 43-86,6,0,0
2023,Tanner Bruhn,21,05/08/2023,Power,Win 97-85,17,0,0
2023,Tanner Bruhn,14,15/06/2023,Power,Loss 72-110,12,0,0
2022,Tanner Bruhn,17,09/07/2022,Power,Loss 29-84,6,0,1
2021,Tanner Bruhn,20,01/08/2021,Power,Loss 73-100,6,0,0
2023,Zach Guthrie,21,05/08/2023,Power,Win 97-85,13,0,0
2023,Zach Guthrie,14,15/06/2023,Power,Loss 72-110,26,0,0
2022,Zach Guthrie,19,23/07/2022,Power,Win 106-94,3,0,0
2022,Zach Guthrie,10,21/05/2022,Power,Win 82-47,16,0,0
2023,Zach Tuohy,21,05/08/2023,Power,Win 97-85,15,0,1
2023,Zach Tuohy,14,15/06/2023,Power,Loss 72-110,24,0,1
2022,Zach Tuohy,19,23/07/2022,Power,Win 106-94,27,0,0
2022,Zach Tuohy,10,21/05/2022,Power,Win 82-47,21,0,0
2021,Zach Tuohy,13,10/06/2021,Power,Win 112-91,14,0,0
2023,Tom Hawkins,14,15/06/2023,Power,Loss 72-110,10,2,1
2022,Tom Hawkins,19,23/07/2022,Power,Win 106-94,15,4,0
2022,Tom Hawkins,10,21/05/2022,Power,Win 82-47,16,2,2
2021,Tom Hawkins,Qualifying Final,27/08/2021,Power,Loss 43-86,10,2,1
2021,Tom Hawkins,13,10/06/2021,Power,Win 112-91,14,4,4
2023,Mark O'Connor,21,05/08/2023,Power,Win 97-85,10,0,0
2023,Mark O'Connor,14,15/06/2023,Power,Loss 72-110,18,1,0
2022,Mark O'Connor,19,23/07/2022,Power,Win 106-94,15,0,0
2022,Mark O'Connor,10,21/05/2022,Power,Win 82-47,13,0,1
2021,Mark O'Connor,Qualifying Final,27/08/2021,Power,Loss 43-86,3,0,0
2021,Mark O'Connor,13,10/06/2021,Power,Win 112-91,13,0,0
2023,Jack Bowes,21,05/08/2023,Power,Win 97-85,14,1,0
2023,Jack Bowes,14,15/06/2023,Power,Loss 72-110,5,0,0
2022,Jack Bowes,15,26/06/2022,Power,Loss 91-93,16,0,0
2021,Jack Bowes,14,19/06/2021,Power,Loss 31-81,16,1,1
2023,Brad Close,21,05/08/2023,Power,Win 97-85,8,1,0
2023,Brad Close,14,15/06/2023,Power,Loss 72-110,9,1,0
2022,Brad Close,19,23/07/2022,Power,Win 106-94,15,1,0
2022,Brad Close,10,21/05/2022,Power,Win 82-47,22,1,1
2021,Brad Close,Qualifying Final,27/08/2021,Power,Loss 43-86,17,0,1
2021,Brad Close,13,10/06/2021,Power,Win 112-91,12,0,0
2023,Oliver Henry,21,05/08/2023,Power,Win 97-85,13,4,0
2023,Oliver Henry,14,15/06/2023,Power,Loss 72-110,11,1,1
2021,Oliver Henry,19,23/07/2021,Power,Loss 69-97,15,2,3
2023,Brandan Parfitt,21,05/08/2023,Power,Win 97-85,8,0,0
2022,Brandan Parfitt,10,21/05/2022,Power,Win 82-47,25,0,1
2021,Brandan Parfitt,Qualifying Final,27/08/2021,Power,Loss 43-86,21,0,2
2021,Brandan Parfitt,13,10/06/2021,Power,Win 112-91,17,2,0
2023,Tyson Stengle,21,05/08/2023,Power,Win 97-85,11,1,1
2023,Tyson Stengle,14,15/06/2023,Power,Loss 72-110,9,0,1
2022,Tyson Stengle,19,23/07/2022,Power,Win 106-94,13,2,1
2022,Tyson Stengle,10,21/05/2022,Power,Win 82-47,12,3,0
2023,Gary Rohan,21,05/08/2023,Power,Win 97-85,12,0,2
2023,Gary Rohan,14,15/06/2023,Power,Loss 72-110,12,3,0
2022,Gary Rohan,19,23/07/2022,Power,Win 106-94,10,2,0
2022,Gary Rohan,10,21/05/2022,Power,Win 82-47,7,0,1
2021,Gary Rohan,Qualifying Final,27/08/2021,Power,Loss 43-86,12,0,0
2021,Gary Rohan,13,10/06/2021,Power,Win 112-91,18,3,2
2023,Jack Henry,21,05/08/2023,Power,Win 97-85,1,0,0
2023,Jack Henry,14,15/06/2023,Power,Loss 72-110,10,0,0
2022,Jack Henry,19,23/07/2022,Power,Win 106-94,14,0,0
2021,Jack Henry,Qualifying Final,27/08/2021,Power,Loss 43-86,15,0,0
2021,Jack Henry,13,10/06/2021,Power,Win 112-91,17,0,0
2023,Jake Kolodjashnij,21,05/08/2023,Power,Win 97-85,11,0,0
2023,Jake Kolodjashnij,14,15/06/2023,Power,Loss 72-110,10,0,0
2022,Jake Kolodjashnij,19,23/07/2022,Power,Win 106-94,15,0,0
2022,Jake Kolodjashnij,10,21/05/2022,Power,Win 82-47,11,1,0
2021,Jake Kolodjashnij,Qualifying Final,27/08/2021,Power,Loss 43-86,10,0,0
2021,Jake Kolodjashnij,13,10/06/2021,Power,Win 112-91,8,0,0
2022,Shannon Neale,19,23/07/2022,Power,Win 106-94,6,0,0
2023,Sam De Koning,21,05/08/2023,Power,Win 97-85,15,0,0
2023,Sam De Koning,14,15/06/2023,Power,Loss 72-110,9,0,0
2022,Sam De Koning,19,23/07/2022,Power,Win 106-94,12,0,0
2022,Sam De Koning,10,21/05/2022,Power,Win 82-47,16,0,0
2023,Jed Bews,14,15/06/2023,Power,Loss 72-110,6,0,0
2022,Jed Bews,19,23/07/2022,Power,Win 106-94,14,0,0
2022,Jed Bews,10,21/05/2022,Power,Win 82-47,13,0,0
2021,Jed Bews,Qualifying Final,27/08/2021,Power,Loss 43-86,7,0,0
2021,Jed Bews,13,10/06/2021,Power,Win 112-91,14,0,0
