Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Connor Rozee,21,05/08/2023,Cats,Loss 85-97,27,0,1
2023,Connor Rozee,14,15/06/2023,Cats,Win 110-72,25,0,1
2022,Connor Rozee,19,23/07/2022,Cats,Loss 94-106,21,0,1
2022,Connor Rozee,10,21/05/2022,Cats,Loss 47-82,22,0,1
2021,Connor Rozee,Qualifying Final,27/08/2021,Cats,Win 86-43,17,0,0
2021,Connor Rozee,13,10/06/2021,Cats,Loss 91-112,16,5,1
2023,Zak Butters,21,05/08/2023,Cats,Loss 85-97,30,1,0
2023,Zak Butters,14,15/06/2023,Cats,Win 110-72,23,1,0
2022,Zak Butters,19,23/07/2022,Cats,Loss 94-106,20,0,0
2022,Zak Butters,10,21/05/2022,Cats,Loss 47-82,24,0,0
2021,Zak Butters,Qualifying Final,27/08/2021,Cats,Win 86-43,11,1,0
2023,Dan Houston,21,05/08/2023,Cats,Loss 85-97,9,0,0
2023,Dan Houston,14,15/06/2023,Cats,Win 110-72,31,0,0
2022,Dan Houston,19,23/07/2022,Cats,Loss 94-106,16,0,0
2022,Dan Houston,10,21/05/2022,Cats,Loss 47-82,30,0,0
2021,Dan Houston,Qualifying Final,27/08/2021,Cats,Win 86-43,20,0,0
2021,Dan Houston,13,10/06/2021,Cats,Loss 91-112,20,0,0
2022,Ivan Soldo,15,25/06/2022,Cats,Loss 86-89,7,0,1
2023,Ollie Wines,21,05/08/2023,Cats,Loss 85-97,17,0,1
2023,Ollie Wines,14,15/06/2023,Cats,Win 110-72,28,0,1
2022,Ollie Wines,19,23/07/2022,Cats,Loss 94-106,22,0,0
2022,Ollie Wines,10,21/05/2022,Cats,Loss 47-82,29,0,0
2021,Ollie Wines,Qualifying Final,27/08/2021,Cats,Win 86-43,33,0,1
2021,Ollie Wines,13,10/06/2021,Cats,Loss 91-112,29,1,0
2023,Willem Drew,21,05/08/2023,Cats,Loss 85-97,12,0,0
2023,Willem Drew,14,15/06/2023,Cats,Win 110-72,14,1,1
2022,Willem Drew,19,23/07/2022,Cats,Loss 94-106,11,0,0
2022,Willem Drew,10,21/05/2022,Cats,Loss 47-82,20,0,0
2021,Willem Drew,Qualifying Final,27/08/2021,Cats,Win 86-43,12,0,1
2021,Willem Drew,13,10/06/2021,Cats,Loss 91-112,16,0,0
2023,Jeremy Finlayson,14,15/06/2023,Cats,Win 110-72,10,4,0
2022,Jeremy Finlayson,19,23/07/2022,Cats,Loss 94-106,20,0,0
2022,Jeremy Finlayson,10,21/05/2022,Cats,Loss 47-82,13,1,1
2023,Charlie Dixon,14,15/06/2023,Cats,Win 110-72,7,0,2
2022,Charlie Dixon,19,23/07/2022,Cats,Loss 94-106,23,2,2
2021,Charlie Dixon,Qualifying Final,27/08/2021,Cats,Win 86-43,10,0,1
2021,Charlie Dixon,13,10/06/2021,Cats,Loss 91-112,12,4,1
2023,Jason Horne-Francis,21,05/08/2023,Cats,Loss 85-97,23,1,2
2023,Jason Horne-Francis,14,15/06/2023,Cats,Win 110-72,13,0,0
2022,Jason Horne-Francis,6,24/04/2022,Cats,Loss 61-121,19,0,1
2023,Kane Farrell,14,15/06/2023,Cats,Win 110-72,15,0,0
2022,Kane Farrell,19,23/07/2022,Cats,Loss 94-106,12,1,0
2022,Kane Farrell,10,21/05/2022,Cats,Loss 47-82,18,2,0
2021,Kane Farrell,13,10/06/2021,Cats,Loss 91-112,5,1,0
2023,Ryan Burton,21,05/08/2023,Cats,Loss 85-97,25,0,0
