Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Andrew Brayshaw,23,20/08/2023,Power,Loss 58-74,32,0,2
2022,Andrew Brayshaw,16,03/07/2022,Power,Win 99-91,27,1,0
2021,Andrew Brayshaw,11,30/05/2021,Power,Loss 69-115,28,0,0
2023,Caleb Serong,23,20/08/2023,Power,Loss 58-74,27,0,1
2022,Caleb Serong,16,03/07/2022,Power,Win 99-91,25,1,0
2021,Caleb Serong,11,30/05/2021,Power,Loss 69-115,16,0,0
2023,Luke Ryan,23,20/08/2023,Power,Loss 58-74,25,0,0
2022,Luke Ryan,16,03/07/2022,Power,Win 99-91,21,0,0
2021,Luke Ryan,11,30/05/2021,Power,Loss 69-115,21,0,0
2022,Sean Darcy,16,03/07/2022,Power,Win 99-91,21,0,2
2021,Sean Darcy,11,30/05/2021,Power,Loss 69-115,17,0,0
2023,Hayden Young,23,20/08/2023,Power,Loss 58-74,19,0,1
2022,Hayden Young,16,03/07/2022,Power,Win 99-91,20,0,0
2023,Luke Jackson,23,20/08/2023,Power,Loss 58-74,11,1,0
2022,Luke Jackson,18,17/07/2022,Power,Win 83-69,13,1,1
2022,Luke Jackson,4,07/04/2022,Power,Win 68-36,14,1,2
2021,Luke Jackson,17,08/07/2021,Power,Win 86-55,8,1,0
2023,Jordan Clark,23,20/08/2023,Power,Loss 58-74,22,0,0
2022,Jordan Clark,16,03/07/2022,Power,Win 99-91,29,0,0
2023,Jaeger O'Meara,23,20/08/2023,Power,Loss 58-74,6,0,0
2022,Jaeger O'Meara,2,26/03/2022,Power,Win 120-56,22,0,0
2021,Jaeger O'Meara,16,03/07/2021,Power,Loss 53-87,17,1,3
2023,James Aish,23,20/08/2023,Power,Loss 58-74,21,0,0
2022,James Aish,16,03/07/2022,Power,Win 99-91,29,2,0
2021,James Aish,11,30/05/2021,Power,Loss 69-115,25,0,1
2023,Corey Wagner,23,20/08/2023,Power,Loss 58-74,20,0,0
2023,Tom Emmett,23,20/08/2023,Power,Loss 58-74,13,2,0
2023,Brennan Cox,23,20/08/2023,Power,Loss 58-74,16,1,0
2022,Brennan Cox,16,03/07/2022,Power,Win 99-91,14,0,0
2021,Brennan Cox,11,30/05/2021,Power,Loss 69-115,15,0,0
2022,Will Brodie,16,03/07/2022,Power,Win 99-91,27,0,0
2023,Sam Switkowski,23,20/08/2023,Power,Loss 58-74,16,2,0
2021,Sam Switkowski,11,30/05/2021,Power,Loss 69-115,6,0,0
2023,Michael Frederick,23,20/08/2023,Power,Loss 58-74,13,2,1
2022,Michael Frederick,16,03/07/2022,Power,Win 99-91,14,1,1
2023,Matthew Johnson,23,20/08/2023,Power,Loss 58-74,19,0,0
2022,Ethan Hughes,16,03/07/2022,Power,Win 99-91,24,0,0
2023,Josh Treacy,23,20/08/2023,Power,Loss 58-74,9,0,2
2021,Josh Treacy,11,30/05/2021,Power,Loss 69-115,7,0,0
2023,Neil Erasmus,23,20/08/2023,Power,Loss 58-74,4,0,0
2022,Michael Walters,16,03/07/2022,Power,Win 99-91,6,0,1
2021,Michael Walters,11,30/05/2021,Power,Loss 69-115,13,1,2
2022,Nat Fyfe,16,03/07/2022,Power,Win 99-91,21,1,0
2021,Nat Fyfe,11,30/05/2021,Power,Loss 69-115,20,2,1
2023,Jye Amiss,23,20/08/2023,Power,Loss 58-74,10,0,0
2023,Bailey Banfield,23,20/08/2023,Power,Loss 58-74,5,0,1
2022,Bailey Banfield,16,03/07/2022,Power,Win 99-91,3,0,0
2023,Alex Pearce,23,20/08/2023,Power,Loss 58-74,6,0,0
2022,Alex Pearce,16,03/07/2022,Power,Win 99-91,11,0,0
2023,Sam Sturt,23,20/08/2023,Power,Loss 58-74,9,0,0
2022,Matt Taberner,16,03/07/2022,Power,Win 99-91,6,2,0
2022,Brandon Walker,16,03/07/2022,Power,Win 99-91,20,0,0
2023,Karl Worner,23,20/08/2023,Power,Loss 58-74,5,0,0
