Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Andrew Brayshaw,2,25/03/2023,Kangaroos,Loss 72-73,28,0,0
2022,Andrew Brayshaw,8,06/05/2022,Kangaroos,Win 102-24,34,0,0
2021,Andrew Brayshaw,6,24/04/2021,Kangaroos,Win 99-48,31,0,0
2023,Caleb Serong,2,25/03/2023,Kangaroos,Loss 72-73,31,0,1
2022,Caleb Serong,8,06/05/2022,Kangaroos,Win 102-24,27,0,0
2021,Caleb Serong,6,24/04/2021,Kangaroos,Win 99-48,35,0,2
2023,Luke Ryan,2,25/03/2023,Kangaroos,Loss 72-73,30,0,0
2022,Luke Ryan,8,06/05/2022,Kangaroos,Win 102-24,14,0,0
2021,Luke Ryan,6,24/04/2021,Kangaroos,Win 99-48,23,0,0
2023,Sean Darcy,2,25/03/2023,Kangaroos,Loss 72-73,6,0,0
2022,Sean Darcy,8,06/05/2022,Kangaroos,Win 102-24,17,1,0
2021,Sean Darcy,6,24/04/2021,Kangaroos,Win 99-48,15,1,0
2023,Hayden Young,2,25/03/2023,Kangaroos,Loss 72-73,14,0,0
2022,Hayden Young,8,06/05/2022,Kangaroos,Win 102-24,20,1,0
2023,Luke Jackson,2,25/03/2023,Kangaroos,Loss 72-73,10,0,0
2022,Luke Jackson,10,21/05/2022,Kangaroos,Win 100-53,15,0,0
2021,Luke Jackson,7,02/05/2021,Kangaroos,Win 103-73,22,1,0
2023,Jordan Clark,2,25/03/2023,Kangaroos,Loss 72-73,18,0,0
2022,Jordan Clark,8,06/05/2022,Kangaroos,Win 102-24,23,1,1
2023,Jaeger O'Meara,2,25/03/2023,Kangaroos,Loss 72-73,21,2,1
2022,Jaeger O'Meara,19,23/07/2022,Kangaroos,Win 121-75,20,2,0
2022,Jaeger O'Meara,1,20/03/2022,Kangaroos,Win 78-58,15,0,0
2021,Jaeger O'Meara,9,15/05/2021,Kangaroos,Loss 80-87,22,0,0
2023,James Aish,2,25/03/2023,Kangaroos,Loss 72-73,30,0,0
2022,James Aish,8,06/05/2022,Kangaroos,Win 102-24,30,0,0
2021,James Aish,6,24/04/2021,Kangaroos,Win 99-48,17,0,2
2023,Brennan Cox,2,25/03/2023,Kangaroos,Loss 72-73,20,1,0
2022,Brennan Cox,8,06/05/2022,Kangaroos,Win 102-24,15,1,0
2021,Brennan Cox,6,24/04/2021,Kangaroos,Win 99-48,12,0,0
2023,Will Brodie,2,25/03/2023,Kangaroos,Loss 72-73,17,1,0
2022,Will Brodie,8,06/05/2022,Kangaroos,Win 102-24,37,0,0
2021,Will Brodie,2,27/03/2021,Kangaroos,Win 98-39,18,0,0
2023,Sam Switkowski,2,25/03/2023,Kangaroos,Loss 72-73,15,1,1
2022,Sam Switkowski,8,06/05/2022,Kangaroos,Win 102-24,12,2,0
2023,Heath Chapman,2,25/03/2023,Kangaroos,Loss 72-73,17,0,0
2022,Heath Chapman,8,06/05/2022,Kangaroos,Win 102-24,25,0,0
2021,Heath Chapman,6,24/04/2021,Kangaroos,Win 99-48,11,0,0
2023,Michael Frederick,2,25/03/2023,Kangaroos,Loss 72-73,12,1,2
2021,Michael Frederick,6,24/04/2021,Kangaroos,Win 99-48,11,0,2
2022,Nathan O'Driscoll,8,06/05/2022,Kangaroos,Win 102-24,16,1,1
2023,Ethan Hughes,2,25/03/2023,Kangaroos,Loss 72-73,16,0,0
2021,Ethan Hughes,6,24/04/2021,Kangaroos,Win 99-48,27,0,0
2022,Josh Treacy,8,06/05/2022,Kangaroos,Win 102-24,12,0,1
2021,Josh Treacy,6,24/04/2021,Kangaroos,Win 99-48,5,0,0
2022,Neil Erasmus,8,06/05/2022,Kangaroos,Win 102-24,8,0,0
2023,Michael Walters,2,25/03/2023,Kangaroos,Loss 72-73,7,2,1
2022,Michael Walters,8,06/05/2022,Kangaroos,Win 102-24,17,2,1
2021,Michael Walters,6,24/04/2021,Kangaroos,Win 99-48,12,1,0
2021,Nat Fyfe,6,24/04/2021,Kangaroos,Win 99-48,34,0,4
2023,Jye Amiss,2,25/03/2023,Kangaroos,Loss 72-73,3,0,0
2022,Jye Amiss,8,06/05/2022,Kangaroos,Win 102-24,9,2,0
2023,Bailey Banfield,2,25/03/2023,Kangaroos,Loss 72-73,16,1,0
2022,Bailey Banfield,8,06/05/2022,Kangaroos,Win 102-24,18,2,3
2023,Alex Pearce,2,25/03/2023,Kangaroos,Loss 72-73,12,0,0
2022,Alex Pearce,8,06/05/2022,Kangaroos,Win 102-24,11,0,0
2023,Matt Taberner,2,25/03/2023,Kangaroos,Loss 72-73,7,0,0
2021,Matt Taberner,6,24/04/2021,Kangaroos,Win 99-48,10,4,1
2022,Brandon Walker,8,06/05/2022,Kangaroos,Win 102-24,13,0,0
2021,Josh Corbett,15,26/06/2021,Kangaroos,Loss 63-72,10,3,0
2022,Jeremy Sharp,12,04/06/2022,Kangaroos,Win 109-47,0,0,0
2021,Jeremy Sharp,15,26/06/2021,Kangaroos,Loss 63-72,20,0,1
