Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Andrew Brayshaw,1,19/03/2023,Saints,Loss 52-67,26,0,0
2022,Andrew Brayshaw,17,09/07/2022,Saints,Win 111-70,36,1,0
2022,Andrew Brayshaw,2,27/03/2022,Saints,Loss 55-65,40,1,2
2021,Andrew Brayshaw,23,22/08/2021,Saints,Loss 49-107,29,0,1
2023,Caleb Serong,1,19/03/2023,Saints,Loss 52-67,29,0,0
2022,Caleb Serong,17,09/07/2022,Saints,Win 111-70,25,0,0
2022,Caleb Serong,2,27/03/2022,Saints,Loss 55-65,20,0,0
2021,Caleb Serong,23,22/08/2021,Saints,Loss 49-107,35,0,1
2023,Luke Ryan,1,19/03/2023,Saints,Loss 52-67,37,0,0
2022,Luke Ryan,17,09/07/2022,Saints,Win 111-70,17,0,0
2022,Luke Ryan,2,27/03/2022,Saints,Loss 55-65,32,0,0
2021,Luke Ryan,23,22/08/2021,Saints,Loss 49-107,23,0,0
2023,Sean Darcy,1,19/03/2023,Saints,Loss 52-67,18,0,0
2022,Sean Darcy,17,09/07/2022,Saints,Win 111-70,16,2,0
2022,Sean Darcy,2,27/03/2022,Saints,Loss 55-65,10,0,0
2021,Sean Darcy,23,22/08/2021,Saints,Loss 49-107,10,0,0
2023,Hayden Young,1,19/03/2023,Saints,Loss 52-67,30,0,0
2022,Hayden Young,17,09/07/2022,Saints,Win 111-70,23,0,0
2022,Hayden Young,2,27/03/2022,Saints,Loss 55-65,31,0,0
2021,Hayden Young,23,22/08/2021,Saints,Loss 49-107,17,0,0
2023,Luke Jackson,1,19/03/2023,Saints,Loss 52-67,12,0,2
2022,Luke Jackson,8,08/05/2022,Saints,Win 93-55,9,0,0
2021,Luke Jackson,2,27/03/2021,Saints,Win 91-73,11,0,1
2023,Jordan Clark,1,19/03/2023,Saints,Loss 52-67,28,0,1
2022,Jordan Clark,17,09/07/2022,Saints,Win 111-70,30,0,1
2022,Jordan Clark,2,27/03/2022,Saints,Loss 55-65,16,0,0
2021,Jordan Clark,9,14/05/2021,Saints,Win 68-47,12,0,0
2023,Jaeger O'Meara,1,19/03/2023,Saints,Loss 52-67,19,0,0
2022,Jaeger O'Meara,20,30/07/2022,Saints,Loss 63-75,21,0,1
2022,Jaeger O'Meara,4,10/04/2022,Saints,Loss 73-142,20,1,0
2023,James Aish,1,19/03/2023,Saints,Loss 52-67,18,1,1
2022,James Aish,17,09/07/2022,Saints,Win 111-70,21,0,0
2022,James Aish,2,27/03/2022,Saints,Loss 55-65,19,0,1
2021,James Aish,23,22/08/2021,Saints,Loss 49-107,19,0,0
2023,Brennan Cox,1,19/03/2023,Saints,Loss 52-67,30,0,0
2022,Brennan Cox,17,09/07/2022,Saints,Win 111-70,20,0,0
2023,Will Brodie,1,19/03/2023,Saints,Loss 52-67,20,0,1
2022,Will Brodie,17,09/07/2022,Saints,Win 111-70,29,2,0
2022,Will Brodie,2,27/03/2022,Saints,Loss 55-65,26,0,0
2023,Sam Switkowski,1,19/03/2023,Saints,Loss 52-67,16,1,2
2022,Sam Switkowski,2,27/03/2022,Saints,Loss 55-65,17,0,1
2021,Sam Switkowski,23,22/08/2021,Saints,Loss 49-107,5,1,0
2023,Heath Chapman,1,19/03/2023,Saints,Loss 52-67,22,0,0
2022,Heath Chapman,2,27/03/2022,Saints,Loss 55-65,13,0,0
2023,Michael Frederick,1,19/03/2023,Saints,Loss 52-67,15,1,0
2022,Michael Frederick,17,09/07/2022,Saints,Win 111-70,11,3,1
2022,Michael Frederick,2,27/03/2022,Saints,Loss 55-65,6,0,1
2022,Nathan O'Driscoll,2,27/03/2022,Saints,Loss 55-65,2,1,0
2023,Ethan Hughes,1,19/03/2023,Saints,Loss 52-67,16,0,0
2022,Ethan Hughes,17,09/07/2022,Saints,Win 111-70,11,0,0
2023,Josh Treacy,1,19/03/2023,Saints,Loss 52-67,3,1,0
2021,Josh Treacy,23,22/08/2021,Saints,Loss 49-107,4,1,0
2022,Michael Walters,17,09/07/2022,Saints,Win 111-70,14,0,1
2022,Michael Walters,2,27/03/2022,Saints,Loss 55-65,8,1,1
2023,Nat Fyfe,1,19/03/2023,Saints,Loss 52-67,9,0,1
2022,Nat Fyfe,17,09/07/2022,Saints,Win 111-70,21,3,1
2023,Bailey Banfield,1,19/03/2023,Saints,Loss 52-67,3,0,0
2022,Bailey Banfield,17,09/07/2022,Saints,Win 111-70,11,2,2
2022,Bailey Banfield,2,27/03/2022,Saints,Loss 55-65,5,0,0
2021,Bailey Banfield,23,22/08/2021,Saints,Loss 49-107,11,1,0
2023,Alex Pearce,1,19/03/2023,Saints,Loss 52-67,20,0,0
2022,Alex Pearce,2,27/03/2022,Saints,Loss 55-65,16,0,0
2021,Alex Pearce,23,22/08/2021,Saints,Loss 49-107,12,0,0
2023,Matt Taberner,1,19/03/2023,Saints,Loss 52-67,9,1,0
2022,Matt Taberner,17,09/07/2022,Saints,Win 111-70,12,0,0
2021,Matt Taberner,23,22/08/2021,Saints,Loss 49-107,12,1,1
2022,Brandon Walker,17,09/07/2022,Saints,Win 111-70,14,0,0
2021,Brandon Walker,23,22/08/2021,Saints,Loss 49-107,14,0,1
2022,Josh Corbett,5,16/04/2022,Saints,Loss 61-87,7,2,0
2021,Josh Corbett,8,08/05/2021,Saints,Loss 54-63,8,1,0
