Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Noah Anderson,5,14/04/2023,Dockers,Loss 90-100,25,2,1
2022,Noah Anderson,9,15/05/2022,Dockers,Win 69-33,26,1,0
2021,Noah Anderson,13,12/06/2021,Dockers,Loss 49-76,12,0,0
2023,Touk Miller,5,14/04/2023,Dockers,Loss 90-100,26,0,0
2022,Touk Miller,9,15/05/2022,Dockers,Win 69-33,34,0,0
2021,Touk Miller,13,12/06/2021,Dockers,Loss 49-76,31,1,1
2023,Matt Rowell,5,14/04/2023,Dockers,Loss 90-100,17,0,1
2022,Matt Rowell,9,15/05/2022,Dockers,Win 69-33,18,0,0
2021,Matt Rowell,13,12/06/2021,Dockers,Loss 49-76,14,0,0
2022,Jarrod Witts,9,15/05/2022,Dockers,Win 69-33,10,1,0
2021,Sam Flanders,13,12/06/2021,Dockers,Loss 49-76,14,1,2
2023,Lachie Weller,5,14/04/2023,Dockers,Loss 90-100,20,0,0
2022,Lachie Weller,9,15/05/2022,Dockers,Win 69-33,14,0,1
2021,Lachie Weller,13,12/06/2021,Dockers,Loss 49-76,19,0,0
2023,Wil Powell,5,14/04/2023,Dockers,Loss 90-100,13,0,0
2022,Wil Powell,9,15/05/2022,Dockers,Win 69-33,21,0,0
2021,Wil Powell,13,12/06/2021,Dockers,Loss 49-76,26,0,1
2023,Darcy Macpherson,5,14/04/2023,Dockers,Loss 90-100,17,0,0
2023,Brandon Ellis,5,14/04/2023,Dockers,Loss 90-100,16,0,0
2022,Brandon Ellis,9,15/05/2022,Dockers,Win 69-33,21,0,0
2021,Brandon Ellis,13,12/06/2021,Dockers,Loss 49-76,25,0,0
2023,Ben Ainsworth,5,14/04/2023,Dockers,Loss 90-100,11,0,1
2022,Ben Ainsworth,9,15/05/2022,Dockers,Win 69-33,12,0,2
2022,Connor Budarick,9,15/05/2022,Dockers,Win 69-33,18,0,0
2023,David Swallow,5,14/04/2023,Dockers,Loss 90-100,20,3,1
2022,David Swallow,9,15/05/2022,Dockers,Win 69-33,12,1,0
2021,David Swallow,13,12/06/2021,Dockers,Loss 49-76,23,0,0
2023,Jack Lukosius,5,14/04/2023,Dockers,Loss 90-100,19,1,4
2021,Jack Lukosius,13,12/06/2021,Dockers,Loss 49-76,19,0,1
2023,Brayden Fiorini,5,14/04/2023,Dockers,Loss 90-100,14,1,1
2022,Brayden Fiorini,9,15/05/2022,Dockers,Win 69-33,15,1,0
2023,Charlie Ballard,5,14/04/2023,Dockers,Loss 90-100,10,0,0
2022,Charlie Ballard,9,15/05/2022,Dockers,Win 69-33,12,0,0
2021,Charlie Ballard,13,12/06/2021,Dockers,Loss 49-76,15,0,0
2023,Nick Holman,5,14/04/2023,Dockers,Loss 90-100,13,1,0
2022,Nick Holman,9,15/05/2022,Dockers,Win 69-33,20,0,0
2021,Nick Holman,13,12/06/2021,Dockers,Loss 49-76,8,0,1
2022,Levi Casboult,9,15/05/2022,Dockers,Win 69-33,7,2,1
2021,Levi Casboult,16,03/07/2021,Dockers,Win 80-64,8,0,0
2021,Levi Casboult,3,04/04/2021,Dockers,Win 109-64,9,0,1
2023,Sam Collins,5,14/04/2023,Dockers,Loss 90-100,10,0,0
2022,Sam Collins,9,15/05/2022,Dockers,Win 69-33,14,0,0
2023,Ned Moyle,5,14/04/2023,Dockers,Loss 90-100,4,0,0
2022,Joel Jeffrey,9,15/05/2022,Dockers,Win 69-33,7,0,0
2023,Bailey Humphrey,5,14/04/2023,Dockers,Loss 90-100 ,5,1,1
2023,Mac Andrew,5,14/04/2023,Dockers,Loss 90-100,7,0,0
2022,Jack Mahony,8,06/05/2022,Dockers,Loss 24-102,1,0,0
2021,Jack Mahony,6,24/04/2021,Dockers,Loss 48-99,21,0,0
2023,Ben King,5,14/04/2023,Dockers,Loss 90-100,4,2,0
2021,Ben King,13,12/06/2021,Dockers,Loss 49-76,7,0,2
2023,Malcolm Rosas,5,14/04/2023,Dockers,Loss 90-100,9,1,0
2022,Malcolm Rosas,9,15/05/2022,Dockers,Win 69-33,11,0,1
2021,Malcolm Rosas,13,12/06/2021,Dockers,Loss 49-76,2,0,2
2023,Ben Long,5,14/04/2023,Dockers,Loss 90-100,9,0,0
2021,Ben Long,23,22/08/2021,Dockers,Win 107-49,6,0,0
2023,Sean Lemmens,5,14/04/2023,Dockers,Loss 90-100,8,0,0
2022,Sean Lemmens,9,15/05/2022,Dockers,Win 69-33,17,0,0
2021,Sean Lemmens,13,12/06/2021,Dockers,Loss 49-76,18,0,0
2022,Jy Farrar,9,15/05/2022,Dockers,Win 69-33,13,0,0
2021,Thomas Berry,21,08/08/2021,Dockers,Win 118-54,1,0,0
2023,Alex Sexton,5,14/04/2023,Dockers,Loss 90-100,3,0,0
2021,Alex Sexton,13,12/06/2021,Dockers,Loss 49-76,6,0,0
2021,Caleb Graham,13,12/06/2021,Dockers,Loss 49-76,3,0,0
