Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Max Holmes,6,22/04/2023,Swans,Win 130-37,23,0,0
2022,Max Holmes,2,25/03/2022,Swans,Loss 77-107,10,0,0
2023,Gryan Miers,16,30/06/2023,Swans,Draw 54-54,27,1,0
2023,Gryan Miers,6,22/04/2023,Swans,Win 130-37,17,0,0
2022,Gryan Miers,Grand Final,24/09/2022,Swans,Win 133-52,18,0,1
2021,Gryan Miers,7,01/05/2021,Swans,Loss 88-90,11,1,0
2023,Rhys Stanley,16,30/06/2023,Swans,Draw 54-54,9,0,0
2022,Rhys Stanley,Grand Final,24/09/2022,Swans,Win 133-52,16,0,0
2022,Rhys Stanley,2,25/03/2022,Swans,Loss 77-107,16,0,0
2021,Rhys Stanley,7,01/05/2021,Swans,Loss 88-90,10,0,0
2023,Tanner Bruhn,16,30/06/2023,Swans,Draw 54-54,18,0,0
2021,Tanner Bruhn,Elimination Final,28/08/2021,Swans,Win 74-73,1,0,0
2021,Tanner Bruhn,18,18/07/2021,Swans,Loss 72-98,11,1,0
2023,Zach Guthrie,16,30/06/2023,Swans,Draw 54-54,10,0,0
2023,Zach Guthrie,6,22/04/2023,Swans,Win 130-37,13,0,0
2022,Zach Guthrie,Grand Final,24/09/2022,Swans,Win 133-52,15,0,1
2022,Zach Guthrie,2,25/03/2022,Swans,Loss 77-107,18,0,0
2021,Zach Guthrie,7,01/05/2021,Swans,Loss 88-90,6,0,0
2023,Zach Tuohy,16,30/06/2023,Swans,Draw 54-54,28,0,1
2023,Zach Tuohy,6,22/04/2023,Swans,Win 130-37,11,1,0
2022,Zach Tuohy,Grand Final,24/09/2022,Swans,Win 133-52,21,0,0
2022,Zach Tuohy,2,25/03/2022,Swans,Loss 77-107,16,1,1
2021,Zach Tuohy,7,01/05/2021,Swans,Loss 88-90,18,0,0
2023,Tom Hawkins,16,30/06/2023,Swans,Draw 54-54,9,2,2
2023,Tom Hawkins,6,22/04/2023,Swans,Win 130-37,8,5,0
2022,Tom Hawkins,Grand Final,24/09/2022,Swans,Win 133-52,14,3,4
2022,Tom Hawkins,2,25/03/2022,Swans,Loss 77-107,7,1,2
2021,Tom Hawkins,7,01/05/2021,Swans,Loss 88-90,10,1,1
2023,Mark O'Connor,6,22/04/2023,Swans,Win 130-37,16,0,0
2022,Mark O'Connor,Grand Final,24/09/2022,Swans,Win 133-52,13,0,0
2023,Jack Bowes,16,30/06/2023,Swans,Draw 54-54,3,0,0
2023,Jack Bowes,6,22/04/2023,Swans,Win 130-37,19,0,1
2021,Jack Bowes,6,24/04/2021,Swans,Win 100-60,18,0,0
2023,Brad Close,16,30/06/2023,Swans,Draw 54-54,16,0,0
2023,Brad Close,6,22/04/2023,Swans,Win 130-37,15,2,1
2022,Brad Close,Grand Final,24/09/2022,Swans,Win 133-52,18,2,0
2022,Brad Close,2,25/03/2022,Swans,Loss 77-107,18,4,1
2021,Brad Close,7,01/05/2021,Swans,Loss 88-90,18,2,0
2023,Oliver Henry,16,30/06/2023,Swans,Draw 54-54,5,2,0
2023,Oliver Henry,6,22/04/2023,Swans,Win 130-37,11,2,1
2021,Oliver Henry,9,15/05/2021,Swans,Loss 42-72,5,0,0
2022,Brandan Parfitt,Grand Final,24/09/2022,Swans,Win 133-52,8,1,0
2022,Brandan Parfitt,2,25/03/2022,Swans,Loss 77-107,14,1,0
2021,Brandan Parfitt,7,01/05/2021,Swans,Loss 88-90,20,0,0
2023,Tyson Stengle,16,30/06/2023,Swans,Draw 54-54,11,1,0
2022,Tyson Stengle,Grand Final,24/09/2022,Swans,Win 133-52,15,4,1
2022,Tyson Stengle,2,25/03/2022,Swans,Loss 77-107,6,0,1
2021,Tyson Stengle,1,21/03/2021,Swans,Loss 71-74,11,1,0
2023,Mitchell Knevitt,6,22/04/2023,Swans,Win 130-37,3,0,0
2023,Gary Rohan,16,30/06/2023,Swans,Draw 54-54,8,0,1
2023,Gary Rohan,6,22/04/2023,Swans,Win 130-37,11,1,4
2022,Gary Rohan,Grand Final,24/09/2022,Swans,Win 133-52,7,0,1
2021,Gary Rohan,7,01/05/2021,Swans,Loss 88-90,10,2,2
2023,Jack Henry,16,30/06/2023,Swans,Draw 54-54,13,0,0
2022,Jack Henry,Grand Final,24/09/2022,Swans,Win 133-52,10,0,0
2022,Jack Henry,2,25/03/2022,Swans,Loss 77-107,11,0,0
2021,Jack Henry,7,01/05/2021,Swans,Loss 88-90,23,0,0
2023,Jake Kolodjashnij,16,30/06/2023,Swans,Draw 54-54,9,0,0
2023,Jake Kolodjashnij,6,22/04/2023,Swans,Win 130-37,17,0,0
2022,Jake Kolodjashnij,Grand Final,24/09/2022,Swans,Win 133-52,17,0,0
2022,Jake Kolodjashnij,2,25/03/2022,Swans,Loss 77-107,14,1,0
2023,Sam De Koning,16,30/06/2023,Swans,Draw 54-54,14,0,0
2023,Sam De Koning,6,22/04/2023,Swans,Win 130-37,10,0,0
2022,Sam De Koning,Grand Final,24/09/2022,Swans,Win 133-52,16,1,0
2023,Jed Bews,16,30/06/2023,Swans,Draw 54-54,6,0,0
2022,Jed Bews,Grand Final,24/09/2022,Swans,Win 133-52,6,0,0
2022,Jed Bews,2,25/03/2022,Swans,Loss 77-107,12,0,0
2021,Jed Bews,7,01/05/2021,Swans,Loss 88-90,12,0,0
