Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Errol Gulden,16,30/06/2023,Cats,Draw 54-54,26,0,2
2023,Errol Gulden,6,22/04/2023,Cats,Loss 37-130,16,0,3
2022,Errol Gulden,Grand Final,24/09/2022,Cats,Loss 52-133,14,0,0
2022,Errol Gulden,2,25/03/2022,Cats,Win 107-77,21,2,1
2021,Errol Gulden,7,01/05/2021,Cats,Win 90-88,7,1,2
2023,Chad Warner,6,22/04/2023,Cats,Loss 37-130,19,0,0
2022,Chad Warner,Grand Final,24/09/2022,Cats,Loss 52-133,29,2,0
2022,Chad Warner,2,25/03/2022,Cats,Win 107-77,25,0,0
2021,Chad Warner,7,01/05/2021,Cats,Win 90-88,14,1,0
2023,Luke Parker,16,30/06/2023,Cats,Draw 54-54,27,1,0
2023,Luke Parker,6,22/04/2023,Cats,Loss 37-130,21,0,0
2022,Luke Parker,Grand Final,24/09/2022,Cats,Loss 52-133,23,0,0
2022,Luke Parker,2,25/03/2022,Cats,Win 107-77,22,0,0
2021,Luke Parker,7,01/05/2021,Cats,Win 90-88,22,0,0
2023,Jake Lloyd,16,30/06/2023,Cats,Draw 54-54,20,0,0
2023,Jake Lloyd,6,22/04/2023,Cats,Loss 37-130,19,0,0
2022,Jake Lloyd,Grand Final,24/09/2022,Cats,Loss 52-133,18,0,0
2022,Jake Lloyd,2,25/03/2022,Cats,Win 107-77,27,0,0
2021,Jake Lloyd,7,01/05/2021,Cats,Win 90-88,25,0,0
2023,Callum Mills,16,30/06/2023,Cats,Draw 54-54,24,0,0
2023,Callum Mills,6,22/04/2023,Cats,Loss 37-130,14,0,0
2022,Callum Mills,Grand Final,24/09/2022,Cats,Loss 52-133,13,1,0
2022,Callum Mills,2,25/03/2022,Cats,Win 107-77,29,1,0
2021,Callum Mills,7,01/05/2021,Cats,Win 90-88,19,0,0
2023,Isaac Heeney,16,30/06/2023,Cats,Draw 54-54,15,0,2
2023,Isaac Heeney,6,22/04/2023,Cats,Loss 37-130,14,1,0
2022,Isaac Heeney,Grand Final,24/09/2022,Cats,Loss 52-133,11,1,0
2022,Isaac Heeney,2,25/03/2022,Cats,Win 107-77,21,5,0
2021,Isaac Heeney,7,01/05/2021,Cats,Win 90-88,7,0,1
2023,James Rowbottom,16,30/06/2023,Cats,Draw 54-54,14,0,0
2023,James Rowbottom,6,22/04/2023,Cats,Loss 37-130,13,0,1
