Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tom Stewart,17,09/07/2023,Kangaroos,Win 125-63,26,0,0
2022,Tom Stewart,6,24/04/2022,Kangaroos,Win 121-61,23,0,0
2021,Tom Stewart,20,31/07/2021,Kangaroos,Win 62-42,24,0,0
2021,Tom Stewart,5,18/04/2021,Kangaroos,Win 77-47,30,0,0
2023,Mitch Duncan,17,09/07/2023,Kangaroos,Win 125-63,30,1,1
2022,Mitch Duncan,16,02/07/2022,Kangaroos,Win 144-32,30,0,0
2022,Mitch Duncan,6,24/04/2022,Kangaroos,Win 121-61,21,0,0
2021,Mitch Duncan,5,18/04/2021,Kangaroos,Win 77-47,27,0,0
2022,Cameron Guthrie,16,02/07/2022,Kangaroos,Win 144-32,29,1,1
2022,Cameron Guthrie,6,24/04/2022,Kangaroos,Win 121-61,28,1,1
2021,Cameron Guthrie,20,31/07/2021,Kangaroos,Win 62-42,29,2,1
2021,Cameron Guthrie,5,18/04/2021,Kangaroos,Win 77-47,24,0,0
2022,Jeremy Cameron,16,02/07/2022,Kangaroos,Win 144-32,30,4,3
2022,Jeremy Cameron,6,24/04/2022,Kangaroos,Win 121-61,16,7,3
2023,Mark Blicavs,17,09/07/2023,Kangaroos,Win 125-63,18,0,0
2022,Mark Blicavs,16,02/07/2022,Kangaroos,Win 144-32,25,1,0
2022,Mark Blicavs,6,24/04/2022,Kangaroos,Win 121-61,12,0,1
2021,Mark Blicavs,20,31/07/2021,Kangaroos,Win 62-42,15,1,0
2021,Mark Blicavs,5,18/04/2021,Kangaroos,Win 77-47,20,0,0
2023,Patrick Dangerfield,17,09/07/2023,Kangaroos,Win 125-63,26,0,1
2022,Patrick Dangerfield,16,02/07/2022,Kangaroos,Win 144-32,19,1,0
2021,Patrick Dangerfield,20,31/07/2021,Kangaroos,Win 62-42,21,0,0
2021,Patrick Dangerfield,5,18/04/2021,Kangaroos,Win 77-47,22,0,0
2023,Tom Atkins,17,09/07/2023,Kangaroos,Win 125-63,25,0,0
2022,Tom Atkins,16,02/07/2022,Kangaroos,Win 144-32,18,0,0
2022,Tom Atkins,6,24/04/2022,Kangaroos,Win 121-61,23,0,0
2021,Tom Atkins,5,18/04/2021,Kangaroos,Win 77-47,15,0,0
2023,Max Holmes,17,09/07/2023,Kangaroos,Win 125-63,26,0,1
2022,Max Holmes,16,02/07/2022,Kangaroos,Win 144-32,11,0,1
2022,Max Holmes,6,24/04/2022,Kangaroos,Win 121-61,16,0,0
2023,Gryan Miers,17,09/07/2023,Kangaroos,Win 125-63,32,0,0
2022,Gryan Miers,16,02/07/2022,Kangaroos,Win 144-32,12,0,1
2022,Gryan Miers,6,24/04/2022,Kangaroos,Win 121-61,13,0,3
2021,Gryan Miers,5,18/04/2021,Kangaroos,Win 77-47,22,1,0
2023,Rhys Stanley,17,09/07/2023,Kangaroos,Win 125-63,13,0,0
2022,Rhys Stanley,16,02/07/2022,Kangaroos,Win 144-32,17,0,0
2022,Rhys Stanley,6,24/04/2022,Kangaroos,Win 121-61,14,0,0
2021,Rhys Stanley,20,31/07/2021,Kangaroos,Win 62-42,15,0,0
2021,Rhys Stanley,5,18/04/2021,Kangaroos,Win 77-47,24,0,0
2023,Tanner Bruhn,17,09/07/2023,Kangaroos,Win 125-63,22,0,0
2022,Tanner Bruhn,13,12/06/2022,Kangaroos,Win 102-53,24,2,0
2023,Zach Guthrie,17,09/07/2023,Kangaroos,Win 125-63,21,0,0
2022,Zach Guthrie,16,02/07/2022,Kangaroos,Win 144-32,20,1,0
2021,Zach Guthrie,20,31/07/2021,Kangaroos,Win 62-42,28,0,0
2023,Zach Tuohy,17,09/07/2023,Kangaroos,Win 125-63,18,0,0
2022,Zach Tuohy,16,02/07/2022,Kangaroos,Win 144-32,27,0,1
2022,Zach Tuohy,6,24/04/2022,Kangaroos,Win 121-61,32,0,0
2021,Zach Tuohy,20,31/07/2021,Kangaroos,Win 62-42,26,0,0
2021,Zach Tuohy,5,18/04/2021,Kangaroos,Win 77-47,26,1,1
2023,Tom Hawkins,17,09/07/2023,Kangaroos,Win 125-63,14,3,1
2022,Tom Hawkins,16,02/07/2022,Kangaroos,Win 144-32,19,6,3
2022,Tom Hawkins,6,24/04/2022,Kangaroos,Win 121-61,17,4,1
2021,Tom Hawkins,20,31/07/2021,Kangaroos,Win 62-42,14,1,1
2021,Tom Hawkins,5,18/04/2021,Kangaroos,Win 77-47,13,1,3
2023,Mark O'Connor,17,09/07/2023,Kangaroos,Win 125-63,19,0,0
2022,Mark O'Connor,16,02/07/2022,Kangaroos,Win 144-32,12,0,0
2022,Mark O'Connor,6,24/04/2022,Kangaroos,Win 121-61,12,0,0
2023,Jack Bowes,17,09/07/2023,Kangaroos,Win 125-63,25,1,1
