Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Harry Sheezel,13,11/06/2023,Giants,Loss 75-103,24,0,0
2022,Harry Sheezel,13,11/06/2022,Giants,Loss 75-103,24,0,0
2021,Harry Sheezel,13,11/06/2021,Giants,Loss 75-103,24,0,0
2023,Bailey Scott,13,11/06/2023,Giants,Loss 75-103,23,0,0
2022,Bailey Scott,13,11/06/2022,Giants,Loss 75-103,23,0,0
2021,Bailey Scott,13,11/06/2021,Giants,Loss 75-103,23,0,0
2023,Tarryn Thomas,13,11/06/2023,Giants,Loss 75-103,19,3,0
2022,Tarryn Thomas,13,11/06/2022,Giants,Loss 75-103,19,3,0
2021,Tarryn Thomas,13,11/06/2021,Giants,Loss 75-103,19,3,0
2023,Liam Shiels,13,11/06/2023,Giants,Loss 75-103,29,0,1
2022,Liam Shiels,13,11/06/2022,Giants,Loss 75-103,29,0,1
2021,Liam Shiels,13,11/06/2021,Giants,Loss 75-103,29,0,1
2023,Luke McDonald,13,11/06/2023,Giants,Loss 75-103,14,0,0
2022,Luke McDonald,13,11/06/2022,Giants,Loss 75-103,14,0,0
2021,Luke McDonald,13,11/06/2021,Giants,Loss 75-103,14,0,0
2023,Zac Fisher,24,27/08/2023,Giants,Loss 73-105,24,1,0
2023,Zac Fisher,3,01/04/2023,Giants,Win 74-64,17,0,0
2022,Zac Fisher,24,27/08/2022,Giants,Loss 73-105,24,1,0
2022,Zac Fisher,3,01/04/2022,Giants,Win 74-64,17,0,0
2021,Zac Fisher,24,27/08/2021,Giants,Loss 73-105,24,1,0
2021,Zac Fisher,3,01/04/2021,Giants,Win 74-64,17,0,0
2023,Will Phillips,13,11/06/2023,Giants,Loss 75-103,18,0,0
2022,Will Phillips,13,11/06/2022,Giants,Loss 75-103,18,0,0
2021,Will Phillips,13,11/06/2021,Giants,Loss 75-103,18,0,0
2023,George Wardlaw,13,11/06/2023,Giants,Loss 75-103,22,1,0
2022,George Wardlaw,13,11/06/2022,Giants,Loss 75-103,22,1,0
2021,George Wardlaw,13,11/06/2021,Giants,Loss 75-103,22,1,0
2023,Cameron Zurhaar,13,11/06/2023,Giants,Loss 75-103,10,0,1
2022,Cameron Zurhaar,13,11/06/2022,Giants,Loss 75-103,10,0,1
2021,Cameron Zurhaar,13,11/06/2021,Giants,Loss 75-103,10,0,1
2023,Darcy Tucker,13,11/06/2023,Giants,Loss 75-103,16,0,0
2022,Darcy Tucker,13,11/06/2022,Giants,Loss 75-103,16,0,0
2021,Darcy Tucker,13,11/06/2021,Giants,Loss 75-103,16,0,0
2023,Nick Larkey,13,11/06/2023,Giants,Loss 75-103,12,4,2
2022,Nick Larkey,13,11/06/2022,Giants,Loss 75-103,12,4,2
2021,Nick Larkey,13,11/06/2021,Giants,Loss 75-103,12,4,2
2023,Aidan Corr,13,11/06/2023,Giants,Loss 75-103,8,0,0
2022,Aidan Corr,13,11/06/2022,Giants,Loss 75-103,8,0,0
2021,Aidan Corr,13,11/06/2021,Giants,Loss 75-103,8,0,0
2023,Eddie Ford,13,11/06/2023,Giants,Loss 75-103,19,1,0
2022,Eddie Ford,13,11/06/2022,Giants,Loss 75-103,19,1,0
2021,Eddie Ford,13,11/06/2021,Giants,Loss 75-103,19,1,0
2023,Tom Powell,13,11/06/2023,Giants,Loss 75-103,16,1,0
2022,Tom Powell,13,11/06/2022,Giants,Loss 75-103,16,1,0
2021,Tom Powell,13,11/06/2021,Giants,Loss 75-103,16,1,0
2023,Dylan Stephens,21,05/08/2023,Giants,Win 96-85,9,0,1
2023,Dylan Stephens,7,29/04/2023,Giants,Loss 106-107,14,0,0
2022,Dylan Stephens,21,05/08/2022,Giants,Win 96-85,9,0,1
2022,Dylan Stephens,7,29/04/2022,Giants,Loss 106-107,14,0,0
2021,Dylan Stephens,21,05/08/2021,Giants,Win 96-85,9,0,1
2021,Dylan Stephens,7,29/04/2021,Giants,Loss 106-107,14,0,0
2023,Jaidyn Stephenson,13,11/06/2023,Giants,Loss 75-103,11,0,0
2022,Jaidyn Stephenson,13,11/06/2022,Giants,Loss 75-103,11,0,0
2021,Jaidyn Stephenson,13,11/06/2021,Giants,Loss 75-103,11,0,0
2023,Griffin Logue,13,11/06/2023,Giants,Loss 75-103,17,0,0
2022,Griffin Logue,13,11/06/2022,Giants,Loss 75-103,17,0,0
2021,Griffin Logue,13,11/06/2021,Giants,Loss 75-103,17,0,0
2023,Callum Coleman-Jones,13,11/06/2023,Giants,Loss 75-103,13,0,2
2022,Callum Coleman-Jones,13,11/06/2022,Giants,Loss 75-103,13,0,2
2021,Callum Coleman-Jones,13,11/06/2021,Giants,Loss 75-103,13,0,2
2023,Miller Bergman,13,11/06/2023,Giants,Loss 75-103,4,0,0
2022,Miller Bergman,13,11/06/2022,Giants,Loss 75-103,4,0,0
2021,Miller Bergman,13,11/06/2021,Giants,Loss 75-103,4,0,0
2023,Paul Curtis,13,11/06/2023,Giants,Loss 75-103,11,0,0
2022,Paul Curtis,13,11/06/2022,Giants,Loss 75-103,11,0,0
2021,Paul Curtis,13,11/06/2021,Giants,Loss 75-103,11,0,0
