Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Rowan Marshall,19,23/07/2023,Kangaroos,Win 69-61,19,1,1
2023,Rowan Marshall,8,07/05/2023,Kangaroos,Win 64-34,21,0,1
2022,Rowan Marshall,11,29/05/2022,Kangaroos,Win 103-50,15,1,0
2023,Brad Crouch,19,23/07/2023,Kangaroos,Win 69-61,26,0,1
2023,Brad Crouch,8,07/05/2023,Kangaroos,Win 64-34,23,0,0
2022,Brad Crouch,11,29/05/2022,Kangaroos,Win 103-50,24,0,0
2021,Brad Crouch,11,29/05/2021,Kangaroos,Win 88-68,26,1,0
2023,Jack Sinclair,19,23/07/2023,Kangaroos,Win 69-61,29,1,0
2023,Jack Sinclair,8,07/05/2023,Kangaroos,Win 64-34,23,1,0
2022,Jack Sinclair,11,29/05/2022,Kangaroos,Win 103-50,32,0,0
2021,Jack Sinclair,11,29/05/2021,Kangaroos,Win 88-68,17,0,0
2023,Jack Steele,19,23/07/2023,Kangaroos,Win 69-61,33,1,0
2023,Jack Steele,8,07/05/2023,Kangaroos,Win 64-34,20,0,0
2021,Jack Steele,11,29/05/2021,Kangaroos,Win 88-68,24,0,0
2023,Mason Wood,19,23/07/2023,Kangaroos,Win 69-61,25,0,1
2023,Mason Wood,8,07/05/2023,Kangaroos,Win 64-34,17,1,0
2022,Mason Wood,11,29/05/2022,Kangaroos,Win 103-50,18,0,0
2021,Mason Wood,11,29/05/2021,Kangaroos,Win 88-68,18,3,1
2023,Nasiah Wanganeen-Milera,19,23/07/2023,Kangaroos,Win 69-61,23,0,0
2023,Nasiah Wanganeen-Milera,8,07/05/2023,Kangaroos,Win 64-34,28,0,0
2022,Nasiah Wanganeen-Milera,11,29/05/2022,Kangaroos,Win 103-50,17,0,1
2023,Callum Wilkie,19,23/07/2023,Kangaroos,Win 69-61,21,0,0
2023,Callum Wilkie,8,07/05/2023,Kangaroos,Win 64-34,28,0,0
2022,Callum Wilkie,11,29/05/2022,Kangaroos,Win 103-50,19,0,0
2021,Callum Wilkie,11,29/05/2021,Kangaroos,Win 88-68,15,0,0
2023,Liam Henry,2,25/03/2023,Kangaroos,Loss 72-73,18,0,1
2022,Liam Henry,8,06/05/2022,Kangaroos,Win 102-24,9,0,1
2023,Bradley Hill,19,23/07/2023,Kangaroos,Win 69-61,4,0,0
2023,Bradley Hill,8,07/05/2023,Kangaroos,Win 64-34,26,0,0
2022,Bradley Hill,11,29/05/2022,Kangaroos,Win 103-50,33,1,1
2021,Bradley Hill,11,29/05/2021,Kangaroos,Win 88-68,6,0,0
2023,Mitch Owens,19,23/07/2023,Kangaroos,Win 69-61,17,2,1
2023,Mitch Owens,8,07/05/2023,Kangaroos,Win 64-34,16,1,1
2022,Mitch Owens,11,29/05/2022,Kangaroos,Win 103-50,14,2,0
2023,Liam Stocker,8,07/05/2023,Kangaroos,Win 64-34,25,0,0
2022,Liam Stocker,7,30/04/2022,Kangaroos,Win 114-64,7,0,0
2021,Liam Stocker,19,24/07/2021,Kangaroos,Loss 77-116,8,0,0
2023,Sebastian Ross,8,07/05/2023,Kangaroos,Win 64-34,12,0,0
2022,Sebastian Ross,11,29/05/2022,Kangaroos,Win 103-50,28,1,0
2021,Sebastian Ross,11,29/05/2021,Kangaroos,Win 88-68,14,1,0
2023,Hunter Clark,19,23/07/2023,Kangaroos,Win 69-61,14,0,0
2023,Hunter Clark,8,07/05/2023,Kangaroos,Win 64-34,22,0,0
2023,Jack Higgins,19,23/07/2023,Kangaroos,Win 69-61,13,2,2
2023,Jack Higgins,8,07/05/2023,Kangaroos,Win 64-34,16,2,2
2021,Jack Higgins,11,29/05/2021,Kangaroos,Win 88-68,13,1,1
2023,Marcus Windhager,19,23/07/2023,Kangaroos,Win 69-61,30,0,1
2022,Marcus Windhager,11,29/05/2022,Kangaroos,Win 103-50,10,1,0
2023,Jimmy Webster,19,23/07/2023,Kangaroos,Win 69-61,17,0,0
2022,Jimmy Webster,11,29/05/2022,Kangaroos,Win 103-50,12,0,0
2021,Jimmy Webster,11,29/05/2021,Kangaroos,Win 88-68,14,0,0
2023,Josh Battle,19,23/07/2023,Kangaroos,Win 69-61,16,0,0
2023,Josh Battle,8,07/05/2023,Kangaroos,Win 64-34,15,0,0
2022,Josh Battle,11,29/05/2022,Kangaroos,Win 103-50,14,0,0
2021,Josh Battle,11,29/05/2021,Kangaroos,Win 88-68,13,0,3
2023,Ryan Byrnes,8,07/05/2023,Kangaroos,Win 64-34,24,0,0
2021,Ryan Byrnes,11,29/05/2021,Kangaroos,Win 88-68,12,1,0
2023,Dan Butler,19,23/07/2023,Kangaroos,Win 69-61,8,0,0
2023,Dan Butler,8,07/05/2023,Kangaroos,Win 64-34,10,2,1
2021,Dan Butler,11,29/05/2021,Kangaroos,Win 88-68,13,0,2
