Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Luke Davies-Uniacke,19,23/07/2023,Saints,Loss 61-69,33,0,2
2023,Luke Davies-Uniacke,8,07/05/2023,Saints,Loss 34-64,25,0,1
2022,Luke Davies-Uniacke,19,23/07/2022,Saints,Loss 61-69,33,0,2
2022,Luke Davies-Uniacke,8,07/05/2022,Saints,Loss 34-64,25,0,1
2021,Luke Davies-Uniacke,19,23/07/2021,Saints,Loss 61-69,33,0,2
2021,Luke Davies-Uniacke,8,07/05/2021,Saints,Loss 34-64,25,0,1
2023,Harry Sheezel,19,23/07/2023,Saints,Loss 61-69,28,0,0
2023,Harry Sheezel,8,07/05/2023,Saints,Loss 34-64,30,0,0
2022,Harry Sheezel,19,23/07/2022,Saints,Loss 61-69,28,0,0
2022,Harry Sheezel,8,07/05/2022,Saints,Loss 34-64,30,0,0
2021,Harry Sheezel,19,23/07/2021,Saints,Loss 61-69,28,0,0
2021,Harry Sheezel,8,07/05/2021,Saints,Loss 34-64,30,0,0
2023,Bailey Scott,19,23/07/2023,Saints,Loss 61-69,12,0,1
2023,Bailey Scott,8,07/05/2023,Saints,Loss 34-64,16,0,0
2022,Bailey Scott,19,23/07/2022,Saints,Loss 61-69,12,0,1
2022,Bailey Scott,8,07/05/2022,Saints,Loss 34-64,16,0,0
2021,Bailey Scott,19,23/07/2021,Saints,Loss 61-69,12,0,1
2021,Bailey Scott,8,07/05/2021,Saints,Loss 34-64,16,0,0
2023,Tarryn Thomas,19,23/07/2023,Saints,Loss 61-69,14,3,0
2022,Tarryn Thomas,19,23/07/2022,Saints,Loss 61-69,14,3,0
2021,Tarryn Thomas,19,23/07/2021,Saints,Loss 61-69,14,3,0
2023,Liam Shiels,19,23/07/2023,Saints,Loss 61-69,16,0,1
2023,Liam Shiels,8,07/05/2023,Saints,Loss 34-64,28,0,0
2022,Liam Shiels,19,23/07/2022,Saints,Loss 61-69,16,0,1
2022,Liam Shiels,8,07/05/2022,Saints,Loss 34-64,28,0,0
2021,Liam Shiels,19,23/07/2021,Saints,Loss 61-69,16,0,1
2021,Liam Shiels,8,07/05/2021,Saints,Loss 34-64,28,0,0
2023,Jy Simpkin,8,07/05/2023,Saints,Loss 34-64,14,0,0
2022,Jy Simpkin,8,07/05/2022,Saints,Loss 34-64,14,0,0
2021,Jy Simpkin,8,07/05/2021,Saints,Loss 34-64,14,0,0
2023,Luke McDonald,19,23/07/2023,Saints,Loss 61-69,14,0,0
2023,Luke McDonald,8,07/05/2023,Saints,Loss 34-64,19,0,0
2022,Luke McDonald,19,23/07/2022,Saints,Loss 61-69,14,0,0
2022,Luke McDonald,8,07/05/2022,Saints,Loss 34-64,19,0,0
2021,Luke McDonald,19,23/07/2021,Saints,Loss 61-69,14,0,0
2021,Luke McDonald,8,07/05/2021,Saints,Loss 34-64,19,0,0
2023,Zac Fisher,21,06/08/2023,Saints,Win 73-54,32,0,0
2023,Zac Fisher,6,23/04/2023,Saints,Loss 60-82,22,0,1
2022,Zac Fisher,21,06/08/2022,Saints,Win 73-54,32,0,0
2022,Zac Fisher,6,23/04/2022,Saints,Loss 60-82,22,0,1
2021,Zac Fisher,21,06/08/2021,Saints,Win 73-54,32,0,0
2021,Zac Fisher,6,23/04/2021,Saints,Loss 60-82,22,0,1
2023,Will Phillips,19,23/07/2023,Saints,Loss 61-69,20,0,0
2022,Will Phillips,19,23/07/2022,Saints,Loss 61-69,20,0,0
2021,Will Phillips,19,23/07/2021,Saints,Loss 61-69,20,0,0
2023,Tristan Xerri,19,23/07/2023,Saints,Loss 61-69,13,1,0
2022,Tristan Xerri,19,23/07/2022,Saints,Loss 61-69,13,1,0
2021,Tristan Xerri,19,23/07/2021,Saints,Loss 61-69,13,1,0
2023,Cameron Zurhaar,8,07/05/2023,Saints,Loss 34-64,20,0,3
2022,Cameron Zurhaar,8,07/05/2022,Saints,Loss 34-64,20,0,3
2021,Cameron Zurhaar,8,07/05/2021,Saints,Loss 34-64,20,0,3
2023,Curtis Taylor,19,23/07/2023,Saints,Loss 61-69,10,0,0
2023,Curtis Taylor,8,07/05/2023,Saints,Loss 34-64,11,0,1
2022,Curtis Taylor,19,23/07/2022,Saints,Loss 61-69,10,0,0
2022,Curtis Taylor,8,07/05/2022,Saints,Loss 34-64,11,0,1
2021,Curtis Taylor,19,23/07/2021,Saints,Loss 61-69,10,0,0
2021,Curtis Taylor,8,07/05/2021,Saints,Loss 34-64,11,0,1
2023,Darcy Tucker,19,23/07/2023,Saints,Loss 61-69,21,0,0
2023,Darcy Tucker,8,07/05/2023,Saints,Loss 34-64,18,0,1
2022,Darcy Tucker,19,23/07/2022,Saints,Loss 61-69,21,0,0
2022,Darcy Tucker,8,07/05/2022,Saints,Loss 34-64,18,0,1
2021,Darcy Tucker,19,23/07/2021,Saints,Loss 61-69,21,0,0
2021,Darcy Tucker,8,07/05/2021,Saints,Loss 34-64,18,0,1
2023,Nick Larkey,19,23/07/2023,Saints,Loss 61-69,5,3,0
2023,Nick Larkey,8,07/05/2023,Saints,Loss 34-64,7,3,1
2022,Nick Larkey,19,23/07/2022,Saints,Loss 61-69,5,3,0
2022,Nick Larkey,8,07/05/2022,Saints,Loss 34-64,7,3,1
2021,Nick Larkey,19,23/07/2021,Saints,Loss 61-69,5,3,0
2021,Nick Larkey,8,07/05/2021,Saints,Loss 34-64,7,3,1
2023,Aidan Corr,19,23/07/2023,Saints,Loss 61-69,21,0,0
2023,Aidan Corr,8,07/05/2023,Saints,Loss 34-64,17,0,0
2022,Aidan Corr,19,23/07/2022,Saints,Loss 61-69,21,0,0
2022,Aidan Corr,8,07/05/2022,Saints,Loss 34-64,17,0,0
2021,Aidan Corr,19,23/07/2021,Saints,Loss 61-69,21,0,0
2021,Aidan Corr,8,07/05/2021,Saints,Loss 34-64,17,0,0
2023,Eddie Ford,19,23/07/2023,Saints,Loss 61-69,10,1,1
2022,Eddie Ford,19,23/07/2022,Saints,Loss 61-69,10,1,1
2021,Eddie Ford,19,23/07/2021,Saints,Loss 61-69,10,1,1
2023,Josh Goater,19,23/07/2023,Saints,Loss 61-69,15,0,0
2022,Josh Goater,19,23/07/2022,Saints,Loss 61-69,15,0,0
2021,Josh Goater,19,23/07/2021,Saints,Loss 61-69,15,0,0
2023,Jaidyn Stephenson,19,23/07/2023,Saints,Loss 61-69,8,0,0
2023,Jaidyn Stephenson,8,07/05/2023,Saints,Loss 34-64,12,1,0
2022,Jaidyn Stephenson,19,23/07/2022,Saints,Loss 61-69,8,0,0
2022,Jaidyn Stephenson,8,07/05/2022,Saints,Loss 34-64,12,1,0
2021,Jaidyn Stephenson,19,23/07/2021,Saints,Loss 61-69,8,0,0
2021,Jaidyn Stephenson,8,07/05/2021,Saints,Loss 34-64,12,1,0
2023,Griffin Logue,8,07/05/2023,Saints,Loss 34-64,9,0,1
2022,Griffin Logue,8,07/05/2022,Saints,Loss 34-64,9,0,1
2021,Griffin Logue,8,07/05/2021,Saints,Loss 34-64,9,0,1
2023,Miller Bergman,8,07/05/2023,Saints,Loss 34-64,16,0,0
2022,Miller Bergman,8,07/05/2022,Saints,Loss 34-64,16,0,0
2021,Miller Bergman,8,07/05/2021,Saints,Loss 34-64,16,0,0
2023,Cooper Harvey,19,23/07/2023,Saints,Loss 61-69,5,0,0
2022,Cooper Harvey,19,23/07/2022,Saints,Loss 61-69,5,0,0
2021,Cooper Harvey,19,23/07/2021,Saints,Loss 61-69,5,0,0
2023,Paul Curtis,19,23/07/2023,Saints,Loss 61-69,7,0,1
2023,Paul Curtis,8,07/05/2023,Saints,Loss 34-64,8,0,0
2022,Paul Curtis,19,23/07/2022,Saints,Loss 61-69,7,0,1
2022,Paul Curtis,8,07/05/2022,Saints,Loss 34-64,8,0,0
2021,Paul Curtis,19,23/07/2021,Saints,Loss 61-69,7,0,1
2021,Paul Curtis,8,07/05/2021,Saints,Loss 34-64,8,0,0
2023,Charlie Lazzaro,8,07/05/2023,Saints,Loss 34-64,1,0,0
2022,Charlie Lazzaro,8,07/05/2022,Saints,Loss 34-64,1,0,0
2021,Charlie Lazzaro,8,07/05/2021,Saints,Loss 34-64,1,0,0
2023,Jackson Archer,19,23/07/2023,Saints,Loss 61-69,8,0,0
2022,Jackson Archer,19,23/07/2022,Saints,Loss 61-69,8,0,0
2021,Jackson Archer,19,23/07/2021,Saints,Loss 61-69,8,0,0
2023,Blake Drury,8,07/05/2023,Saints,Loss 34-64,13,0,1
2022,Blake Drury,8,07/05/2022,Saints,Loss 34-64,13,0,1
2021,Blake Drury,8,07/05/2021,Saints,Loss 34-64,13,0,1
