Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Nick Daicos,19,22/07/2023,Power,Win 85-83,25,1,0
2023,Nick Daicos,2,25/03/2023,Power,Win 135-64,32,2,0
2022,Nick Daicos,20,30/07/2022,Power,Win 88-82,21,0,0
2023,Josh Daicos,19,22/07/2023,Power,Win 85-83,24,1,1
2023,Josh Daicos,2,25/03/2023,Power,Win 135-64,26,2,0
2022,Josh Daicos,20,30/07/2022,Power,Win 88-82,26,0,1
2021,Josh Daicos,10,23/05/2021,Power,Loss 58-59,19,1,0
2023,Tom Mitchell,19,22/07/2023,Power,Win 85-83,15,0,0
2023,Tom Mitchell,2,25/03/2023,Power,Win 135-64,27,1,0
2022,Tom Mitchell,2,26/03/2022,Power,Win 120-56,28,0,1
2021,Tom Mitchell,16,03/07/2021,Power,Loss 53-87,29,0,0
2023,Scott Pendlebury,19,22/07/2023,Power,Win 85-83,28,0,0
2023,Scott Pendlebury,2,25/03/2023,Power,Win 135-64,20,0,0
2022,Scott Pendlebury,20,30/07/2022,Power,Win 88-82,16,0,0
2021,Scott Pendlebury,19,23/07/2021,Power,Loss 69-97,6,0,0
2021,Scott Pendlebury,10,23/05/2021,Power,Loss 58-59,18,0,0
2023,Jordan De Goey,19,22/07/2023,Power,Win 85-83,19,0,0
2023,Jordan De Goey,2,25/03/2023,Power,Win 135-64,12,1,1
2022,Jordan De Goey,20,30/07/2022,Power,Win 88-82,23,2,1
2021,Jordan De Goey,19,23/07/2021,Power,Loss 69-97,25,1,0
2021,Jordan De Goey,10,23/05/2021,Power,Loss 58-59,9,0,2
2023,Darcy Cameron,19,22/07/2023,Power,Win 85-83,16,0,1
2023,Darcy Cameron,2,25/03/2023,Power,Win 135-64,18,0,1
2022,Darcy Cameron,20,30/07/2022,Power,Win 88-82,16,1,0
2021,Darcy Cameron,19,23/07/2021,Power,Loss 69-97,9,1,0
2021,Darcy Cameron,10,23/05/2021,Power,Loss 58-59,9,1,0
2023,Jack Crisp,19,22/07/2023,Power,Win 85-83,23,0,0
2023,Jack Crisp,2,25/03/2023,Power,Win 135-64,22,0,0
2022,Jack Crisp,20,30/07/2022,Power,Win 88-82,16,0,0
2021,Jack Crisp,19,23/07/2021,Power,Loss 69-97,30,0,0
2021,Jack Crisp,10,23/05/2021,Power,Loss 58-59,26,0,2
2023,John Noble,19,22/07/2023,Power,Win 85-83,11,0,0
2023,John Noble,2,25/03/2023,Power,Win 135-64,19,0,0
2022,John Noble,20,30/07/2022,Power,Win 88-82,13,0,0
2021,John Noble,19,23/07/2021,Power,Loss 69-97,17,0,0
2021,John Noble,10,23/05/2021,Power,Loss 58-59,23,0,0
2023,Steele Sidebottom,19,22/07/2023,Power,Win 85-83,26,1,0
2023,Steele Sidebottom,2,25/03/2023,Power,Win 135-64,24,1,0
2022,Steele Sidebottom,20,30/07/2022,Power,Win 88-82,13,0,1
2021,Steele Sidebottom,19,23/07/2021,Power,Loss 69-97,26,0,0
2021,Steele Sidebottom,10,23/05/2021,Power,Loss 58-59,27,0,0
2023,Lachie Schultz,23,20/08/2023,Power,Loss 58-74,27,0,0
2022,Lachie Schultz,16,03/07/2022,Power,Win 99-91,11,2,0
2021,Lachie Schultz,11,30/05/2021,Power,Loss 69-115,11,1,0
2023,Brayden Maynard,19,22/07/2023,Power,Win 85-83,12,0,0
2023,Brayden Maynard,2,25/03/2023,Power,Win 135-64,9,0,1
2022,Brayden Maynard,20,30/07/2022,Power,Win 88-82,21,0,0
2021,Brayden Maynard,19,23/07/2021,Power,Loss 69-97,26,0,0
2021,Brayden Maynard,10,23/05/2021,Power,Loss 58-59,20,0,0
2023,Patrick Lipinski,19,22/07/2023,Power,Win 85-83,20,0,0
2022,Patrick Lipinski,20,30/07/2022,Power,Win 88-82,21,0,0
2021,Patrick Lipinski,9,15/05/2021,Power,Win 96-77,11,0,0
2023,Isaac Quaynor,19,22/07/2023,Power,Win 85-83,13,0,0
2023,Isaac Quaynor,2,25/03/2023,Power,Win 135-64,15,0,0
2022,Isaac Quaynor,20,30/07/2022,Power,Win 88-82,8,0,1
2021,Isaac Quaynor,19,23/07/2021,Power,Loss 69-97,12,0,0
2021,Isaac Quaynor,10,23/05/2021,Power,Loss 58-59,26,0,0
2023,Jamie Elliott,19,22/07/2023,Power,Win 85-83,12,3,1
2023,Jamie Elliott,2,25/03/2023,Power,Win 135-64,12,2,2
2022,Jamie Elliott,20,30/07/2022,Power,Win 88-82,11,2,0
2021,Jamie Elliott,19,23/07/2021,Power,Loss 69-97,11,1,1
2023,Darcy Moore,19,22/07/2023,Power,Win 85-83,20,0,0
2023,Darcy Moore,2,25/03/2023,Power,Win 135-64,15,0,0
2022,Darcy Moore,20,30/07/2022,Power,Win 88-82,12,0,0
2021,Darcy Moore,10,23/05/2021,Power,Loss 58-59,25,0,0
2023,Jeremy Howe,19,22/07/2023,Power,Win 85-83,8,0,0
2022,Jeremy Howe,20,30/07/2022,Power,Win 88-82,9,0,0
2023,Brody Mihocek,19,22/07/2023,Power,Win 85-83,8,2,1
2023,Brody Mihocek,2,25/03/2023,Power,Win 135-64,10,3,1
2021,Brody Mihocek,19,23/07/2021,Power,Loss 69-97,11,3,3
2021,Brody Mihocek,10,23/05/2021,Power,Loss 58-59,11,0,0
2023,Mason Cox,19,22/07/2023,Power,Win 85-83,6,0,0
2023,Mason Cox,2,25/03/2023,Power,Win 135-64,12,1,0
2022,Mason Cox,20,30/07/2022,Power,Win 88-82,8,1,0
2021,Mason Cox,19,23/07/2021,Power,Loss 69-97,5,1,1
2023,Will Hoskin-Elliott,2,25/03/2023,Power,Win 135-64,14,1,0
2022,Will Hoskin-Elliott,20,30/07/2022,Power,Win 88-82,12,2,0
2021,Will Hoskin-Elliott,10,23/05/2021,Power,Loss 58-59,21,0,0
2023,Daniel McStay,19,22/07/2023,Power,Win 85-83,8,2,0
2023,Daniel McStay,2,25/03/2023,Power,Win 135-64,10,1,0
2022,Daniel McStay,1,19/03/2022,Power,Win 80-69,8,0,0
2021,Daniel McStay,7,01/05/2021,Power,Win 93-44,8,1,0
2023,Beau McCreery,19,22/07/2023,Power,Win 85-83,10,1,0
2023,Beau McCreery,2,25/03/2023,Power,Win 135-64,5,2,0
2022,Beau McCreery,20,30/07/2022,Power,Win 88-82,7,0,0
2021,Beau McCreery,10,23/05/2021,Power,Loss 58-59,8,3,1
2023,Billy Frampton,2,25/03/2023,Power,Win 135-64,9,0,0
2022,Billy Frampton,3,01/04/2022,Power,Win 96-92,16,0,0
2023,Bobby Hill,19,22/07/2023,Power,Win 85-83,6,1,0
2023,Bobby Hill,2,25/03/2023,Power,Win 135-64,12,1,0
2023,Oleg Markov,19,22/07/2023,Power,Win 85-83,4,0,0
2022,Oleg Markov,15,26/06/2022,Power,Loss 91-93,22,0,0
2021,Oleg Markov,14,19/06/2021,Power,Loss 31-81,16,0,0
2021,Finlay Macrae,19,23/07/2021,Power,Loss 69-97,21,0,0
2022,Ash Johnson,20,30/07/2022,Power,Win 88-82,12,1,1
2023,Nathan Murphy,19,22/07/2023,Power,Win 85-83,11,0,0
2023,Nathan Murphy,2,25/03/2023,Power,Win 135-64,8,0,0
2022,Nathan Murphy,20,30/07/2022,Power,Win 88-82,13,0,0
2021,Nathan Murphy,19,23/07/2021,Power,Loss 69-97,12,0,0
2023,Reef McInnes,2,25/03/2023,Power,Win 135-64,1,1,0
2022,Josh Carmichael,20,30/07/2022,Power,Win 88-82,12,1,0
