Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Andrew Brayshaw,11,27/05/2023,Demons,Win 79-72,29,0,1
2022,Andrew Brayshaw,20,29/07/2022,Demons,Loss 39-85,30,0,1
2022,Andrew Brayshaw,11,28/05/2022,Demons,Win 94-56,28,0,0
2021,Andrew Brayshaw,1,20/03/2021,Demons,Loss 58-80,29,1,0
2023,Caleb Serong,11,27/05/2023,Demons,Win 79-72,26,1,0
2022,Caleb Serong,20,29/07/2022,Demons,Loss 39-85,25,0,0
2022,Caleb Serong,11,28/05/2022,Demons,Win 94-56,22,0,0
2021,Caleb Serong,1,20/03/2021,Demons,Loss 58-80,26,0,1
2023,Luke Ryan,11,27/05/2023,Demons,Win 79-72,22,0,0
2022,Luke Ryan,20,29/07/2022,Demons,Loss 39-85,25,0,0
2022,Luke Ryan,11,28/05/2022,Demons,Win 94-56,29,0,0
2021,Luke Ryan,1,20/03/2021,Demons,Loss 58-80,21,0,0
2023,Sean Darcy,11,27/05/2023,Demons,Win 79-72,6,0,0
2022,Sean Darcy,20,29/07/2022,Demons,Loss 39-85,19,0,0
2022,Sean Darcy,11,28/05/2022,Demons,Win 94-56,16,1,0
2023,Hayden Young,11,27/05/2023,Demons,Win 79-72,27,0,0
2022,Hayden Young,20,29/07/2022,Demons,Loss 39-85,26,0,0
2022,Hayden Young,11,28/05/2022,Demons,Win 94-56,22,0,0
2021,Hayden Young,1,20/03/2021,Demons,Loss 58-80,19,0,0
2023,Luke Jackson,11,27/05/2023,Demons,Win 79-72,19,1,1
2023,Jordan Clark,11,27/05/2023,Demons,Win 79-72,14,0,0
2022,Jordan Clark,20,29/07/2022,Demons,Loss 39-85,17,0,0
2022,Jordan Clark,11,28/05/2022,Demons,Win 94-56,23,0,0
2021,Jordan Clark,4,11/04/2021,Demons,Loss 60-85,10,1,0
2023,Jaeger O'Meara,11,27/05/2023,Demons,Win 79-72,24,0,0
2022,Jaeger O'Meara,7,30/04/2022,Demons,Loss 81-91,24,1,2
2021,Jaeger O'Meara,18,17/07/2021,Demons,Draw 79-79,25,0,1
2021,Jaeger O'Meara,5,18/04/2021,Demons,Loss 54-104,27,0,0
2023,James Aish,11,27/05/2023,Demons,Win 79-72,24,1,0
2022,James Aish,20,29/07/2022,Demons,Loss 39-85,28,0,0
2022,James Aish,11,28/05/2022,Demons,Win 94-56,19,0,0
2021,James Aish,1,20/03/2021,Demons,Loss 58-80,17,0,1
2023,Brennan Cox,11,27/05/2023,Demons,Win 79-72,20,0,0
2022,Brennan Cox,20,29/07/2022,Demons,Loss 39-85,14,0,0
2022,Brennan Cox,11,28/05/2022,Demons,Win 94-56,19,0,0
2021,Brennan Cox,1,20/03/2021,Demons,Loss 58-80,10,0,0
2022,Will Brodie,20,29/07/2022,Demons,Loss 39-85,35,0,0
2022,Will Brodie,11,28/05/2022,Demons,Win 94-56,28,0,0
2023,Sam Switkowski,11,27/05/2023,Demons,Win 79-72,18,0,3
2021,Sam Switkowski,1,20/03/2021,Demons,Loss 58-80,15,1,1
2022,Heath Chapman,20,29/07/2022,Demons,Loss 39-85,10,0,0
2022,Heath Chapman,11,28/05/2022,Demons,Win 94-56,22,0,0
2023,Michael Frederick,11,27/05/2023,Demons,Win 79-72,13,1,0
2022,Michael Frederick,20,29/07/2022,Demons,Loss 39-85,10,2,2
2022,Michael Frederick,11,28/05/2022,Demons,Win 94-56,17,2,1
2023,Matthew Johnson,11,27/05/2023,Demons,Win 79-72,20,0,0
2023,Nathan O'Driscoll,11,27/05/2023,Demons,Win 79-72,15,0,0
2023,Ethan Hughes,11,27/05/2023,Demons,Win 79-72,17,0,0
2021,Ethan Hughes,1,20/03/2021,Demons,Loss 58-80,16,0,0
2023,Josh Treacy,11,27/05/2023,Demons,Win 79-72,9,2,0
2022,Michael Walters,20,29/07/2022,Demons,Loss 39-85,14,2,0
2022,Michael Walters,11,28/05/2022,Demons,Win 94-56,16,1,0
2023,Nat Fyfe,11,27/05/2023,Demons,Win 79-72,20,0,0
2021,Nat Fyfe,1,20/03/2021,Demons,Loss 58-80,27,0,0
2023,Jye Amiss,11,27/05/2023,Demons,Win 79-72,14,3,0
2023,Bailey Banfield,11,27/05/2023,Demons,Win 79-72,14,2,0
2022,Bailey Banfield,11,28/05/2022,Demons,Win 94-56,2,0,0
2023,Alex Pearce,11,27/05/2023,Demons,Win 79-72,11,0,0
2022,Alex Pearce,20,29/07/2022,Demons,Loss 39-85,12,0,0
2022,Alex Pearce,11,28/05/2022,Demons,Win 94-56,9,0,0
2021,Alex Pearce,1,20/03/2021,Demons,Loss 58-80,2,0,1
2023,Sam Sturt,11,27/05/2023,Demons,Win 79-72,5,0,0
2022,Matt Taberner,20,29/07/2022,Demons,Loss 39-85,6,0,1
2022,Matt Taberner,11,28/05/2022,Demons,Win 94-56,9,2,1
2021,Matt Taberner,1,20/03/2021,Demons,Loss 58-80,13,3,1
2023,Brandon Walker,11,27/05/2023,Demons,Win 79-72,8,0,0
2022,Brandon Walker,20,29/07/2022,Demons,Loss 39-85,16,0,1
2022,Brandon Walker,11,28/05/2022,Demons,Win 94-56,16,0,0
2021,Josh Corbett,20,01/08/2021,Demons,Loss 30-128,9,1,2
2022,Jeremy Sharp,2,26/03/2022,Demons,Loss 69-82,11,1,0
2021,Jeremy Sharp,20,01/08/2021,Demons,Loss 30-128,9,0,0
