Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,James Sicily,20,30/07/2023,Saints,Loss 93-122,26,0,0
2023,James Sicily,11,27/05/2023,Saints,Win 88-78,43,0,1
2022,James Sicily,20,30/07/2022,Saints,Loss 63-75,16,0,0
2022,James Sicily,4,10/04/2022,Saints,Loss 73-142,20,0,0
2023,Will Day,20,30/07/2023,Saints,Loss 93-122,22,2,0
2023,Will Day,11,27/05/2023,Saints,Win 88-78,30,0,0
2022,Will Day,20,30/07/2022,Saints,Loss 63-75,19,0,0
2022,Will Day,4,10/04/2022,Saints,Loss 73-142,7,0,0
2023,Jai Newcombe,20,30/07/2023,Saints,Loss 93-122,20,0,0
2023,Jai Newcombe,11,27/05/2023,Saints,Win 88-78,31,0,1
2022,Jai Newcombe,20,30/07/2022,Saints,Loss 63-75,21,2,0
2022,Jai Newcombe,4,10/04/2022,Saints,Loss 73-142,23,0,2
2023,Dylan Moore,20,30/07/2023,Saints,Loss 93-122,20,1,0
2023,Dylan Moore,11,27/05/2023,Saints,Win 88-78,31,1,3
2022,Dylan Moore,20,30/07/2022,Saints,Loss 63-75,21,1,1
2022,Dylan Moore,4,10/04/2022,Saints,Loss 73-142,14,2,0
2021,Dylan Moore,7,01/05/2021,Saints,Loss 59-128,18,1,0
2023,Karl Amon,11,27/05/2023,Saints,Win 88-78,23,0,1
2022,Karl Amon,7,30/04/2022,Saints,Win 43-42,23,0,1
2021,Karl Amon,18,17/07/2021,Saints,Win 74-61,26,2,1
2021,Karl Amon,6,25/04/2021,Saints,Win 93-39,34,0,1
2023,James Worpel,20,30/07/2023,Saints,Loss 93-122,30,0,0
2023,James Worpel,11,27/05/2023,Saints,Win 88-78,24,0,0
2022,James Worpel,4,10/04/2022,Saints,Loss 73-142,5,0,1
2021,James Worpel,7,01/05/2021,Saints,Loss 59-128,33,0,0
2023,Conor Nash,20,30/07/2023,Saints,Loss 93-122,22,0,0
2023,Conor Nash,11,27/05/2023,Saints,Win 88-78,27,0,1
2022,Conor Nash,20,30/07/2022,Saints,Loss 63-75,21,0,0
2022,Conor Nash,4,10/04/2022,Saints,Loss 73-142,11,0,0
2023,Blake Hardwick,20,30/07/2023,Saints,Loss 93-122,19,0,0
2023,Blake Hardwick,11,27/05/2023,Saints,Win 88-78,17,0,0
2022,Blake Hardwick,20,30/07/2022,Saints,Loss 63-75,19,0,0
2022,Blake Hardwick,4,10/04/2022,Saints,Loss 73-142,19,0,0
2021,Blake Hardwick,7,01/05/2021,Saints,Loss 59-128,23,0,0
2023,Jarman Impey,20,30/07/2023,Saints,Loss 93-122,31,0,0
2023,Jarman Impey,11,27/05/2023,Saints,Win 88-78,26,1,1
2022,Jarman Impey,4,10/04/2022,Saints,Loss 73-142,20,0,1
2021,Jarman Impey,7,01/05/2021,Saints,Loss 59-128,23,0,0
2022,Harry Morrison,20,30/07/2022,Saints,Loss 63-75,24,0,0
2022,Harry Morrison,4,10/04/2022,Saints,Loss 73-142,19,0,0
2021,Harry Morrison,7,01/05/2021,Saints,Loss 59-128,16,0,0
2023,Josh Ward,20,30/07/2023,Saints,Loss 93-122,15,0,0
2022,Josh Ward,20,30/07/2022,Saints,Loss 63-75,26,0,0
2022,Josh Ward,4,10/04/2022,Saints,Loss 73-142,9,0,0
2023,Mitch Lewis,20,30/07/2023,Saints,Loss 93-122,8,2,2
2023,Mitch Lewis,11,27/05/2023,Saints,Win 88-78,10,3,2
2022,Mitch Lewis,20,30/07/2022,Saints,Loss 63-75,3,0,1
2022,Mitch Lewis,4,10/04/2022,Saints,Loss 73-142,12,3,5
2021,Mitch Lewis,7,01/05/2021,Saints,Loss 59-128,4,1,0
2023,Connor Macdonald,20,30/07/2023,Saints,Loss 93-122,18,0,0
2023,Connor Macdonald,11,27/05/2023,Saints,Win 88-78,5,1,0
2022,Connor Macdonald,20,30/07/2022,Saints,Loss 63-75,19,0,0
2022,Connor Macdonald,4,10/04/2022,Saints,Loss 73-142,10,0,0
2022,Jack Scrimshaw,20,30/07/2022,Saints,Loss 63-75,15,2,0
2022,Jack Scrimshaw,4,10/04/2022,Saints,Loss 73-142,18,0,0
2021,Jack Scrimshaw,7,01/05/2021,Saints,Loss 59-128,33,0,0
2023,Josh Weddle,20,30/07/2023,Saints,Loss 93-122,17,0,0
2023,Josh Weddle,11,27/05/2023,Saints,Win 88-78,19,0,0
2023,Seamus Mitchell,20,30/07/2023,Saints,Loss 93-122,5,0,0
2023,Seamus Mitchell,11,27/05/2023,Saints,Win 88-78,20,0,0
2023,Ned Reeves,11,27/05/2023,Saints,Win 88-78,7,0,0
2022,Ned Reeves,4,10/04/2022,Saints,Loss 73-142,10,1,0
2023,Chad Wingard,20,30/07/2023,Saints,Loss 93-122,26,2,0
2023,Luke Breust,20,30/07/2023,Saints,Loss 93-122,8,6,0
2023,Luke Breust,11,27/05/2023,Saints,Win 88-78,11,3,2
2022,Luke Breust,20,30/07/2022,Saints,Loss 63-75,10,1,1
2022,Luke Breust,4,10/04/2022,Saints,Loss 73-142,12,3,1
2021,Luke Breust,7,01/05/2021,Saints,Loss 59-128,12,2,0
2023,Lloyd Meek,20,30/07/2023,Saints,Loss 93-122,10,0,0
2023,Lloyd Meek,11,27/05/2023,Saints,Win 88-78,11,0,0
2022,Lloyd Meek,2,27/03/2022,Saints,Loss 55-65,7,1,0
2021,Lloyd Meek,23,22/08/2021,Saints,Loss 49-107,11,0,1
2022,Changkuoth Jiath,20,30/07/2022,Saints,Loss 63-75,14,0,1
2022,Changkuoth Jiath,4,10/04/2022,Saints,Loss 73-142,22,0,0
2021,Changkuoth Jiath,7,01/05/2021,Saints,Loss 59-128,13,0,0
2022,Jack Gunston,20,30/07/2022,Saints,Loss 63-75,8,1,0
2022,Jack Gunston,4,10/04/2022,Saints,Loss 73-142,3,0,1
2021,Jack Gunston,7,01/05/2021,Saints,Loss 59-128,7,0,0
2023,Sam Frost,20,30/07/2023,Saints,Loss 93-122,12,0,0
2023,Sam Frost,11,27/05/2023,Saints,Win 88-78,15,0,0
2022,Sam Frost,4,10/04/2022,Saints,Loss 73-142,16,0,0
2021,Sam Frost,7,01/05/2021,Saints,Loss 59-128,16,0,0
2022,Mabior Chol,5,16/04/2022,Saints,Loss 61-87,4,1,0
2021,Mabior Chol,15,25/06/2021,Saints,Loss 22-62,11,0,0
2023,Cam Mackenzie,20,30/07/2023,Saints,Loss 93-122,7,0,0
2023,Cam Mackenzie,11,27/05/2023,Saints,Win 88-78,14,0,0
2023,Sam Butler,11,27/05/2023,Saints,Win 88-78,15,1,0
2022,Sam Butler,20,30/07/2022,Saints,Loss 63-75,9,1,2
2023,Jack Ginnivan,5,16/04/2023,Saints,Win 70-64,13,1,1
2022,Jack Ginnivan,1,18/03/2022,Saints,Win 102-85,10,2,2
2023,Finn Maginness,20,30/07/2023,Saints,Loss 93-122,10,0,0
2022,Finn Maginness,20,30/07/2022,Saints,Loss 63-75,22,0,0
2022,Finn Maginness,4,10/04/2022,Saints,Loss 73-142,13,0,1
2021,Finn Maginness,7,01/05/2021,Saints,Loss 59-128,12,0,0
2023,Massimo D'Ambrosio,3,01/04/2023,Saints,Loss 74-92,27,0,0
