Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Josh Dunkley,2,24/03/2023,Demons,Win 93-82,26,0,1
2022,Josh Dunkley,19,23/07/2022,Demons,Win 110-100,24,0,1
2022,Josh Dunkley,1,16/03/2022,Demons,Loss 71-97,29,0,1
2021,Josh Dunkley,Grand Final,25/09/2021,Demons,Loss 66-140,25,0,0
2023,Lachie Neale,18,14/07/2023,Demons,Loss 104-105,19,0,0
2023,Lachie Neale,2,24/03/2023,Demons,Win 93-82,27,0,1
2022,Lachie Neale,Semi Final,09/09/2022,Demons,Win 92-79,27,0,0
2022,Lachie Neale,23,19/08/2022,Demons,Loss 57-115,29,0,0
2022,Lachie Neale,15,23/06/2022,Demons,Loss 53-117,22,0,0
2021,Lachie Neale,Qualifying Final,28/08/2021,Demons,Loss 60-93,46,0,0
2021,Lachie Neale,12,04/06/2021,Demons,Loss 75-97,25,0,0
2023,Hugh McCluggage,18,14/07/2023,Demons,Loss 104-105,22,0,1
2023,Hugh McCluggage,2,24/03/2023,Demons,Win 93-82,21,0,0
2022,Hugh McCluggage,Semi Final,09/09/2022,Demons,Win 92-79,25,1,1
2022,Hugh McCluggage,23,19/08/2022,Demons,Loss 57-115,24,2,0
2022,Hugh McCluggage,15,23/06/2022,Demons,Loss 53-117,27,0,1
2021,Hugh McCluggage,Qualifying Final,28/08/2021,Demons,Loss 60-93,24,1,0
2021,Hugh McCluggage,12,04/06/2021,Demons,Loss 75-97,23,0,0
2023,Dayne Zorko,18,14/07/2023,Demons,Loss 104-105,16,0,0
2023,Dayne Zorko,2,24/03/2023,Demons,Win 93-82,22,2,0
2022,Dayne Zorko,Semi Final,09/09/2022,Demons,Win 92-79,22,0,0
2022,Dayne Zorko,23,19/08/2022,Demons,Loss 57-115,18,0,1
2021,Dayne Zorko,Qualifying Final,28/08/2021,Demons,Loss 60-93,20,0,0
2021,Dayne Zorko,12,04/06/2021,Demons,Loss 75-97,22,1,1
2023,Will Ashcroft,18,14/07/2023,Demons,Loss 104-105,17,1,0
2023,Will Ashcroft,2,24/03/2023,Demons,Win 93-82,31,1,1
2023,Oscar McInerney,18,14/07/2023,Demons,Loss 104-105,13,1,0
2023,Oscar McInerney,2,24/03/2023,Demons,Win 93-82,9,1,0
2022,Oscar McInerney,23,19/08/2022,Demons,Loss 57-115,12,0,1
2022,Oscar McInerney,15,23/06/2022,Demons,Loss 53-117,23,0,2
2021,Oscar McInerney,Qualifying Final,28/08/2021,Demons,Loss 60-93,17,0,0
2021,Oscar McInerney,12,04/06/2021,Demons,Loss 75-97,8,0,1
2023,Joe Daniher,18,14/07/2023,Demons,Loss 104-105,24,2,3
2023,Joe Daniher,2,24/03/2023,Demons,Win 93-82,12,4,2
2022,Joe Daniher,23,19/08/2022,Demons,Loss 57-115,12,2,1
2022,Joe Daniher,15,23/06/2022,Demons,Loss 53-117,9,1,3
2021,Joe Daniher,Qualifying Final,28/08/2021,Demons,Loss 60-93,15,0,1
2021,Joe Daniher,12,04/06/2021,Demons,Loss 75-97,17,1,0
2023,Jarrod Berry,18,14/07/2023,Demons,Loss 104-105,8,0,0
2023,Jarrod Berry,2,24/03/2023,Demons,Win 93-82,17,1,0
2022,Jarrod Berry,Semi Final,09/09/2022,Demons,Win 92-79,26,0,1
2022,Jarrod Berry,23,19/08/2022,Demons,Loss 57-115,11,0,0
2022,Jarrod Berry,15,23/06/2022,Demons,Loss 53-117,18,0,0
2021,Jarrod Berry,Qualifying Final,28/08/2021,Demons,Loss 60-93,11,1,0
2023,Zac Bailey,18,14/07/2023,Demons,Loss 104-105,19,2,1
2023,Zac Bailey,2,24/03/2023,Demons,Win 93-82,10,2,0
2022,Zac Bailey,Semi Final,09/09/2022,Demons,Win 92-79,16,2,0
2022,Zac Bailey,23,19/08/2022,Demons,Loss 57-115,20,0,0
2021,Zac Bailey,Qualifying Final,28/08/2021,Demons,Loss 60-93,14,1,1
2021,Zac Bailey,12,04/06/2021,Demons,Loss 75-97,19,4,0
2023,Keidean Coleman,18,14/07/2023,Demons,Loss 104-105,18,0,0
2022,Keidean Coleman,Semi Final,09/09/2022,Demons,Win 92-79,19,0,0
2022,Keidean Coleman,23,19/08/2022,Demons,Loss 57-115,17,0,0
2022,Keidean Coleman,15,23/06/2022,Demons,Loss 53-117,19,0,0
2021,Keidean Coleman,Qualifying Final,28/08/2021,Demons,Loss 60-93,18,0,0
2021,Keidean Coleman,12,04/06/2021,Demons,Loss 75-97,10,1,0
2023,Harris Andrews,18,14/07/2023,Demons,Loss 104-105,15,0,0
