Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tim Taranto,10,20/05/2023,Bombers,Loss 70-71,33,1,1
2021,Tim Taranto,19,25/07/2021,Bombers,Win 66-53,21,0,3
2021,Tim Taranto,8,08/05/2021,Bombers,Win 107-105,29,1,0
2023,Toby Nankervis,10,20/05/2023,Bombers,Loss 70-71,17,0,0
2022,Toby Nankervis,23,20/08/2022,Bombers,Win 141-75,21,0,1
2022,Toby Nankervis,10,21/05/2022,Bombers,Win 80-48,19,0,0
2023,Jayden Short,10,20/05/2023,Bombers,Loss 70-71,24,0,0
2022,Jayden Short,23,20/08/2022,Bombers,Win 141-75,25,0,0
2022,Jayden Short,10,21/05/2022,Bombers,Win 80-48,29,0,0
2021,Jayden Short,12,05/06/2021,Bombers,Win 123-84,23,0,0
2023,Dustin Martin,10,20/05/2023,Bombers,Loss 70-71,24,2,1
2022,Dustin Martin,10,21/05/2022,Bombers,Win 80-48,17,0,2
2021,Dustin Martin,12,05/06/2021,Bombers,Win 123-84,27,3,0
2023,Shai Bolton,10,20/05/2023,Bombers,Loss 70-71,28,2,0
2022,Shai Bolton,23,20/08/2022,Bombers,Win 141-75,12,1,2
2022,Shai Bolton,10,21/05/2022,Bombers,Win 80-48,16,2,2
2021,Shai Bolton,12,05/06/2021,Bombers,Win 123-84,21,3,0
2023,Nick Vlastuin,10,20/05/2023,Bombers,Loss 70-71,22,0,0
2022,Nick Vlastuin,23,20/08/2022,Bombers,Win 141-75,21,0,0
2022,Nick Vlastuin,10,21/05/2022,Bombers,Win 80-48,20,0,0
2021,Nick Vlastuin,12,05/06/2021,Bombers,Win 123-84,14,0,0
2022,Jacob Hopper,21,06/08/2022,Bombers,Win 96-69,21,0,1
2021,Jacob Hopper,19,25/07/2021,Bombers,Win 66-53,22,0,0
2021,Jacob Hopper,8,08/05/2021,Bombers,Win 107-105,23,1,0
2023,Daniel Rioli,10,20/05/2023,Bombers,Loss 70-71,26,0,1
2022,Daniel Rioli,23,20/08/2022,Bombers,Win 141-75,21,0,0
2022,Daniel Rioli,10,21/05/2022,Bombers,Win 80-48,26,0,0
2021,Daniel Rioli,12,05/06/2021,Bombers,Win 123-84,3,1,0
2023,Dion Prestia,10,20/05/2023,Bombers,Loss 70-71,11,0,1
2022,Dion Prestia,23,20/08/2022,Bombers,Win 141-75,31,1,2
2022,Dion Prestia,10,21/05/2022,Bombers,Win 80-48,36,0,0
2021,Dion Prestia,12,05/06/2021,Bombers,Win 123-84,26,0,1
2023,Jack Ross,10,20/05/2023,Bombers,Loss 70-71,26,0,0
2022,Jack Ross,23,20/08/2022,Bombers,Win 141-75,21,1,0
2022,Jack Ross,10,21/05/2022,Bombers,Win 80-48,19,0,0
2023,Liam Baker,10,20/05/2023,Bombers,Loss 70-71,16,0,0
2022,Liam Baker,23,20/08/2022,Bombers,Win 141-75,26,0,0
2022,Liam Baker,10,21/05/2022,Bombers,Win 80-48,30,0,0
2021,Liam Baker,12,05/06/2021,Bombers,Win 123-84,19,0,0
