Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Jordan Ridley,23,20/08/2022,Tigers,Loss 75-141,16,0,0
2021,Jordan Ridley,12,05/06/2021,Tigers,Loss 84-123,17,0,0
2023,Ben Hobbs,10,20/05/2023,Tigers,Win 71-70,23,0,0
2022,Ben Hobbs,10,21/05/2022,Tigers,Loss 48-80,10,2,0
2023,Jye Caldwell,10,20/05/2023,Tigers,Win 71-70,31,0,0
2022,Jye Caldwell,23,20/08/2022,Tigers,Loss 75-141,18,0,0
2023,Jade Gresham,22,13/08/2023,Tigers,Win 93-57,22,3,1
2023,Jade Gresham,14,17/06/2023,Tigers,Loss 70-90,16,1,0
2022,Jade Gresham,3,03/04/2022,Tigers,Win 117-84,32,0,0
2023,Todd Goldstein,23,19/08/2023,Tigers,Loss 72-101,7,0,0
2022,Todd Goldstein,18,16/07/2022,Tigers,Win 92-88,15,1,0
2021,Todd Goldstein,21,07/08/2021,Tigers,Loss 56-89,20,0,0
2023,Kyle Langford,10,20/05/2023,Tigers,Win 71-70,16,1,1
2021,Kyle Langford,12,05/06/2021,Tigers,Loss 84-123,28,1,0
2023,Nick Hind,10,20/05/2023,Tigers,Win 71-70,22,0,0
2022,Nick Hind,23,20/08/2022,Tigers,Loss 75-141,20,0,0
2022,Nick Hind,10,21/05/2022,Tigers,Loss 48-80,15,0,0
2021,Nick Hind,12,05/06/2021,Tigers,Loss 84-123,21,0,0
2022,Dylan Shiel,23,20/08/2022,Tigers,Loss 75-141,28,0,1
2022,Dylan Shiel,10,21/05/2022,Tigers,Loss 48-80,19,1,0
2022,Jayden Laverde,23,20/08/2022,Tigers,Loss 75-141,11,0,0
2022,Jayden Laverde,10,21/05/2022,Tigers,Loss 48-80,17,0,0
2021,Jayden Laverde,12,05/06/2021,Tigers,Loss 84-123,15,0,0
2023,Archie Perkins,10,20/05/2023,Tigers,Win 71-70,17,0,0
2022,Archie Perkins,23,20/08/2022,Tigers,Loss 75-141,7,0,0
2022,Archie Perkins,10,21/05/2022,Tigers,Loss 48-80,9,1,0
2021,Archie Perkins,12,05/06/2021,Tigers,Loss 84-123,13,0,2
2023,Sam Draper,10,20/05/2023,Tigers,Win 71-70,13,0,1
2022,Sam Draper,23,20/08/2022,Tigers,Loss 75-141,11,1,1
2022,Sam Draper,10,21/05/2022,Tigers,Loss 48-80,8,0,1
2023,Xavier Duursma,24,27/08/2023,Tigers,Win 94-63,22,1,1
2022,Xavier Duursma,21,06/08/2022,Tigers,Loss 71-109,12,1,0
2021,Xavier Duursma,4,09/04/2021,Tigers,Win 79-77,21,1,0
2023,Sam Durham,10,20/05/2023,Tigers,Win 71-70,21,2,0
2022,Sam Durham,23,20/08/2022,Tigers,Loss 75-141,6,0,0
2022,Sam Durham,10,21/05/2022,Tigers,Loss 48-80,14,0,0
2023,Jake Stringer,10,20/05/2023,Tigers,Win 71-70,11,1,0
2022,Jake Stringer,23,20/08/2022,Tigers,Loss 75-141,3,1,0
2021,Jake Stringer,12,05/06/2021,Tigers,Loss 84-123,13,1,0
2022,Jake Kelly,23,20/08/2022,Tigers,Loss 75-141,17,0,0
2022,Jake Kelly,10,21/05/2022,Tigers,Loss 48-80,13,0,0
2021,Jake Kelly,11,30/05/2021,Tigers,Loss 83-111,9,0,0
2022,Peter Wright,23,20/08/2022,Tigers,Loss 75-141,11,3,2
2022,Peter Wright,10,21/05/2022,Tigers,Loss 48-80,9,0,0
2022,Nick Bryan,10,21/05/2022,Tigers,Loss 48-80,10,1,0
2023,Ben McKay,23,19/08/2023,Tigers,Loss 72-101,4,0,0
2022,Ben McKay,18,16/07/2022,Tigers,Win 92-88,13,0,0
2021,Ben McKay,21,07/08/2021,Tigers,Loss 56-89,9,0,0
2022,Matt Guelfi,23,20/08/2022,Tigers,Loss 75-141,10,0,1
2022,Matt Guelfi,10,21/05/2022,Tigers,Loss 48-80,12,0,0
2021,Matt Guelfi,12,05/06/2021,Tigers,Loss 84-123,6,0,0
2023,Sam Weideman,10,20/05/2023,Tigers,Win 71-70,11,2,3
2022,Sam Weideman,6,24/04/2022,Tigers,Win 76-54,8,3,0
2021,Nik Cox,12,05/06/2021,Tigers,Loss 84-123,23,1,1
2023,Jye Menzie,10,20/05/2023,Tigers,Win 71-70,8,2,1
2022,Jye Menzie,23,20/08/2022,Tigers,Loss 75-141,9,1,0
2021,Harrison Jones,12,05/06/2021,Tigers,Loss 84-123,4,0,1
2023,Kaine Baldwin,10,20/05/2023,Tigers,Win 71-70,14,0,0
2023,Alwyn Davey Jnr,10,20/05/2023,Tigers,Win 71-70,8,1,0
2022,Zach Reid,23,20/08/2022,Tigers,Loss 75-141,7,0,0
2022,Zach Reid,10,21/05/2022,Tigers,Loss 48-80,12,0,0
2022,Tex Wanganeen,10,21/05/2022,Tigers,Loss 48-80,1,0,1
