Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Connor Rozee,12,03/06/2023,Hawks,Win 151-96,29,1,2
2022,Connor Rozee,2,26/03/2022,Hawks,Loss 56-120,13,1,1
2021,Connor Rozee,16,03/07/2021,Hawks,Win 87-53,14,1,2
2023,Zak Butters,12,03/06/2023,Hawks,Win 151-96,26,1,1
2022,Zak Butters,2,26/03/2022,Hawks,Loss 56-120,29,0,0
2023,Dan Houston,12,03/06/2023,Hawks,Win 151-96,20,2,0
2022,Dan Houston,2,26/03/2022,Hawks,Loss 56-120,20,1,0
2021,Dan Houston,16,03/07/2021,Hawks,Win 87-53,15,0,0
2023,Ivan Soldo,19,22/07/2023,Hawks,Win 96-95,12,1,0
2022,Ivan Soldo,9,14/05/2022,Hawks,Win 117-94,7,2,1
2023,Ollie Wines,12,03/06/2023,Hawks,Win 151-96,24,1,0
2022,Ollie Wines,2,26/03/2022,Hawks,Loss 56-120,36,0,1
2021,Ollie Wines,16,03/07/2021,Hawks,Win 87-53,43,0,1
2023,Willem Drew,12,03/06/2023,Hawks,Win 151-96,17,0,0
2022,Willem Drew,2,26/03/2022,Hawks,Loss 56-120,23,0,1
2021,Willem Drew,16,03/07/2021,Hawks,Win 87-53,18,0,0
2023,Jeremy Finlayson,12,03/06/2023,Hawks,Win 151-96,17,5,2
2022,Jeremy Finlayson,2,26/03/2022,Hawks,Loss 56-120,11,0,2
2021,Jeremy Finlayson,15,27/06/2021,Hawks,Loss 72-90,7,1,0
2021,Charlie Dixon,16,03/07/2021,Hawks,Win 87-53,14,4,2
2023,Jason Horne-Francis,12,03/06/2023,Hawks,Win 151-96,18,1,1
2022,Jason Horne-Francis,19,23/07/2022,Hawks,Loss 75-121,11,1,1
2022,Jason Horne-Francis,1,20/03/2022,Hawks,Loss 58-78,13,1,1
2023,Kane Farrell,12,03/06/2023,Hawks,Win 151-96,14,0,0
2021,Kane Farrell,16,03/07/2021,Hawks,Win 87-53,1,0,0
2023,Ryan Burton,12,03/06/2023,Hawks,Win 151-96,13,1,0
2022,Ryan Burton,2,26/03/2022,Hawks,Loss 56-120,19,0,1
2021,Ryan Burton,16,03/07/2021,Hawks,Win 87-53,19,0,0
2022,Travis Boak,2,26/03/2022,Hawks,Loss 56-120,39,0,1
2021,Travis Boak,16,03/07/2021,Hawks,Win 87-53,27,0,0
2022,Mitch Georgiades,2,26/03/2022,Hawks,Loss 56-120,13,0,3
2021,Mitch Georgiades,16,03/07/2021,Hawks,Win 87-53,9,1,0
2023,Sam Powell-Pepper,12,03/06/2023,Hawks,Win 151-96,18,0,1
2022,Sam Powell-Pepper,2,26/03/2022,Hawks,Loss 56-120,17,3,1
2021,Sam Powell-Pepper,16,03/07/2021,Hawks,Win 87-53,10,0,0
2023,Darcy Byrne-Jones,12,03/06/2023,Hawks,Win 151-96,12,1,1
2022,Darcy Byrne-Jones,2,26/03/2022,Hawks,Loss 56-120,20,0,0
2021,Darcy Byrne-Jones,16,03/07/2021,Hawks,Win 87-53,29,0,0
2023,Todd Marshall,12,03/06/2023,Hawks,Win 151-96,16,5,1
2022,Todd Marshall,2,26/03/2022,Hawks,Loss 56-120,4,0,0
2021,Todd Marshall,16,03/07/2021,Hawks,Win 87-53,12,2,1
2023,Miles Bergman,12,03/06/2023,Hawks,Win 151-96,17,0,1
2021,Miles Bergman,16,03/07/2021,Hawks,Win 87-53,13,2,0
2023,Dylan Williams,12,03/06/2023,Hawks,Win 151-96,19,0,0
2023,Willie Rioli,12,03/06/2023,Hawks,Win 151-96,13,4,0
2023,Brandon Zerk-Thatcher,1,19/03/2023,Hawks,Win 124-65,19,0,0
2022,Brandon Zerk-Thatcher,8,07/05/2022,Hawks,Win 108-81,5,0,0
2021,Brandon Zerk-Thatcher,14,20/06/2021,Hawks,Win 86-73,9,0,0
2023,Aliir Aliir,12,03/06/2023,Hawks,Win 151-96,14,0,0
2021,Aliir Aliir,16,03/07/2021,Hawks,Win 87-53,18,0,0
2023,Lachie Jones,12,03/06/2023,Hawks,Win 151-96,8,0,0
2022,Lachie Jones,2,26/03/2022,Hawks,Loss 56-120,17,0,0
2023,Trent McKenzie,12,03/06/2023,Hawks,Win 151-96,13,0,0
2022,Trent McKenzie,2,26/03/2022,Hawks,Loss 56-120,7,0,0
2021,Trent McKenzie,16,03/07/2021,Hawks,Win 87-53,18,0,0
2023,Jed McEntee,12,03/06/2023,Hawks,Win 151-96,9,1,0
2023,Esava Ratugolea,4,10/04/2023,Hawks,Win 127-45,13,0,0
2021,Francis Evans,3,05/04/2021,Hawks,Win 69-64,1,0,0
2022,Jackson Mead,2,26/03/2022,Hawks,Loss 56-120,6,0,0
2023,Ollie Lord,12,03/06/2023,Hawks,Win 151-96,6,0,1
2023,Josh Sinn,12,03/06/2023,Hawks,Win 151-96,4,0,0
2022,Josh Sinn,2,26/03/2022,Hawks,Loss 56-120,11,0,0
2022,Jordon Sweet,15,24/06/2022,Hawks,Win 125-83,7,1,0
