Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tom Green,Preliminary Final,22/09/2023,Magpies,Loss 57-58,31,1,0
2023,Tom Green,9,14/05/2023,Magpies,Loss 55-120,30,0,0
2022,Tom Green,15,26/06/2022,Magpies,Loss 77-88,22,1,0
2021,Tom Green,4,10/04/2021,Magpies,Win 90-60,19,0,0
2023,Stephen Coniglio,Preliminary Final,22/09/2023,Magpies,Loss 57-58,25,0,0
2023,Stephen Coniglio,9,14/05/2023,Magpies,Loss 55-120,33,0,2
2022,Stephen Coniglio,15,26/06/2022,Magpies,Loss 77-88,31,1,0
2023,Josh Kelly,Preliminary Final,22/09/2023,Magpies,Loss 57-58,34,0,0
2023,Josh Kelly,9,14/05/2023,Magpies,Loss 55-120,27,1,0
2022,Josh Kelly,15,26/06/2022,Magpies,Loss 77-88,26,1,1
2021,Josh Kelly,4,10/04/2021,Magpies,Win 90-60,22,2,0
2023,Lachie Whitfield,Preliminary Final,22/09/2023,Magpies,Loss 57-58,26,0,0
2023,Lachie Whitfield,9,14/05/2023,Magpies,Loss 55-120,29,0,0
2022,Lachie Whitfield,15,26/06/2022,Magpies,Loss 77-88,23,1,0
2023,Kieren Briggs,Preliminary Final,22/09/2023,Magpies,Loss 57-58,11,0,0
2023,Toby Greene,Preliminary Final,22/09/2023,Magpies,Loss 57-58,17,2,0
2022,Toby Greene,15,26/06/2022,Magpies,Loss 77-88,19,1,1
2021,Toby Greene,4,10/04/2021,Magpies,Win 90-60,18,5,1
2023,Lachie Ash,Preliminary Final,22/09/2023,Magpies,Loss 57-58,22,0,0
2023,Lachie Ash,9,14/05/2023,Magpies,Loss 55-120,32,1,0
2022,Lachie Ash,15,26/06/2022,Magpies,Loss 77-88,17,1,0
2021,Lachie Ash,4,10/04/2021,Magpies,Win 90-60,28,0,0
2023,Finn Callaghan,Preliminary Final,22/09/2023,Magpies,Loss 57-58,21,0,0
2023,Finn Callaghan,9,14/05/2023,Magpies,Loss 55-120,22,1,1
2023,Jesse Hogan,Preliminary Final,22/09/2023,Magpies,Loss 57-58,11,1,0
2023,Jesse Hogan,9,14/05/2023,Magpies,Loss 55-120,11,3,0
2022,Jesse Hogan,15,26/06/2022,Magpies,Loss 77-88,17,4,0
2023,Harry Himmelberg,Preliminary Final,22/09/2023,Magpies,Loss 57-58,16,0,0
2023,Harry Himmelberg,9,14/05/2023,Magpies,Loss 55-120,17,0,0
2022,Harry Himmelberg,15,26/06/2022,Magpies,Loss 77-88,30,0,0
2021,Harry Himmelberg,4,10/04/2021,Magpies,Win 90-60,20,1,1
2023,Callan Ward,Preliminary Final,22/09/2023,Magpies,Loss 57-58,13,0,0
2023,Callan Ward,9,14/05/2023,Magpies,Loss 55-120,5,0,1
2022,Callan Ward,15,26/06/2022,Magpies,Loss 77-88,15,0,0
2021,Callan Ward,4,10/04/2021,Magpies,Win 90-60,37,0,0
2023,Harry Perryman,Preliminary Final,22/09/2023,Magpies,Loss 57-58,14,0,0
2023,Harry Perryman,9,14/05/2023,Magpies,Loss 55-120,19,0,0
2023,Brent Daniels,Preliminary Final,22/09/2023,Magpies,Loss 57-58,19,0,1
2023,Brent Daniels,9,14/05/2023,Magpies,Loss 55-120,16,0,0
2021,Brent Daniels,4,10/04/2021,Magpies,Win 90-60,17,0,0
2023,Isaac Cumming,Preliminary Final,22/09/2023,Magpies,Loss 57-58,14,1,0
2022,Isaac Cumming,15,26/06/2022,Magpies,Loss 77-88,27,0,0
2021,Isaac Cumming,4,10/04/2021,Magpies,Win 90-60,18,0,0
2023,Connor Idun,Preliminary Final,22/09/2023,Magpies,Loss 57-58,16,0,0
2023,Connor Idun,9,14/05/2023,Magpies,Loss 55-120,18,0,0
2022,Connor Idun,15,26/06/2022,Magpies,Loss 77-88,14,0,0
2021,Connor Idun,4,10/04/2021,Magpies,Win 90-60,14,0,0
2023,Nick Haynes,9,14/05/2023,Magpies,Loss 55-120,24,0,0
2022,Nick Haynes,15,26/06/2022,Magpies,Loss 77-88,9,0,2
2021,Nick Haynes,4,10/04/2021,Magpies,Win 90-60,18,0,0
2023,Toby Bedford,Preliminary Final,22/09/2023,Magpies,Loss 57-58,8,0,1
2023,Toby Bedford,9,14/05/2023,Magpies,Loss 55-120,9,0,0
2023,Xavier O'Halloran,Preliminary Final,22/09/2023,Magpies,Loss 57-58,5,0,0
2023,Xavier O'Halloran,9,14/05/2023,Magpies,Loss 55-120,16,1,3
2022,Xavier O'Halloran,15,26/06/2022,Magpies,Loss 77-88,10,0,0
2021,Xavier O'Halloran,4,10/04/2021,Magpies,Win 90-60,11,0,0
2023,Jack Buckley,Preliminary Final,22/09/2023,Magpies,Loss 57-58,16,0,0
2023,Jack Buckley,9,14/05/2023,Magpies,Loss 55-120,8,0,0
2021,Jack Buckley,4,10/04/2021,Magpies,Win 90-60,14,0,0
2023,Sam Taylor,Preliminary Final,22/09/2023,Magpies,Loss 57-58,16,0,0
2022,Sam Taylor,15,26/06/2022,Magpies,Loss 77-88,10,0,0
2021,Sam Taylor,4,10/04/2021,Magpies,Win 90-60,14,0,0
2023,Jake Riccardi,Preliminary Final,22/09/2023,Magpies,Loss 57-58,6,1,1
2022,Jake Riccardi,15,26/06/2022,Magpies,Loss 77-88,7,2,0
2021,Jake Riccardi,4,10/04/2021,Magpies,Win 90-60,10,1,0
2023,Callum M. Brown,Preliminary Final,22/09/2023,Magpies,Loss 57-58,14,1,2
2023,Callum M. Brown,9,14/05/2023,Magpies,Loss 55-120,8,0,0
2023,James Peatling,9,14/05/2023,Magpies,Loss 55-120,20,0,2
