Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Nick Daicos,Preliminary Final,22/09/2023,Giants,Win 58-57,28,0,1
2023,Nick Daicos,9,14/05/2023,Giants,Win 120-55,41,0,1
2022,Nick Daicos,15,26/06/2022,Giants,Win 88-77,25,0,0
2023,Josh Daicos,Preliminary Final,22/09/2023,Giants,Win 58-57,18,0,0
2023,Josh Daicos,9,14/05/2023,Giants,Win 120-55,26,1,0
2022,Josh Daicos,15,26/06/2022,Giants,Win 88-77,23,0,3
2021,Josh Daicos,4,10/04/2021,Giants,Loss 60-90,19,1,0
2023,Tom Mitchell,Preliminary Final,22/09/2023,Giants,Win 58-57,24,0,0
2023,Tom Mitchell,9,14/05/2023,Giants,Win 120-55,36,0,0
2022,Tom Mitchell,16,03/07/2022,Giants,Loss 50-72,35,0,1
2021,Tom Mitchell,15,27/06/2021,Giants,Win 90-72,40,0,0
2023,Scott Pendlebury,Preliminary Final,22/09/2023,Giants,Win 58-57,25,0,0
2023,Scott Pendlebury,9,14/05/2023,Giants,Win 120-55,14,0,0
2022,Scott Pendlebury,15,26/06/2022,Giants,Win 88-77,19,0,0
2021,Scott Pendlebury,4,10/04/2021,Giants,Loss 60-90,20,0,0
2023,Jordan De Goey,Preliminary Final,22/09/2023,Giants,Win 58-57,34,0,0
2023,Jordan De Goey,9,14/05/2023,Giants,Win 120-55,31,1,0
2021,Jordan De Goey,4,10/04/2021,Giants,Loss 60-90,9,2,0
2023,Darcy Cameron,Preliminary Final,22/09/2023,Giants,Win 58-57,13,0,0
2022,Darcy Cameron,15,26/06/2022,Giants,Win 88-77,17,2,0
2023,Jack Crisp,Preliminary Final,22/09/2023,Giants,Win 58-57,19,1,1
2023,Jack Crisp,9,14/05/2023,Giants,Win 120-55,15,0,0
2022,Jack Crisp,15,26/06/2022,Giants,Win 88-77,19,0,0
2021,Jack Crisp,4,10/04/2021,Giants,Loss 60-90,30,0,1
2023,John Noble,9,14/05/2023,Giants,Win 120-55,24,0,0
2022,John Noble,15,26/06/2022,Giants,Win 88-77,20,0,0
2021,John Noble,4,10/04/2021,Giants,Loss 60-90,15,0,0
2023,Steele Sidebottom,Preliminary Final,22/09/2023,Giants,Win 58-57,24,0,0
2023,Steele Sidebottom,9,14/05/2023,Giants,Win 120-55,24,0,0
2022,Steele Sidebottom,15,26/06/2022,Giants,Win 88-77,26,1,1
2021,Steele Sidebottom,4,10/04/2021,Giants,Loss 60-90,30,0,0
2023,Lachie Schultz,14,17/06/2023,Giants,Loss 36-106,17,0,1
2022,Lachie Schultz,23,20/08/2022,Giants,Win 89-69,20,1,0
2022,Lachie Schultz,4,09/04/2022,Giants,Win 88-54,12,1,1
2021,Lachie Schultz,2,28/03/2021,Giants,Win 87-56,20,3,2
2023,Brayden Maynard,Preliminary Final,22/09/2023,Giants,Win 58-57,18,0,0
2023,Brayden Maynard,9,14/05/2023,Giants,Win 120-55,15,0,0
2022,Brayden Maynard,15,26/06/2022,Giants,Win 88-77,22,0,0
2021,Brayden Maynard,4,10/04/2021,Giants,Loss 60-90,18,0,0
2023,Patrick Lipinski,Preliminary Final,22/09/2023,Giants,Win 58-57,17,0,0
2022,Patrick Lipinski,15,26/06/2022,Giants,Win 88-77,21,0,1
2023,Isaac Quaynor,Preliminary Final,22/09/2023,Giants,Win 58-57,19,0,0
2023,Isaac Quaynor,9,14/05/2023,Giants,Win 120-55,14,0,0
2022,Isaac Quaynor,15,26/06/2022,Giants,Win 88-77,13,0,0
2021,Isaac Quaynor,4,10/04/2021,Giants,Loss 60-90,14,0,0
2023,Jamie Elliott,Preliminary Final,22/09/2023,Giants,Win 58-57,10,1,2
2023,Jamie Elliott,9,14/05/2023,Giants,Win 120-55,13,3,1
2022,Jamie Elliott,15,26/06/2022,Giants,Win 88-77,14,2,3
2023,Darcy Moore,Preliminary Final,22/09/2023,Giants,Win 58-57,12,0,0
2023,Darcy Moore,9,14/05/2023,Giants,Win 120-55,18,0,0
2022,Darcy Moore,15,26/06/2022,Giants,Win 88-77,16,0,0
2021,Darcy Moore,4,10/04/2021,Giants,Loss 60-90,14,0,0
2023,Jeremy Howe,Preliminary Final,22/09/2023,Giants,Win 58-57,15,0,0
2022,Jeremy Howe,15,26/06/2022,Giants,Win 88-77,10,0,0
2021,Jeremy Howe,4,10/04/2021,Giants,Loss 60-90,20,0,0
2023,Brody Mihocek,Preliminary Final,22/09/2023,Giants,Win 58-57,8,1,2
2023,Brody Mihocek,9,14/05/2023,Giants,Win 120-55,8,2,1
2022,Brody Mihocek,15,26/06/2022,Giants,Win 88-77,11,2,3
2021,Brody Mihocek,4,10/04/2021,Giants,Loss 60-90,7,1,2
2023,Mason Cox,Preliminary Final,22/09/2023,Giants,Win 58-57,9,1,0
2023,Mason Cox,9,14/05/2023,Giants,Win 120-55,19,2,1
2022,Mason Cox,15,26/06/2022,Giants,Win 88-77,5,0,1
2021,Mason Cox,4,10/04/2021,Giants,Loss 60-90,10,0,0
