Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Zach Merrett,22,12/08/2023,Kangaroos,Win 86-77,21,0,0
2023,Zach Merrett,12,04/06/2023,Kangaroos,Win 105-99,34,2,0
2022,Zach Merrett,20,31/07/2022,Kangaroos,Win 114-66,38,1,1
2021,Zach Merrett,18,18/07/2021,Kangaroos,Win 92-74,39,0,0
2021,Zach Merrett,10,23/05/2021,Kangaroos,Win 141-69,31,0,0
2023,Darcy Parish,22,12/08/2023,Kangaroos,Win 86-77,33,0,0
2021,Darcy Parish,18,18/07/2021,Kangaroos,Win 92-74,34,0,0
2021,Darcy Parish,10,23/05/2021,Kangaroos,Win 141-69,36,0,0
2023,Mason Redman,22,12/08/2023,Kangaroos,Win 86-77,24,0,0
2023,Mason Redman,12,04/06/2023,Kangaroos,Win 105-99,19,0,0
2022,Mason Redman,20,31/07/2022,Kangaroos,Win 114-66,32,1,0
2021,Mason Redman,18,18/07/2021,Kangaroos,Win 92-74,20,0,0
2021,Mason Redman,10,23/05/2021,Kangaroos,Win 141-69,23,0,0
2023,Nic Martin,22,12/08/2023,Kangaroos,Win 86-77,32,3,0
2023,Nic Martin,12,04/06/2023,Kangaroos,Win 105-99,21,2,0
2022,Nic Martin,20,31/07/2022,Kangaroos,Win 114-66,17,0,0
2023,Andrew McGrath,22,12/08/2023,Kangaroos,Win 86-77,17,0,0
2023,Andrew McGrath,12,04/06/2023,Kangaroos,Win 105-99,19,0,0
2021,Andrew McGrath,10,23/05/2021,Kangaroos,Win 141-69,31,0,0
2023,Dyson Heppell,22,12/08/2023,Kangaroos,Win 86-77,16,0,0
2023,Dyson Heppell,12,04/06/2023,Kangaroos,Win 105-99,20,0,0
2022,Dyson Heppell,20,31/07/2022,Kangaroos,Win 114-66,28,0,0
2021,Dyson Heppell,18,18/07/2021,Kangaroos,Win 92-74,27,1,0
2021,Dyson Heppell,10,23/05/2021,Kangaroos,Win 141-69,26,0,0
2023,Jordan Ridley,12,04/06/2023,Kangaroos,Win 105-99,21,0,1
2022,Jordan Ridley,20,31/07/2022,Kangaroos,Win 114-66,20,0,0
2021,Jordan Ridley,18,18/07/2021,Kangaroos,Win 92-74,21,0,0
2021,Jordan Ridley,10,23/05/2021,Kangaroos,Win 141-69,21,0,0
2023,Ben Hobbs,22,12/08/2023,Kangaroos,Win 86-77,29,0,0
2023,Ben Hobbs,12,04/06/2023,Kangaroos,Win 105-99,21,0,1
2022,Ben Hobbs,20,31/07/2022,Kangaroos,Win 114-66,17,0,1
2023,Jye Caldwell,12,04/06/2023,Kangaroos,Win 105-99,27,0,0
2022,Jye Caldwell,20,31/07/2022,Kangaroos,Win 114-66,13,0,0
2023,Jade Gresham,19,23/07/2023,Kangaroos,Win 69-61,11,0,0
2023,Jade Gresham,8,07/05/2023,Kangaroos,Win 64-34,10,0,0
2022,Jade Gresham,11,29/05/2022,Kangaroos,Win 103-50,30,2,2
2023,Kyle Langford,22,12/08/2023,Kangaroos,Win 86-77,16,3,1
2023,Kyle Langford,12,04/06/2023,Kangaroos,Win 105-99,14,4,0
2022,Kyle Langford,20,31/07/2022,Kangaroos,Win 114-66,21,2,0
2021,Kyle Langford,10,23/05/2021,Kangaroos,Win 141-69,22,2,1
2023,Nick Hind,22,12/08/2023,Kangaroos,Win 86-77,23,0,0
2023,Nick Hind,12,04/06/2023,Kangaroos,Win 105-99,21,0,0
2022,Nick Hind,20,31/07/2022,Kangaroos,Win 114-66,24,0,0
2021,Nick Hind,18,18/07/2021,Kangaroos,Win 92-74,21,0,0
2021,Nick Hind,10,23/05/2021,Kangaroos,Win 141-69,21,1,0
2023,Dylan Shiel,12,04/06/2023,Kangaroos,Win 105-99,10,0,0
2023,Jayden Laverde,22,12/08/2023,Kangaroos,Win 86-77,19,0,0
2023,Jayden Laverde,12,04/06/2023,Kangaroos,Win 105-99,11,0,0
2022,Jayden Laverde,20,31/07/2022,Kangaroos,Win 114-66,23,0,0
2021,Jayden Laverde,18,18/07/2021,Kangaroos,Win 92-74,9,0,0
2021,Jayden Laverde,10,23/05/2021,Kangaroos,Win 141-69,15,0,0
2023,Archie Perkins,22,12/08/2023,Kangaroos,Win 86-77,20,1,0
2023,Archie Perkins,12,04/06/2023,Kangaroos,Win 105-99,18,2,0
2022,Archie Perkins,20,31/07/2022,Kangaroos,Win 114-66,9,0,1
2021,Archie Perkins,18,18/07/2021,Kangaroos,Win 92-74,9,1,1
2021,Archie Perkins,10,23/05/2021,Kangaroos,Win 141-69,11,1,0
2023,Sam Draper,12,04/06/2023,Kangaroos,Win 105-99,11,1,1
2022,Sam Draper,20,31/07/2022,Kangaroos,Win 114-66,8,0,1
2021,Sam Draper,18,18/07/2021,Kangaroos,Win 92-74,8,0,1
2022,Xavier Duursma,9,14/05/2022,Kangaroos,Win 115-46,8,2,0
2021,Xavier Duursma,1,21/03/2021,Kangaroos,Win 117-65,14,1,0
2023,Elijah Tsatas,22,12/08/2023,Kangaroos,Win 86-77,23,1,0
2023,Sam Durham,22,12/08/2023,Kangaroos,Win 86-77,22,0,0
2023,Sam Durham,12,04/06/2023,Kangaroos,Win 105-99,15,0,0
2022,Sam Durham,20,31/07/2022,Kangaroos,Win 114-66,18,0,0
2021,Sam Durham,18,18/07/2021,Kangaroos,Win 92-74,11,0,1
2023,Jake Stringer,12,04/06/2023,Kangaroos,Win 105-99,17,1,2
2022,Jake Stringer,20,31/07/2022,Kangaroos,Win 114-66,14,5,3
2021,Jake Stringer,18,18/07/2021,Kangaroos,Win 92-74,17,4,1
2023,Jake Kelly,22,12/08/2023,Kangaroos,Win 86-77,11,0,0
2022,Jake Kelly,20,31/07/2022,Kangaroos,Win 114-66,19,0,0
2021,Jake Kelly,4,11/04/2021,Kangaroos,Win 109-68,18,0,0
2023,Peter Wright,22,12/08/2023,Kangaroos,Win 86-77,10,2,1
2022,Peter Wright,20,31/07/2022,Kangaroos,Win 114-66,13,2,2
2021,Peter Wright,18,18/07/2021,Kangaroos,Win 92-74,20,3,1
2021,Peter Wright,10,23/05/2021,Kangaroos,Win 141-69,16,3,2
2023,Nick Bryan,22,12/08/2023,Kangaroos,Win 86-77,7,0,0
2023,Matt Guelfi,22,12/08/2023,Kangaroos,Win 86-77,12,1,0
2023,Matt Guelfi,12,04/06/2023,Kangaroos,Win 105-99,14,2,0
2022,Matt Guelfi,20,31/07/2022,Kangaroos,Win 114-66,13,1,0
2021,Matt Guelfi,18,18/07/2021,Kangaroos,Win 92-74,17,1,0
2021,Matt Guelfi,10,23/05/2021,Kangaroos,Win 141-69,10,0,0
2023,Sam Weideman,12,04/06/2023,Kangaroos,Win 105-99,4,0,0
2023,Nik Cox,22,12/08/2023,Kangaroos,Win 86-77,12,0,1
2021,Nik Cox,18,18/07/2021,Kangaroos,Win 92-74,15,0,0
2021,Nik Cox,10,23/05/2021,Kangaroos,Win 141-69,14,2,0
2023,Jye Menzie,22,12/08/2023,Kangaroos,Win 86-77,11,2,1
2023,Jye Menzie,12,04/06/2023,Kangaroos,Win 105-99,10,1,1
2022,Jye Menzie,20,31/07/2022,Kangaroos,Win 114-66,10,0,0
2022,Harrison Jones,20,31/07/2022,Kangaroos,Win 114-66,7,2,0
2021,Harrison Jones,10,23/05/2021,Kangaroos,Win 141-69,6,3,0
2023,Kaine Baldwin,22,12/08/2023,Kangaroos,Win 86-77,8,0,0
