Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Harry Sheezel,14,18/06/2023,Bulldogs,Loss 84-105,32,0,0
2022,Harry Sheezel,14,18/06/2022,Bulldogs,Loss 84-105,32,0,0
2021,Harry Sheezel,14,18/06/2021,Bulldogs,Loss 84-105,32,0,0
2023,Bailey Scott,14,18/06/2023,Bulldogs,Loss 84-105,20,0,0
2022,Bailey Scott,14,18/06/2022,Bulldogs,Loss 84-105,20,0,0
2021,Bailey Scott,14,18/06/2021,Bulldogs,Loss 84-105,20,0,0
2023,Tarryn Thomas,14,18/06/2023,Bulldogs,Loss 84-105,24,0,0
2022,Tarryn Thomas,14,18/06/2022,Bulldogs,Loss 84-105,24,0,0
2021,Tarryn Thomas,14,18/06/2021,Bulldogs,Loss 84-105,24,0,0
2023,Liam Shiels,14,18/06/2023,Bulldogs,Loss 84-105,17,0,0
2022,Liam Shiels,14,18/06/2022,Bulldogs,Loss 84-105,17,0,0
2021,Liam Shiels,14,18/06/2021,Bulldogs,Loss 84-105,17,0,0
2023,Jy Simpkin,14,18/06/2023,Bulldogs,Loss 84-105,19,1,0
2022,Jy Simpkin,14,18/06/2022,Bulldogs,Loss 84-105,19,1,0
2021,Jy Simpkin,14,18/06/2021,Bulldogs,Loss 84-105,19,1,0
2023,Luke McDonald,14,18/06/2023,Bulldogs,Loss 84-105,15,0,0
2022,Luke McDonald,14,18/06/2022,Bulldogs,Loss 84-105,15,0,0
2021,Luke McDonald,14,18/06/2021,Bulldogs,Loss 84-105,15,0,0
2023,Will Phillips,14,18/06/2023,Bulldogs,Loss 84-105,22,0,0
2022,Will Phillips,14,18/06/2022,Bulldogs,Loss 84-105,22,0,0
2021,Will Phillips,14,18/06/2021,Bulldogs,Loss 84-105,22,0,0
2023,George Wardlaw,14,18/06/2023,Bulldogs,Loss 84-105,9,0,0
2022,George Wardlaw,14,18/06/2022,Bulldogs,Loss 84-105,9,0,0
2021,George Wardlaw,14,18/06/2021,Bulldogs,Loss 84-105,9,0,0
2023,Cameron Zurhaar,14,18/06/2023,Bulldogs,Loss 84-105,14,1,0
2022,Cameron Zurhaar,14,18/06/2022,Bulldogs,Loss 84-105,14,1,0
2021,Cameron Zurhaar,14,18/06/2021,Bulldogs,Loss 84-105,14,1,0
2023,Nick Larkey,14,18/06/2023,Bulldogs,Loss 84-105,11,3,1
2022,Nick Larkey,14,18/06/2022,Bulldogs,Loss 84-105,11,3,1
2021,Nick Larkey,14,18/06/2021,Bulldogs,Loss 84-105,11,3,1
2023,Hugh Greenwood,14,18/06/2023,Bulldogs,Loss 84-105,12,2,0
2022,Hugh Greenwood,14,18/06/2022,Bulldogs,Loss 84-105,12,2,0
2021,Hugh Greenwood,14,18/06/2021,Bulldogs,Loss 84-105,12,2,0
2023,Aidan Corr,14,18/06/2023,Bulldogs,Loss 84-105,12,0,0
2022,Aidan Corr,14,18/06/2022,Bulldogs,Loss 84-105,12,0,0
2021,Aidan Corr,14,18/06/2021,Bulldogs,Loss 84-105,12,0,0
2023,Eddie Ford,14,18/06/2023,Bulldogs,Loss 84-105,11,0,0
2022,Eddie Ford,14,18/06/2022,Bulldogs,Loss 84-105,11,0,0
2021,Eddie Ford,14,18/06/2021,Bulldogs,Loss 84-105,11,0,0
2023,Tom Powell,14,18/06/2023,Bulldogs,Loss 84-105,12,2,0
2022,Tom Powell,14,18/06/2022,Bulldogs,Loss 84-105,12,2,0
2021,Tom Powell,14,18/06/2021,Bulldogs,Loss 84-105,12,2,0
2023,Jaidyn Stephenson,14,18/06/2023,Bulldogs,Loss 84-105,13,3,0
2022,Jaidyn Stephenson,14,18/06/2022,Bulldogs,Loss 84-105,13,3,0
2021,Jaidyn Stephenson,14,18/06/2021,Bulldogs,Loss 84-105,13,3,0
2023,Griffin Logue,14,18/06/2023,Bulldogs,Loss 84-105,12,0,0
2022,Griffin Logue,14,18/06/2022,Bulldogs,Loss 84-105,12,0,0
2021,Griffin Logue,14,18/06/2021,Bulldogs,Loss 84-105,12,0,0
2023,Callum Coleman-Jones,14,18/06/2023,Bulldogs,Loss 84-105,6,0,0
2022,Callum Coleman-Jones,14,18/06/2022,Bulldogs,Loss 84-105,6,0,0
2021,Callum Coleman-Jones,14,18/06/2021,Bulldogs,Loss 84-105,6,0,0
2023,Miller Bergman,14,18/06/2023,Bulldogs,Loss 84-105,5,0,0
2022,Miller Bergman,14,18/06/2022,Bulldogs,Loss 84-105,5,0,0
2021,Miller Bergman,14,18/06/2021,Bulldogs,Loss 84-105,5,0,0
2023,Paul Curtis,14,18/06/2023,Bulldogs,Loss 84-105,11,1,1
2022,Paul Curtis,14,18/06/2022,Bulldogs,Loss 84-105,11,1,1
2021,Paul Curtis,14,18/06/2021,Bulldogs,Loss 84-105,11,1,1
