Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Josh Dunkley,11,28/05/2022,Eagles,Win 161-60,25,2,0
2021,Josh Dunkley,2,28/03/2021,Eagles,Win 100-93,25,1,0
2023,Lachie Neale,17,08/07/2023,Eagles,Win 116-35,32,0,1
2022,Lachie Neale,8,07/05/2022,Eagles,Win 105-30,29,0,0
2021,Lachie Neale,23,21/08/2021,Eagles,Win 125-87,29,1,1
2023,Hugh McCluggage,17,08/07/2023,Eagles,Win 116-35,20,2,0
2022,Hugh McCluggage,8,07/05/2022,Eagles,Win 105-30,26,4,0
2021,Hugh McCluggage,23,21/08/2021,Eagles,Win 125-87,19,1,0
2023,Dayne Zorko,17,08/07/2023,Eagles,Win 116-35,17,0,1
2022,Dayne Zorko,8,07/05/2022,Eagles,Win 105-30,26,0,0
2021,Dayne Zorko,23,21/08/2021,Eagles,Win 125-87,27,1,0
2023,Will Ashcroft,17,08/07/2023,Eagles,Win 116-35,28,0,0
2023,Oscar McInerney,17,08/07/2023,Eagles,Win 116-35,14,1,0
2022,Oscar McInerney,8,07/05/2022,Eagles,Win 105-30,11,1,0
2021,Oscar McInerney,23,21/08/2021,Eagles,Win 125-87,15,0,0
2023,Joe Daniher,17,08/07/2023,Eagles,Win 116-35,16,0,2
2021,Joe Daniher,23,21/08/2021,Eagles,Win 125-87,12,4,2
2022,Jarrod Berry,8,07/05/2022,Eagles,Win 105-30,14,1,0
2021,Jarrod Berry,23,21/08/2021,Eagles,Win 125-87,15,3,1
2023,Zac Bailey,17,08/07/2023,Eagles,Win 116-35,21,1,0
2022,Zac Bailey,8,07/05/2022,Eagles,Win 105-30,21,1,1
2021,Zac Bailey,23,21/08/2021,Eagles,Win 125-87,19,0,1
2023,Keidean Coleman,17,08/07/2023,Eagles,Win 116-35,16,0,1
2022,Keidean Coleman,8,07/05/2022,Eagles,Win 105-30,13,1,0
2021,Keidean Coleman,23,21/08/2021,Eagles,Win 125-87,14,0,0
2023,Harris Andrews,17,08/07/2023,Eagles,Win 116-35,19,0,0
2022,Harris Andrews,8,07/05/2022,Eagles,Win 105-30,18,0,0
2023,Conor McKenna,17,08/07/2023,Eagles,Win 116-35,15,0,0
2023,Cam Rayner,17,08/07/2023,Eagles,Win 116-35,21,1,1
2022,Cam Rayner,8,07/05/2022,Eagles,Win 105-30,11,2,2
2023,Charlie Cameron,17,08/07/2023,Eagles,Win 116-35,7,0,2
2022,Charlie Cameron,8,07/05/2022,Eagles,Win 105-30,10,4,1
2021,Charlie Cameron,23,21/08/2021,Eagles,Win 125-87,14,3,1
2023,Ryan Lester,17,08/07/2023,Eagles,Win 116-35,13,0,0
2022,Ryan Lester,8,07/05/2022,Eagles,Win 105-30,11,0,0
2021,Ryan Lester,23,21/08/2021,Eagles,Win 125-87,12,0,0
2023,Darcy Wilmot,17,08/07/2023,Eagles,Win 116-35,15,1,0
2023,Eric Hipwood,17,08/07/2023,Eagles,Win 116-35,11,2,3
2022,Tom Doedee,12,04/06/2022,Eagles,Win 88-57,12,0,0
2021,Tom Doedee,9,16/05/2021,Eagles,Loss 76-106,20,0,0
2022,Lincoln McCarthy,8,07/05/2022,Eagles,Win 105-30,12,0,0
2021,Lincoln McCarthy,23,21/08/2021,Eagles,Win 125-87,14,2,1
2022,Callum Ah Chee,8,07/05/2022,Eagles,Win 105-30,19,0,0
2021,Callum Ah Chee,23,21/08/2021,Eagles,Win 125-87,8,0,0
2023,Jarryd Lyons,17,08/07/2023,Eagles,Win 116-35,29,0,0
2022,Jarryd Lyons,8,07/05/2022,Eagles,Win 105-30,22,0,2
2021,Jarryd Lyons,23,21/08/2021,Eagles,Win 125-87,19,1,0
2023,Jaspa Fletcher,17,08/07/2023,Eagles,Win 116-35,10,1,0
2023,Brandon Starcevich,17,08/07/2023,Eagles,Win 116-35,12,1,0
2022,Brandon Starcevich,8,07/05/2022,Eagles,Win 105-30,19,0,0
2021,Brandon Starcevich,23,21/08/2021,Eagles,Win 125-87,14,0,0
2023,Jack Payne,17,08/07/2023,Eagles,Win 116-35,7,0,0
2022,Jack Payne,8,07/05/2022,Eagles,Win 105-30,12,1,0
2022,Darcy Fort,8,07/05/2022,Eagles,Win 105-30,12,0,1
2022,Jaxon Prior,8,07/05/2022,Eagles,Win 105-30,9,0,0
2021,Jaxon Prior,23,21/08/2021,Eagles,Win 125-87,14,0,0
2021,Darcy Gardiner,23,21/08/2021,Eagles,Win 125-87,6,0,0
2023,Deven Robertson,17,08/07/2023,Eagles,Win 116-35,10,0,1
2022,Noah Answerth,8,07/05/2022,Eagles,Win 105-30,17,0,0
2023,Kai Lohmann,17,08/07/2023,Eagles,Win 116-35,5,0,0
2023,James Madden,17,08/07/2023,Eagles,Win 116-35,7,0,0
