Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tim English,13,09/06/2023,Power,Loss 85-107,17,1,0
2023,Tim English,5,15/04/2023,Power,Loss 56-70,23,1,0
2021,Tim English,Preliminary Final,11/09/2021,Power,Win 116-45,13,0,0
2021,Tim English,23,20/08/2021,Power,Loss 64-66,9,2,0
2023,Marcus Bontempelli,13,09/06/2023,Power,Loss 85-107,31,1,0
2023,Marcus Bontempelli,5,15/04/2023,Power,Loss 56-70,23,1,0
2021,Marcus Bontempelli,Preliminary Final,11/09/2021,Power,Win 116-45,20,2,0
2021,Marcus Bontempelli,23,20/08/2021,Power,Loss 64-66,15,1,0
2021,Marcus Bontempelli,9,15/05/2021,Power,Win 96-77,26,2,0
2023,Adam Treloar,13,09/06/2023,Power,Loss 85-107,34,1,0
2023,Adam Treloar,5,15/04/2023,Power,Loss 56-70,35,0,0
2022,Adam Treloar,8,06/05/2022,Power,Loss 69-86,23,0,0
2021,Adam Treloar,Preliminary Final,11/09/2021,Power,Win 116-45,23,1,2
2021,Adam Treloar,23,20/08/2021,Power,Loss 64-66,20,1,0
2021,Adam Treloar,9,15/05/2021,Power,Win 96-77,26,0,1
2023,Tom Liberatore,13,09/06/2023,Power,Loss 85-107,33,0,2
2023,Tom Liberatore,5,15/04/2023,Power,Loss 56-70,27,0,0
2022,Tom Liberatore,8,06/05/2022,Power,Loss 69-86,23,1,0
2021,Tom Liberatore,Preliminary Final,11/09/2021,Power,Win 116-45,19,0,0
2021,Tom Liberatore,23,20/08/2021,Power,Loss 64-66,17,0,0
2021,Tom Liberatore,9,15/05/2021,Power,Win 96-77,27,0,0
2023,Jack Macrae,13,09/06/2023,Power,Loss 85-107,26,1,0
2023,Jack Macrae,5,15/04/2023,Power,Loss 56-70,24,0,0
2022,Jack Macrae,8,06/05/2022,Power,Loss 69-86,32,0,1
2021,Jack Macrae,Preliminary Final,11/09/2021,Power,Win 116-45,36,0,0
2021,Jack Macrae,23,20/08/2021,Power,Loss 64-66,29,0,0
2021,Jack Macrae,9,15/05/2021,Power,Win 96-77,32,0,0
2023,Caleb Daniel,13,09/06/2023,Power,Loss 85-107,29,1,0
2023,Caleb Daniel,5,15/04/2023,Power,Loss 56-70,24,0,0
2022,Caleb Daniel,8,06/05/2022,Power,Loss 69-86,13,0,0
2021,Caleb Daniel,Preliminary Final,11/09/2021,Power,Win 116-45,22,0,0
2021,Caleb Daniel,23,20/08/2021,Power,Loss 64-66,24,0,0
2021,Caleb Daniel,9,15/05/2021,Power,Win 96-77,26,0,0
2023,Bailey Dale,13,09/06/2023,Power,Loss 85-107,30,0,0
2023,Bailey Dale,5,15/04/2023,Power,Loss 56-70,15,0,0
2022,Bailey Dale,8,06/05/2022,Power,Loss 69-86,28,0,0
2021,Bailey Dale,Preliminary Final,11/09/2021,Power,Win 116-45,24,0,0
2021,Bailey Dale,23,20/08/2021,Power,Loss 64-66,25,0,0
2021,Bailey Dale,9,15/05/2021,Power,Win 96-77,23,0,0
2023,Bailey Smith,13,09/06/2023,Power,Loss 85-107,28,0,0
2022,Bailey Smith,8,06/05/2022,Power,Loss 69-86,24,2,1
2021,Bailey Smith,Preliminary Final,11/09/2021,Power,Win 116-45,23,4,0
2021,Bailey Smith,23,20/08/2021,Power,Loss 64-66,25,0,0
2021,Bailey Smith,9,15/05/2021,Power,Win 96-77,25,0,0
2023,Ed Richards,5,15/04/2023,Power,Loss 56-70,22,0,0
2022,Ed Richards,8,06/05/2022,Power,Loss 69-86,19,0,0
2023,Jason Johannisen,5,15/04/2023,Power,Loss 56-70,28,0,0
2021,Jason Johannisen,Preliminary Final,11/09/2021,Power,Win 116-45,13,1,1
2021,Jason Johannisen,23,20/08/2021,Power,Loss 64-66,6,1,0
2021,Jason Johannisen,9,15/05/2021,Power,Win 96-77,12,2,0
2023,Bailey Williams,13,09/06/2023,Power,Loss 85-107,23,0,0
2023,Bailey Williams,5,15/04/2023,Power,Loss 56-70,11,0,0
2022,Bailey Williams,8,06/05/2022,Power,Loss 69-86,11,0,0
2021,Bailey Williams,Preliminary Final,11/09/2021,Power,Win 116-45,19,0,0
2021,Bailey Williams,23,20/08/2021,Power,Loss 64-66,13,0,0
2021,Bailey Williams,9,15/05/2021,Power,Win 96-77,18,0,0
2023,Aaron Naughton,13,09/06/2023,Power,Loss 85-107,6,2,0
2023,Aaron Naughton,5,15/04/2023,Power,Loss 56-70,13,1,0
2022,Aaron Naughton,8,06/05/2022,Power,Loss 69-86,15,4,2
2021,Aaron Naughton,Preliminary Final,11/09/2021,Power,Win 116-45,11,2,2
2021,Aaron Naughton,23,20/08/2021,Power,Loss 64-66,8,1,0
2021,Aaron Naughton,9,15/05/2021,Power,Win 96-77,11,4,0
2023,Lachlan Bramble,12,03/06/2023,Power,Loss 96-151,20,0,1
2021,Lachlan Bramble,16,03/07/2021,Power,Loss 53-87,16,0,0
2023,Oskar Baker,13,09/06/2023,Power,Loss 85-107,4,0,0
2023,Oskar Baker,5,15/04/2023,Power,Loss 56-70,11,0,0
2023,Jamarra Ugle-Hagan,13,09/06/2023,Power,Loss 85-107,12,2,2
2023,Jamarra Ugle-Hagan,5,15/04/2023,Power,Loss 56-70,9,0,1
2023,Rory Lobb,13,09/06/2023,Power,Loss 85-107,14,0,1
2023,Rory Lobb,5,15/04/2023,Power,Loss 56-70,8,0,2
2022,Rory Lobb,16,03/07/2022,Power,Win 99-91,11,5,1
2021,Rory Lobb,11,30/05/2021,Power,Loss 69-115,10,1,2
2023,Cody Weightman,13,09/06/2023,Power,Loss 85-107,13,3,1
2023,Cody Weightman,5,15/04/2023,Power,Loss 56-70,11,4,2
2022,Cody Weightman,8,06/05/2022,Power,Loss 69-86,9,0,0
2021,Cody Weightman,23,20/08/2021,Power,Loss 64-66,10,1,1
2021,Cody Weightman,9,15/05/2021,Power,Win 96-77,12,3,2
2021,Caleb Poulter,19,23/07/2021,Power,Loss 69-97,16,0,0
2021,Caleb Poulter,10,23/05/2021,Power,Loss 58-59,22,1,1
2023,Laitham Vandermeer,13,09/06/2023,Power,Loss 85-107,15,0,1
2022,Laitham Vandermeer,8,06/05/2022,Power,Loss 69-86,4,0,0
2021,Laitham Vandermeer,Preliminary Final,11/09/2021,Power,Win 116-45,6,1,0
2021,Laitham Vandermeer,23,20/08/2021,Power,Loss 64-66,14,1,0
2023,Rhylee West,13,09/06/2023,Power,Loss 85-107,9,1,0
2023,Alex Keath,13,09/06/2023,Power,Loss 85-107,11,0,0
2021,Alex Keath,23,20/08/2021,Power,Loss 64-66,8,0,0
2021,Alex Keath,9,15/05/2021,Power,Win 96-77,12,0,0
2023,Taylor Duryea,13,09/06/2023,Power,Loss 85-107,13,0,0
2023,Taylor Duryea,5,15/04/2023,Power,Loss 56-70,8,0,0
2022,Taylor Duryea,8,06/05/2022,Power,Loss 69-86,14,0,0
2021,Taylor Duryea,Preliminary Final,11/09/2021,Power,Win 116-45,13,0,0
2021,Taylor Duryea,23,20/08/2021,Power,Loss 64-66,15,0,0
2021,Taylor Duryea,9,15/05/2021,Power,Win 96-77,20,0,0
2023,Anthony Scott,13,09/06/2023,Power,Loss 85-107,12,0,0
2023,Anthony Scott,5,15/04/2023,Power,Loss 56-70,12,0,0
2022,Anthony Scott,8,06/05/2022,Power,Loss 69-86,8,0,0
2021,Anthony Scott,Preliminary Final,11/09/2021,Power,Win 116-45,4,1,0
2021,Anthony Scott,9,15/05/2021,Power,Win 96-77,12,0,1
2022,James Harmes,18,17/07/2022,Power,Win 83-69,17,0,0
2022,James Harmes,4,07/04/2022,Power,Win 68-36,23,2,0
2021,James Harmes,17,08/07/2021,Power,Win 86-55,15,0,0
2023,Liam Jones,13,09/06/2023,Power,Loss 85-107,6,0,0
2023,Liam Jones,5,15/04/2023,Power,Loss 56-70,15,0,0
2022,Liam Jones,5,17/04/2022,Power,Loss 68-96,6,0,0
2021,Liam Jones,5,17/04/2021,Power,Loss 68-96,6,0,0
2022,Ryan Gardner,8,06/05/2022,Power,Loss 69-86,6,0,0
