Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Josh Dunkley,14,16/06/2023,Swans,Win 97-81,28,0,0
2022,Josh Dunkley,17,08/07/2022,Swans,Loss 67-120,17,0,0
2022,Josh Dunkley,3,31/03/2022,Swans,Win 71-60,31,0,1
2023,Lachie Neale,14,16/06/2023,Swans,Win 97-81,29,0,0
2022,Lachie Neale,7,01/05/2022,Swans,Win 113-89,37,1,0
2021,Lachie Neale,1,20/03/2021,Swans,Loss 94-125,24,0,0
2022,Hugh McCluggage,7,01/05/2022,Swans,Win 113-89,28,0,1
2021,Hugh McCluggage,1,20/03/2021,Swans,Loss 94-125,18,1,0
2022,Dayne Zorko,7,01/05/2022,Swans,Win 113-89,22,2,3
2021,Dayne Zorko,1,20/03/2021,Swans,Loss 94-125,22,1,2
2023,Will Ashcroft,14,16/06/2023,Swans,Win 97-81,23,0,1
2023,Oscar McInerney,14,16/06/2023,Swans,Win 97-81,18,1,0
2022,Oscar McInerney,7,01/05/2022,Swans,Win 113-89,16,0,0
2021,Oscar McInerney,1,20/03/2021,Swans,Loss 94-125,12,1,1
2023,Joe Daniher,14,16/06/2023,Swans,Win 97-81,12,2,2
2022,Joe Daniher,7,01/05/2022,Swans,Win 113-89,3,0,2
2021,Joe Daniher,1,20/03/2021,Swans,Loss 94-125,10,2,2
2023,Jarrod Berry,14,16/06/2023,Swans,Win 97-81,18,2,0
2022,Jarrod Berry,7,01/05/2022,Swans,Win 113-89,17,0,0
2021,Jarrod Berry,1,20/03/2021,Swans,Loss 94-125,16,1,0
2023,Zac Bailey,14,16/06/2023,Swans,Win 97-81,26,2,3
2022,Zac Bailey,7,01/05/2022,Swans,Win 113-89,12,1,1
2021,Zac Bailey,1,20/03/2021,Swans,Loss 94-125,16,3,0
2023,Keidean Coleman,14,16/06/2023,Swans,Win 97-81,20,0,1
2022,Keidean Coleman,7,01/05/2022,Swans,Win 113-89,15,0,0
2021,Keidean Coleman,1,20/03/2021,Swans,Loss 94-125,8,1,1
2023,Harris Andrews,14,16/06/2023,Swans,Win 97-81,7,0,0
2022,Harris Andrews,7,01/05/2022,Swans,Win 113-89,17,0,0
2021,Harris Andrews,1,20/03/2021,Swans,Loss 94-125,11,0,0
2023,Conor McKenna,14,16/06/2023,Swans,Win 97-81,18,1,0
2023,Cam Rayner,14,16/06/2023,Swans,Win 97-81,14,1,2
2022,Cam Rayner,7,01/05/2022,Swans,Win 113-89,11,3,2
2023,Charlie Cameron,14,16/06/2023,Swans,Win 97-81,7,0,1
2022,Charlie Cameron,7,01/05/2022,Swans,Win 113-89,9,3,0
2021,Charlie Cameron,1,20/03/2021,Swans,Loss 94-125,10,0,0
2023,Ryan Lester,14,16/06/2023,Swans,Win 97-81,11,0,0
2021,Ryan Lester,1,20/03/2021,Swans,Loss 94-125,9,0,0
2023,Darcy Wilmot,14,16/06/2023,Swans,Win 97-81,19,0,0
2023,Eric Hipwood,14,16/06/2023,Swans,Win 97-81,11,2,2
2021,Eric Hipwood,1,20/03/2021,Swans,Loss 94-125,9,1,0
2021,Harry Sharp,1,20/03/2021,Swans,Loss 94-125,11,0,0
2022,Tom Doedee,19,23/07/2022,Swans,Loss 85-118,10,0,0
2021,Tom Doedee,2,27/03/2021,Swans,Loss 88-121,21,0,0
2023,Lincoln McCarthy,14,16/06/2023,Swans,Win 97-81,14,0,0
2022,Lincoln McCarthy,7,01/05/2022,Swans,Win 113-89,13,1,1
2021,Lincoln McCarthy,1,20/03/2021,Swans,Loss 94-125,16,2,0
2023,Callum Ah Chee,14,16/06/2023,Swans,Win 97-81,0,0,0
2022,Callum Ah Chee,7,01/05/2022,Swans,Win 113-89,16,1,0
2021,Callum Ah Chee,1,20/03/2021,Swans,Loss 94-125,12,0,0
2022,Jarryd Lyons,7,01/05/2022,Swans,Win 113-89,20,1,0
2021,Jarryd Lyons,1,20/03/2021,Swans,Loss 94-125,28,1,0
2023,Jaspa Fletcher,14,16/06/2023,Swans,Win 97-81,13,1,2
2023,Brandon Starcevich,14,16/06/2023,Swans,Win 97-81,4,0,0
2022,Brandon Starcevich,7,01/05/2022,Swans,Win 113-89,13,0,0
2021,Brandon Starcevich,1,20/03/2021,Swans,Loss 94-125,9,0,0
2023,Jack Payne,14,16/06/2023,Swans,Win 97-81,10,0,0
2021,Jack Payne,1,20/03/2021,Swans,Loss 94-125,12,0,0
2023,Darcy Fort,14,16/06/2023,Swans,Win 97-81,8,0,1
2022,Darcy Fort,7,01/05/2022,Swans,Win 113-89,16,1,0
2022,Jaxon Prior,7,01/05/2022,Swans,Win 113-89,9,0,0
2022,Darcy Gardiner,7,01/05/2022,Swans,Win 113-89,14,0,0
2023,Deven Robertson,14,16/06/2023,Swans,Win 97-81,15,1,1
2022,Noah Answerth,7,01/05/2022,Swans,Win 113-89,18,0,0
2021,Darragh Joyce,21,07/08/2021,Swans,Win 93-64,8,0,0
2023,Kai Lohmann,14,16/06/2023,Swans,Win 97-81,14,0,1
2022,James Madden,7,01/05/2022,Swans,Win 113-89,4,0,0
