Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Errol Gulden,14,16/06/2023,Lions,Loss 81-97,27,2,1
2022,Errol Gulden,7,01/05/2022,Lions,Loss 89-113,18,2,0
2021,Errol Gulden,1,20/03/2021,Lions,Win 125-94,19,3,1
2023,Chad Warner,14,16/06/2023,Lions,Loss 81-97,18,0,0
2022,Chad Warner,7,01/05/2022,Lions,Loss 89-113,24,0,2
2021,Chad Warner,1,20/03/2021,Lions,Win 125-94,19,0,0
2023,Luke Parker,14,16/06/2023,Lions,Loss 81-97,24,1,1
2022,Luke Parker,7,01/05/2022,Lions,Loss 89-113,33,0,0
2021,Luke Parker,1,20/03/2021,Lions,Win 125-94,23,2,0
2023,Jake Lloyd,14,16/06/2023,Lions,Loss 81-97,27,0,0
2022,Jake Lloyd,7,01/05/2022,Lions,Loss 89-113,24,0,0
2021,Jake Lloyd,1,20/03/2021,Lions,Win 125-94,24,0,0
2022,Callum Mills,7,01/05/2022,Lions,Loss 89-113,30,1,0
2021,Callum Mills,1,20/03/2021,Lions,Win 125-94,29,2,0
2022,Isaac Heeney,7,01/05/2022,Lions,Loss 89-113,18,3,0
2021,Isaac Heeney,1,20/03/2021,Lions,Win 125-94,13,3,2
2023,James Rowbottom,14,16/06/2023,Lions,Loss 81-97,23,1,0
2022,James Rowbottom,7,01/05/2022,Lions,Loss 89-113,15,0,0
2021,James Rowbottom,1,20/03/2021,Lions,Win 125-94,22,0,0
2023,Taylor Adams,23,18/08/2023,Lions,Loss 100-124,16,0,2
2023,Taylor Adams,4,06/04/2023,Lions,Loss 83-116,17,1,1
2022,Taylor Adams,5,14/04/2022,Lions,Loss 91-98,22,0,1
2021,Taylor Adams,22,14/08/2021,Lions,Loss 57-142,27,0,0
2021,Taylor Adams,3,01/04/2021,Lions,Loss 72-73,25,0,0
2022,Peter Ladhams,7,01/05/2022,Lions,Loss 89-113,23,0,1
2023,Brodie Grundy,2,24/03/2023,Lions,Loss 82-93,12,0,0
2022,Brodie Grundy,5,14/04/2022,Lions,Loss 91-98,14,0,0
2021,Brodie Grundy,22,14/08/2021,Lions,Loss 57-142,15,0,0
2021,Brodie Grundy,3,01/04/2021,Lions,Loss 72-73,28,0,1
2023,Nick Blakey,14,16/06/2023,Lions,Loss 81-97,24,0,0
2022,Nick Blakey,7,01/05/2022,Lions,Loss 89-113,18,0,0
2021,Nick Blakey,1,20/03/2021,Lions,Win 125-94,15,1,0
2023,Oliver Florent,14,16/06/2023,Lions,Loss 81-97,15,0,0
2022,Oliver Florent,7,01/05/2022,Lions,Loss 89-113,16,0,0
2021,Oliver Florent,1,20/03/2021,Lions,Win 125-94,16,0,0
2023,Justin McInerney,14,16/06/2023,Lions,Loss 81-97,11,1,1
2022,Justin McInerney,7,01/05/2022,Lions,Loss 89-113,17,0,0
2023,Tom Papley,14,16/06/2023,Lions,Loss 81-97,10,1,0
2022,Tom Papley,7,01/05/2022,Lions,Loss 89-113,10,0,0
2021,Tom Papley,1,20/03/2021,Lions,Win 125-94,15,1,1
2023,Hayden McLean,14,16/06/2023,Lions,Loss 81-97,10,0,1
2022,Hayden McLean,7,01/05/2022,Lions,Loss 89-113,8,0,2
2021,Hayden McLean,1,20/03/2021,Lions,Win 125-94,9,0,0
2023,Braeden Campbell,14,16/06/2023,Lions,Loss 81-97,13,1,0
2022,Braeden Campbell,7,01/05/2022,Lions,Loss 89-113,13,0,0
2021,Braeden Campbell,1,20/03/2021,Lions,Win 125-94,12,0,0
2023,Will Hayward,14,16/06/2023,Lions,Loss 81-97,8,1,1
2022,Will Hayward,7,01/05/2022,Lions,Loss 89-113,11,1,2
2023,Angus Sheldrick,14,16/06/2023,Lions,Loss 81-97,19,2,0
2023,Dane Rampe,14,16/06/2023,Lions,Loss 81-97,17,0,0
2022,Dane Rampe,7,01/05/2022,Lions,Loss 89-113,5,0,0
2021,Dane Rampe,1,20/03/2021,Lions,Win 125-94,22,0,0
2023,Sam Wicks,14,16/06/2023,Lions,Loss 81-97,7,1,0
2021,Sam Wicks,1,20/03/2021,Lions,Win 125-94,12,2,0
2023,Robbie Fox,14,16/06/2023,Lions,Loss 81-97,11,0,0
2023,Harry Cunningham,14,16/06/2023,Lions,Loss 81-97,7,0,0
2022,Harry Cunningham,7,01/05/2022,Lions,Loss 89-113,9,0,0
2021,Harry Cunningham,1,20/03/2021,Lions,Win 125-94,9,0,0
2021,Logan McDonald,1,20/03/2021,Lions,Win 125-94,11,3,1
2023,Joel Amartey,14,16/06/2023,Lions,Loss 81-97,13,1,1
2023,James Jordon,18,14/07/2023,Lions,Win 105-104,19,0,0
2022,James Jordon,23,19/08/2022,Lions,Win 115-57,2,0,0
2022,James Jordon,15,23/06/2022,Lions,Win 117-53,24,2,1
2021,James Jordon,12,04/06/2021,Lions,Win 97-75,20,0,0
2022,Tom McCartin,7,01/05/2022,Lions,Loss 89-113,9,0,0
2021,Tom McCartin,1,20/03/2021,Lions,Win 125-94,11,0,0
2023,Aaron Francis,14,16/06/2023,Lions,Loss 81-97,12,0,1
2022,Aaron Francis,2,26/03/2022,Lions,Loss 75-97,11,0,2
2021,Aaron Francis,5,17/04/2021,Lions,Loss 45-102,14,0,0
2023,Lewis Melican,14,16/06/2023,Lions,Loss 81-97,8,0,0
2023,Jack Buller,14,16/06/2023,Lions,Loss 81-97 ,2,0,0
2022,Sam Reid,7,01/05/2022,Lions,Loss 89-113,11,0,1
2021,Sam Reid,1,20/03/2021,Lions,Win 125-94,6,2,1
