Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Nick Daicos,20,28/07/2023,Blues,Loss 76-93,28,0,2
2023,Nick Daicos,10,21/05/2023,Blues,Win 85-57,27,0,0
2022,Nick Daicos,23,21/08/2022,Blues,Win 75-74,25,0,1
2022,Nick Daicos,11,29/05/2022,Blues,Win 79-75,16,0,0
2023,Josh Daicos,20,28/07/2023,Blues,Loss 76-93,27,1,0
2023,Josh Daicos,10,21/05/2023,Blues,Win 85-57,27,1,0
2022,Josh Daicos,23,21/08/2022,Blues,Win 75-74,28,0,0
2022,Josh Daicos,11,29/05/2022,Blues,Win 79-75,23,0,0
2021,Josh Daicos,2,25/03/2021,Blues,Win 106-85,16,1,0
2023,Tom Mitchell,20,28/07/2023,Blues,Loss 76-93,21,0,0
2023,Tom Mitchell,10,21/05/2023,Blues,Win 85-57,26,0,0
2022,Tom Mitchell,3,03/04/2022,Blues,Loss 73-74,23,1,0
2021,Tom Mitchell,10,22/05/2021,Blues,Loss 63-86,44,0,0
2023,Scott Pendlebury,20,28/07/2023,Blues,Loss 76-93,20,0,0
2023,Scott Pendlebury,10,21/05/2023,Blues,Win 85-57,21,0,1
2022,Scott Pendlebury,23,21/08/2022,Blues,Win 75-74,26,0,0
2022,Scott Pendlebury,11,29/05/2022,Blues,Win 79-75,18,0,0
2021,Scott Pendlebury,18,18/07/2021,Blues,Loss 62-91,18,0,0
2021,Scott Pendlebury,2,25/03/2021,Blues,Win 106-85,30,0,1
2023,Jordan De Goey,20,28/07/2023,Blues,Loss 76-93,25,1,0
2023,Jordan De Goey,10,21/05/2023,Blues,Win 85-57,27,0,1
2022,Jordan De Goey,23,21/08/2022,Blues,Win 75-74,16,0,1
2022,Jordan De Goey,11,29/05/2022,Blues,Win 79-75,24,1,0
2021,Jordan De Goey,18,18/07/2021,Blues,Loss 62-91,31,0,1
2021,Jordan De Goey,2,25/03/2021,Blues,Win 106-85,16,4,3
2023,Darcy Cameron,20,28/07/2023,Blues,Loss 76-93,12,1,0
2023,Darcy Cameron,10,21/05/2023,Blues,Win 85-57,9,0,0
2022,Darcy Cameron,23,21/08/2022,Blues,Win 75-74,13,0,1
2022,Darcy Cameron,11,29/05/2022,Blues,Win 79-75,13,0,0
2021,Darcy Cameron,18,18/07/2021,Blues,Loss 62-91,7,1,0
2023,Jack Crisp,20,28/07/2023,Blues,Loss 76-93,20,0,0
2023,Jack Crisp,10,21/05/2023,Blues,Win 85-57,15,1,0
2022,Jack Crisp,23,21/08/2022,Blues,Win 75-74,19,1,0
2022,Jack Crisp,11,29/05/2022,Blues,Win 79-75,27,0,1
2021,Jack Crisp,18,18/07/2021,Blues,Loss 62-91,17,0,0
2021,Jack Crisp,2,25/03/2021,Blues,Win 106-85,36,0,0
2023,John Noble,20,28/07/2023,Blues,Loss 76-93,22,0,0
2023,John Noble,10,21/05/2023,Blues,Win 85-57,25,0,0
2022,John Noble,23,21/08/2022,Blues,Win 75-74,16,0,0
2022,John Noble,11,29/05/2022,Blues,Win 79-75,21,0,0
2021,John Noble,18,18/07/2021,Blues,Loss 62-91,25,0,0
2021,John Noble,2,25/03/2021,Blues,Win 106-85,23,0,0
2023,Steele Sidebottom,20,28/07/2023,Blues,Loss 76-93,19,0,0
2023,Steele Sidebottom,10,21/05/2023,Blues,Win 85-57,23,0,0
2022,Steele Sidebottom,23,21/08/2022,Blues,Win 75-74,17,1,0
2022,Steele Sidebottom,11,29/05/2022,Blues,Win 79-75,17,2,1
2021,Steele Sidebottom,18,18/07/2021,Blues,Loss 62-91,16,1,0
2021,Steele Sidebottom,2,25/03/2021,Blues,Win 106-85,20,1,0
2023,Lachie Schultz,17,09/07/2023,Blues,Loss 45-98,18,0,1
2022,Lachie Schultz,15,25/06/2022,Blues,Loss 50-81,12,1,1
2022,Lachie Schultz,6,23/04/2022,Blues,Win 97-62,16,3,3
2021,Lachie Schultz,16,03/07/2021,Blues,Loss 64-80,4,0,2
2021,Lachie Schultz,3,04/04/2021,Blues,Loss 64-109,2,0,0
2023,Brayden Maynard,20,28/07/2023,Blues,Loss 76-93,22,0,1
2023,Brayden Maynard,10,21/05/2023,Blues,Win 85-57,13,0,0
2022,Brayden Maynard,23,21/08/2022,Blues,Win 75-74,18,0,1
2022,Brayden Maynard,11,29/05/2022,Blues,Win 79-75,13,0,0
2021,Brayden Maynard,18,18/07/2021,Blues,Loss 62-91,14,0,0
2021,Brayden Maynard,2,25/03/2021,Blues,Win 106-85,13,0,0
2023,Patrick Lipinski,20,28/07/2023,Blues,Loss 76-93,21,0,0
2022,Patrick Lipinski,23,21/08/2022,Blues,Win 75-74,19,0,0
2022,Patrick Lipinski,11,29/05/2022,Blues,Win 79-75,21,2,0
2021,Patrick Lipinski,8,09/05/2021,Blues,Win 107-91,12,1,0
2023,Isaac Quaynor,20,28/07/2023,Blues,Loss 76-93,7,0,0
2023,Isaac Quaynor,10,21/05/2023,Blues,Win 85-57,13,0,1
2022,Isaac Quaynor,23,21/08/2022,Blues,Win 75-74,11,0,0
2022,Isaac Quaynor,11,29/05/2022,Blues,Win 79-75,12,0,1
2021,Isaac Quaynor,18,18/07/2021,Blues,Loss 62-91,22,0,0
2021,Isaac Quaynor,2,25/03/2021,Blues,Win 106-85,16,0,0
2023,Jamie Elliott,20,28/07/2023,Blues,Loss 76-93,11,0,3
2023,Jamie Elliott,10,21/05/2023,Blues,Win 85-57,11,1,1
2022,Jamie Elliott,23,21/08/2022,Blues,Win 75-74,12,2,1
2022,Jamie Elliott,11,29/05/2022,Blues,Win 79-75,14,1,1
2021,Jamie Elliott,18,18/07/2021,Blues,Loss 62-91,19,1,1
2021,Jamie Elliott,2,25/03/2021,Blues,Win 106-85,5,2,0
2023,Darcy Moore,20,28/07/2023,Blues,Loss 76-93,16,0,0
2023,Darcy Moore,10,21/05/2023,Blues,Win 85-57,25,0,0
2022,Darcy Moore,23,21/08/2022,Blues,Win 75-74,24,0,0
2022,Darcy Moore,11,29/05/2022,Blues,Win 79-75,10,0,0
2021,Darcy Moore,2,25/03/2021,Blues,Win 106-85,22,0,0
2023,Jeremy Howe,20,28/07/2023,Blues,Loss 76-93,17,3,0
2022,Jeremy Howe,23,21/08/2022,Blues,Win 75-74,16,0,0
2022,Jeremy Howe,11,29/05/2022,Blues,Win 79-75,20,0,0
