Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tim Kelly,18,16/07/2023,Tigers,Loss 60-98,27,0,0
2023,Tim Kelly,8,06/05/2023,Tigers,Loss 58-104,29,0,0
2022,Tim Kelly,16,03/07/2022,Tigers,Loss 93-128,40,2,1
2022,Tim Kelly,7,29/04/2022,Tigers,Loss 56-165,21,1,0
2023,Liam Duggan,18,16/07/2023,Tigers,Loss 60-98,18,1,0
2023,Liam Duggan,8,06/05/2023,Tigers,Loss 58-104,27,0,0
2022,Liam Duggan,16,03/07/2022,Tigers,Loss 93-128,18,0,0
2022,Liam Duggan,7,29/04/2022,Tigers,Loss 56-165,28,0,0
2021,Liam Duggan,13,13/06/2021,Tigers,Win 85-81,9,0,0
2023,Dom Sheed,18,16/07/2023,Tigers,Loss 60-98,28,0,0
2023,Dom Sheed,8,06/05/2023,Tigers,Loss 58-104,29,0,0
2021,Dom Sheed,13,13/06/2021,Tigers,Win 85-81,25,0,0
2023,Alex Witherden,18,16/07/2023,Tigers,Loss 60-98,18,0,0
2023,Alex Witherden,8,06/05/2023,Tigers,Loss 58-104,20,0,0
2022,Alex Witherden,7,29/04/2022,Tigers,Loss 56-165,24,0,0
2023,Jayden Hunt,18,16/07/2023,Tigers,Loss 60-98,11,0,0
2023,Jayden Hunt,8,06/05/2023,Tigers,Loss 58-104,19,0,1
2022,Jayden Hunt,6,24/04/2022,Tigers,Win 76-54,13,0,1
2021,Jayden Hunt,6,24/04/2021,Tigers,Win 82-48,18,0,0
2023,Bailey J. Williams,18,16/07/2023,Tigers,Loss 60-98,14,1,0
2023,Bailey J. Williams,8,06/05/2023,Tigers,Loss 58-104,13,1,0
2022,Bailey J. Williams,16,03/07/2022,Tigers,Loss 93-128,6,0,1
2023,Jake Waterman,8,06/05/2023,Tigers,Loss 58-104,13,0,1
2022,Jake Waterman,16,03/07/2022,Tigers,Loss 93-128,14,1,2
2022,Jake Waterman,7,29/04/2022,Tigers,Loss 56-165,6,0,0
2021,Jake Waterman,13,13/06/2021,Tigers,Win 85-81,7,2,0
2022,Matt Flynn,2,27/03/2022,Tigers,Loss 73-109,7,0,0
2021,Matt Flynn,9,15/05/2021,Tigers,Loss 83-87,12,0,1
2022,Liam Ryan,16,03/07/2022,Tigers,Loss 93-128,13,1,2
2022,Liam Ryan,7,29/04/2022,Tigers,Loss 56-165,4,1,1
2021,Liam Ryan,13,13/06/2021,Tigers,Win 85-81,7,1,0
2023,Andrew Gaff,18,16/07/2023,Tigers,Loss 60-98,24,0,0
2023,Andrew Gaff,8,06/05/2023,Tigers,Loss 58-104,14,0,0
2022,Andrew Gaff,16,03/07/2022,Tigers,Loss 93-128,21,0,1
2022,Andrew Gaff,7,29/04/2022,Tigers,Loss 56-165,14,0,0
2021,Andrew Gaff,13,13/06/2021,Tigers,Win 85-81,23,0,0
2023,Jeremy McGovern,18,16/07/2023,Tigers,Loss 60-98,11,0,0
2022,Jeremy McGovern,7,29/04/2022,Tigers,Loss 56-165,11,0,0
2022,Elliot Yeo,16,03/07/2022,Tigers,Loss 93-128,14,0,0
2021,Elliot Yeo,13,13/06/2021,Tigers,Win 85-81,20,0,0
2023,Jamie Cripps,18,16/07/2023,Tigers,Loss 60-98,16,0,2
2022,Jamie Cripps,16,03/07/2022,Tigers,Loss 93-128,24,3,2
2022,Jamie Cripps,7,29/04/2022,Tigers,Loss 56-165,12,0,2
2021,Jamie Cripps,13,13/06/2021,Tigers,Win 85-81,13,2,0
2023,Jamaine Jones,8,06/05/2023,Tigers,Loss 58-104,30,0,1
2022,Jamaine Jones,16,03/07/2022,Tigers,Loss 93-128,16,0,0
2021,Jamaine Jones,13,13/06/2021,Tigers,Win 85-81,8,1,0
2023,Tom Cole,18,16/07/2023,Tigers,Loss 60-98,20,0,0
2021,Tom Cole,13,13/06/2021,Tigers,Win 85-81,13,0,0
2023,Oscar Allen,18,16/07/2023,Tigers,Loss 60-98,4,3,1
2023,Oscar Allen,8,06/05/2023,Tigers,Loss 58-104,15,4,0
2021,Oscar Allen,13,13/06/2021,Tigers,Win 85-81,13,2,2
2023,Brady Hough,18,16/07/2023,Tigers,Loss 60-98,18,0,0
2022,Brady Hough,16,03/07/2022,Tigers,Loss 93-128,20,0,0
2023,Jack Darling,18,16/07/2023,Tigers,Loss 60-98,16,1,3
2023,Jack Darling,8,06/05/2023,Tigers,Loss 58-104,4,1,0
2022,Jack Darling,16,03/07/2022,Tigers,Loss 93-128,13,1,0
2022,Jack Darling,7,29/04/2022,Tigers,Loss 56-165,15,1,1
2021,Jack Darling,13,13/06/2021,Tigers,Win 85-81,7,0,0
2023,Reuben Ginbey,18,16/07/2023,Tigers,Loss 60-98 ,3,0,0
2023,Reuben Ginbey,8,06/05/2023,Tigers,Loss 58-104,16,0,0
2023,Tom Barrass,18,16/07/2023,Tigers,Loss 60-98,11,0,0
2023,Tom Barrass,8,06/05/2023,Tigers,Loss 58-104,9,0,0
2022,Tom Barrass,16,03/07/2022,Tigers,Loss 93-128,11,0,0
2021,Tom Barrass,13,13/06/2021,Tigers,Win 85-81,11,0,0
2023,Jack Petruccelle,8,06/05/2023,Tigers,Loss 58-104,13,1,0
2022,Jack Petruccelle,16,03/07/2022,Tigers,Loss 93-128,13,1,2
2023,Tyler Brockman,19,22/07/2023,Tigers,Loss 95-96,11,2,0
2021,Tyler Brockman,23,21/08/2021,Tigers,Draw 83-83,8,3,0
2021,Tyler Brockman,2,28/03/2021,Tigers,Loss 49-78,12,2,1
2023,Ryan Maric,18,16/07/2023,Tigers,Loss 60-98,8,1,0
2023,Luke Edwards,8,06/05/2023,Tigers,Loss 58-104,11,0,0
2021,Luke Edwards,13,13/06/2021,Tigers,Win 85-81,27,0,0
2023,Noah Long,18,16/07/2023,Tigers,Loss 60-98,8,1,0
2023,Josh Rotham,8,06/05/2023,Tigers,Loss 58-104,13,0,0
2022,Josh Rotham,16,03/07/2022,Tigers,Loss 93-128,11,0,0
2021,Josh Rotham,13,13/06/2021,Tigers,Win 85-81,15,0,0
2023,Elijah Hewett,18,16/07/2023,Tigers,Loss 60-98,12,0,1
2023,Campbell Chesser,18,16/07/2023,Tigers,Loss 60-98,11,0,1
2023,Jai Culley,8,06/05/2023,Tigers,Loss 58-104,1,0,0
2023,Jack Williams,18,16/07/2023,Tigers,Loss 60-98,9,0,1
2022,Harry Edwards,7,29/04/2022,Tigers,Loss 56-165,14,0,0
2021,Harry Edwards,13,13/06/2021,Tigers,Win 85-81,14,0,0
2023,Zane Trew,8,06/05/2023,Tigers,Loss 58-104,9,0,0
2022,Zane Trew,16,03/07/2022,Tigers,Loss 93-128,13,1,1
2022,Rhett Bazzo,16,03/07/2022,Tigers,Loss 93-128,9,0,0
