Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tim Taranto,18,16/07/2023,Eagles,Win 98-60,27,1,0
2023,Tim Taranto,8,06/05/2023,Eagles,Win 104-58,30,2,1
2021,Tim Taranto,10,23/05/2021,Eagles,Win 93-77,25,0,0
2022,Toby Nankervis,16,03/07/2022,Eagles,Win 128-93,15,0,0
2022,Toby Nankervis,7,29/04/2022,Eagles,Win 165-56,14,1,0
2023,Jayden Short,8,06/05/2023,Eagles,Win 104-58,18,0,0
2022,Jayden Short,16,03/07/2022,Eagles,Win 128-93,22,0,0
2022,Jayden Short,7,29/04/2022,Eagles,Win 165-56,31,0,1
2021,Jayden Short,13,13/06/2021,Eagles,Loss 81-85,26,0,0
2023,Dustin Martin,18,16/07/2023,Eagles,Win 98-60,23,2,2
2023,Dustin Martin,8,06/05/2023,Eagles,Win 104-58,27,1,1
2022,Dustin Martin,16,03/07/2022,Eagles,Win 128-93,17,1,0
2021,Dustin Martin,13,13/06/2021,Eagles,Loss 81-85,23,2,0
2023,Shai Bolton,18,16/07/2023,Eagles,Win 98-60,23,2,4
2023,Shai Bolton,8,06/05/2023,Eagles,Win 104-58,31,3,2
2022,Shai Bolton,16,03/07/2022,Eagles,Win 128-93,17,2,0
2022,Shai Bolton,7,29/04/2022,Eagles,Win 165-56,30,3,2
2021,Shai Bolton,13,13/06/2021,Eagles,Loss 81-85,23,1,1
2023,Nick Vlastuin,18,16/07/2023,Eagles,Win 98-60,15,0,0
2023,Nick Vlastuin,8,06/05/2023,Eagles,Win 104-58,17,0,0
2022,Nick Vlastuin,16,03/07/2022,Eagles,Win 128-93,21,0,0
2022,Nick Vlastuin,7,29/04/2022,Eagles,Win 165-56,24,0,0
2021,Nick Vlastuin,13,13/06/2021,Eagles,Loss 81-85,23,0,0
2023,Jacob Hopper,18,16/07/2023,Eagles,Win 98-60,25,0,0
2023,Jacob Hopper,8,06/05/2023,Eagles,Win 104-58,32,1,1
2021,Jacob Hopper,10,23/05/2021,Eagles,Win 93-77,28,0,1
2023,Daniel Rioli,18,16/07/2023,Eagles,Win 98-60,31,0,0
2023,Daniel Rioli,8,06/05/2023,Eagles,Win 104-58,22,0,0
2022,Daniel Rioli,16,03/07/2022,Eagles,Win 128-93,28,1,1
2022,Daniel Rioli,7,29/04/2022,Eagles,Win 165-56,23,0,0
2021,Daniel Rioli,13,13/06/2021,Eagles,Loss 81-85,14,0,0
2023,Dion Prestia,18,16/07/2023,Eagles,Win 98-60,21,1,0
2023,Dion Prestia,8,06/05/2023,Eagles,Win 104-58,23,3,0
2022,Dion Prestia,7,29/04/2022,Eagles,Win 165-56,16,1,0
2023,Jack Ross,18,16/07/2023,Eagles,Win 98-60,15,1,0
2023,Jack Ross,8,06/05/2023,Eagles,Win 104-58,22,0,0
2022,Jack Ross,16,03/07/2022,Eagles,Win 128-93,17,0,0
2022,Jack Ross,7,29/04/2022,Eagles,Win 165-56,6,0,0
2023,Liam Baker,18,16/07/2023,Eagles,Win 98-60,16,1,1
2023,Liam Baker,8,06/05/2023,Eagles,Win 104-58,22,0,0
2022,Liam Baker,16,03/07/2022,Eagles,Win 128-93,21,2,0
2022,Liam Baker,7,29/04/2022,Eagles,Win 165-56,22,0,0
2021,Liam Baker,13,13/06/2021,Eagles,Loss 81-85,19,0,0
2023,Nathan Broad,18,16/07/2023,Eagles,Win 98-60,8,0,0
2023,Nathan Broad,8,06/05/2023,Eagles,Win 104-58,16,0,0
2022,Nathan Broad,16,03/07/2022,Eagles,Win 128-93,25,0,0
2022,Nathan Broad,7,29/04/2022,Eagles,Win 165-56,8,0,0
2021,Nathan Broad,13,13/06/2021,Eagles,Loss 81-85,22,0,0
2023,Noah Balta,18,16/07/2023,Eagles,Win 98-60,17,0,0
2023,Noah Balta,8,06/05/2023,Eagles,Win 104-58,13,0,0
2022,Noah Balta,7,29/04/2022,Eagles,Win 165-56,16,0,0
2021,Noah Balta,13,13/06/2021,Eagles,Loss 81-85,15,0,0
2023,Jack Graham,18,16/07/2023,Eagles,Win 98-60,14,0,0
2023,Jack Graham,8,06/05/2023,Eagles,Win 104-58,12,1,1
2022,Jack Graham,16,03/07/2022,Eagles,Win 128-93,24,0,0
2022,Jack Graham,7,29/04/2022,Eagles,Win 165-56,15,0,0
2021,Jack Graham,13,13/06/2021,Eagles,Loss 81-85,17,1,0
2023,Kamdyn McIntosh,18,16/07/2023,Eagles,Win 98-60,8,1,1
2023,Kamdyn McIntosh,8,06/05/2023,Eagles,Win 104-58,10,0,0
2022,Kamdyn McIntosh,16,03/07/2022,Eagles,Win 128-93,17,2,0
2022,Kamdyn McIntosh,7,29/04/2022,Eagles,Win 165-56,21,3,0
2021,Kamdyn McIntosh,13,13/06/2021,Eagles,Loss 81-85,17,0,2
2022,Tom Lynch,16,03/07/2022,Eagles,Win 128-93,6,2,1
2022,Tom Lynch,7,29/04/2022,Eagles,Win 165-56,19,7,5
2023,Sam Banks,18,16/07/2023,Eagles,Win 98-60,10,0,0
2023,Marlion Pickett,18,16/07/2023,Eagles,Win 98-60,17,2,0
2023,Marlion Pickett,8,06/05/2023,Eagles,Win 104-58,15,1,1
2022,Marlion Pickett,16,03/07/2022,Eagles,Win 128-93,25,2,0
2021,Marlion Pickett,13,13/06/2021,Eagles,Loss 81-85,17,0,0
2023,Jacob Koschitzke,10,21/05/2023,Eagles,Win 142-26,7,2,1
2021,Jacob Koschitzke,8,09/05/2021,Eagles,Loss 60-98,8,0,1
2023,Samson Ryan,8,06/05/2023,Eagles,Win 104-58,8,1,0
2023,Ben Miller,18,16/07/2023,Eagles,Win 98-60,4,1,0
2023,Ben Miller,8,06/05/2023,Eagles,Win 104-58,13,1,0
2023,Noah Cumberland,8,06/05/2023,Eagles,Win 104-58,2,0,0
2023,Rhyan Mansell,8,06/05/2023,Eagles,Win 104-58,4,0,1
2023,Judson Clarke,8,06/05/2023,Eagles,Win 104-58,7,1,0
2023,Hugo Ralphsmith,18,16/07/2023,Eagles,Win 98-60,3,0,0
2023,Hugo Ralphsmith,8,06/05/2023,Eagles,Win 104-58,15,0,0
2022,Hugo Ralphsmith,16,03/07/2022,Eagles,Win 128-93,14,0,0
2023,Dylan Grimes,18,16/07/2023,Eagles,Win 98-60,9,0,0
2023,Dylan Grimes,8,06/05/2023,Eagles,Win 104-58,6,0,0
2022,Dylan Grimes,16,03/07/2022,Eagles,Win 128-93,14,0,0
2022,Dylan Grimes,7,29/04/2022,Eagles,Win 165-56,9,0,0
2021,Dylan Grimes,13,13/06/2021,Eagles,Loss 81-85,13,0,0
2023,Tylar Young,18,16/07/2023,Eagles,Win 98-60,9,0,0
2023,Maurice Rioli,18,16/07/2023,Eagles,Win 98-60,6,0,1
2022,Maurice Rioli,16,03/07/2022,Eagles,Win 128-93,7,1,0
2022,Maurice Rioli,7,29/04/2022,Eagles,Win 165-56,14,3,0
2022,Josh Gibcus,16,03/07/2022,Eagles,Win 128-93,11,1,0
2022,Josh Gibcus,7,29/04/2022,Eagles,Win 165-56,12,0,0
