Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tim Kelly,9,12/05/2023,Suns,Loss 43-113,26,1,1
2022,Tim Kelly,20,31/07/2022,Suns,Loss 104-107,28,0,0
2021,Tim Kelly,1,21/03/2021,Suns,Win 83-58,28,0,1
2023,Liam Duggan,9,12/05/2023,Suns,Loss 43-113,32,0,0
2022,Liam Duggan,20,31/07/2022,Suns,Loss 104-107,22,0,0
2021,Liam Duggan,1,21/03/2021,Suns,Win 83-58,22,0,0
2023,Dom Sheed,9,12/05/2023,Suns,Loss 43-113,21,0,0
2021,Dom Sheed,1,21/03/2021,Suns,Win 83-58,34,0,1
2023,Alex Witherden,9,12/05/2023,Suns,Loss 43-113,26,0,0
2023,Jayden Hunt,9,12/05/2023,Suns,Loss 43-113,14,0,0
2022,Jayden Hunt,2,26/03/2022,Suns,Win 82-69,7,0,0
2021,Jayden Hunt,20,01/08/2021,Suns,Win 128-30,19,0,0
2023,Bailey J. Williams,9,12/05/2023,Suns,Loss 43-113,6,0,0
2022,Bailey J. Williams,20,31/07/2022,Suns,Loss 104-107,6,0,2
2022,Bailey J. Williams,1,20/03/2022,Suns,Loss 80-107,7,0,1
2023,Jake Waterman,9,12/05/2023,Suns,Loss 43-113,6,0,1
2022,Jake Waterman,20,31/07/2022,Suns,Loss 104-107,8,1,0
2022,Jake Waterman,1,20/03/2022,Suns,Loss 80-107,11,1,1
2022,Liam Ryan,20,31/07/2022,Suns,Loss 104-107,16,2,1
2021,Liam Ryan,1,21/03/2021,Suns,Win 83-58,12,1,0
2023,Andrew Gaff,9,12/05/2023,Suns,Loss 43-113,17,0,0
2022,Andrew Gaff,20,31/07/2022,Suns,Loss 104-107,23,0,0
2022,Andrew Gaff,1,20/03/2022,Suns,Loss 80-107,32,0,0
2021,Andrew Gaff,1,21/03/2021,Suns,Win 83-58,16,0,1
2022,Jeremy McGovern,1,20/03/2022,Suns,Loss 80-107,19,0,0
2021,Jeremy McGovern,1,21/03/2021,Suns,Win 83-58,18,0,0
2022,Jamie Cripps,20,31/07/2022,Suns,Loss 104-107,13,1,1
2021,Jamie Cripps,1,21/03/2021,Suns,Win 83-58,20,1,3
2023,Jamaine Jones,9,12/05/2023,Suns,Loss 43-113,4,0,1
2022,Jamaine Jones,20,31/07/2022,Suns,Loss 104-107,18,1,0
2022,Jamaine Jones,1,20/03/2022,Suns,Loss 80-107,21,2,0
2021,Tom Cole,1,21/03/2021,Suns,Win 83-58,22,0,0
2023,Oscar Allen,9,12/05/2023,Suns,Loss 43-113,8,2,0
2021,Oscar Allen,1,21/03/2021,Suns,Win 83-58,13,4,0
2023,Brady Hough,9,12/05/2023,Suns,Loss 43-113,6,0,0
2022,Brady Hough,20,31/07/2022,Suns,Loss 104-107,11,0,0
2022,Brady Hough,1,20/03/2022,Suns,Loss 80-107,10,0,0
2023,Jack Darling,9,12/05/2023,Suns,Loss 43-113,7,0,1
2022,Jack Darling,20,31/07/2022,Suns,Loss 104-107,14,6,0
2021,Jack Darling,1,21/03/2021,Suns,Win 83-58,14,2,1
2023,Reuben Ginbey,9,12/05/2023,Suns,Loss 43-113,12,0,0
2023,Tom Barrass,9,12/05/2023,Suns,Loss 43-113,11,0,0
2022,Tom Barrass,20,31/07/2022,Suns,Loss 104-107,19,0,0
2022,Tom Barrass,1,20/03/2022,Suns,Loss 80-107,11,1,0
2021,Tom Barrass,1,21/03/2021,Suns,Win 83-58,22,0,0
2023,Jack Petruccelle,9,12/05/2023,Suns,Loss 43-113,11,1,0
2022,Jack Petruccelle,20,31/07/2022,Suns,Loss 104-107,13,3,0
2022,Jack Petruccelle,1,20/03/2022,Suns,Loss 80-107,12,2,2
2021,Jack Petruccelle,1,21/03/2021,Suns,Win 83-58,6,1,0
2023,Tyler Brockman,15,25/06/2023,Suns,Loss 34-101,9,0,0
2023,Luke Edwards,9,12/05/2023,Suns,Loss 43-113,10,0,0
2023,Josh Rotham,9,12/05/2023,Suns,Loss 43-113,13,0,0
2022,Josh Rotham,1,20/03/2022,Suns,Loss 80-107,17,0,0
2021,Josh Rotham,1,21/03/2021,Suns,Win 83-58,16,0,0
2022,Jai Culley,20,31/07/2022,Suns,Loss 104-107,10,0,0
2023,Callum Jamieson,9,12/05/2023,Suns,Loss 43-113,5,0,0
2023,Harry Edwards,9,12/05/2023,Suns,Loss 43-113,6,0,0
2022,Harry Edwards,20,31/07/2022,Suns,Loss 104-107,6,0,0
2022,Harry Edwards,1,20/03/2022,Suns,Loss 80-107,9,0,0
