Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Tom Green,3,02/04/2022,Suns,Win 83-57,29,2,2
2021,Tom Green,17,11/07/2021,Suns,Loss 64-65,25,0,0
2023,Stephen Coniglio,19,23/07/2023,Suns,Win 103-63,29,1,0
2022,Stephen Coniglio,3,02/04/2022,Suns,Win 83-57,32,0,3
2023,Josh Kelly,19,23/07/2023,Suns,Win 103-63,28,1,0
2022,Josh Kelly,3,02/04/2022,Suns,Win 83-57,22,0,0
2021,Josh Kelly,17,11/07/2021,Suns,Loss 64-65,27,0,0
2023,Lachie Whitfield,19,23/07/2023,Suns,Win 103-63,25,0,0
2022,Lachie Whitfield,3,02/04/2022,Suns,Win 83-57,20,0,0
2021,Lachie Whitfield,17,11/07/2021,Suns,Loss 64-65,3,1,0
2023,Kieren Briggs,19,23/07/2023,Suns,Win 103-63,11,0,0
2023,Toby Greene,19,23/07/2023,Suns,Win 103-63,14,3,4
2021,Toby Greene,17,11/07/2021,Suns,Loss 64-65,21,3,2
2023,Lachie Ash,19,23/07/2023,Suns,Win 103-63,25,0,0
2022,Lachie Ash,3,02/04/2022,Suns,Win 83-57,15,0,0
2021,Lachie Ash,17,11/07/2021,Suns,Loss 64-65,5,0,0
2023,Finn Callaghan,19,23/07/2023,Suns,Win 103-63,18,0,0
2022,Jesse Hogan,3,02/04/2022,Suns,Win 83-57,17,2,2
2021,Jesse Hogan,17,11/07/2021,Suns,Loss 64-65,17,0,2
2023,Harry Himmelberg,19,23/07/2023,Suns,Win 103-63,26,0,0
2022,Harry Himmelberg,3,02/04/2022,Suns,Win 83-57,8,3,0
2021,Harry Himmelberg,17,11/07/2021,Suns,Loss 64-65,19,2,1
2023,Callan Ward,19,23/07/2023,Suns,Win 103-63,23,0,0
2022,Callan Ward,3,02/04/2022,Suns,Win 83-57,21,0,0
2021,Callan Ward,17,11/07/2021,Suns,Loss 64-65,21,0,1
2023,Harry Perryman,19,23/07/2023,Suns,Win 103-63,20,0,0
2022,Harry Perryman,3,02/04/2022,Suns,Win 83-57,24,0,0
2021,Harry Perryman,17,11/07/2021,Suns,Loss 64-65,26,0,0
2023,Brent Daniels,19,23/07/2023,Suns,Win 103-63,20,2,2
2021,Brent Daniels,17,11/07/2021,Suns,Loss 64-65,20,0,0
2023,Isaac Cumming,19,23/07/2023,Suns,Win 103-63,19,1,0
2022,Isaac Cumming,3,02/04/2022,Suns,Win 83-57,19,0,0
2021,Isaac Cumming,17,11/07/2021,Suns,Loss 64-65,17,0,0
2023,Connor Idun,19,23/07/2023,Suns,Win 103-63,21,0,0
2022,Connor Idun,3,02/04/2022,Suns,Win 83-57,17,0,0
2021,Connor Idun,17,11/07/2021,Suns,Loss 64-65,10,0,0
2023,Nick Haynes,19,23/07/2023,Suns,Win 103-63,21,0,1
2022,Nick Haynes,3,02/04/2022,Suns,Win 83-57,9,0,0
2021,Nick Haynes,17,11/07/2021,Suns,Loss 64-65,21,0,0
2023,Toby Bedford,19,23/07/2023,Suns,Win 103-63,14,1,1
2022,Xavier O'Halloran,3,02/04/2022,Suns,Win 83-57,15,1,0
2023,Jack Buckley,19,23/07/2023,Suns,Win 103-63,15,0,0
2023,Sam Taylor,19,23/07/2023,Suns,Win 103-63,15,0,0
2022,Sam Taylor,3,02/04/2022,Suns,Win 83-57,16,0,0
2021,Sam Taylor,17,11/07/2021,Suns,Loss 64-65,14,0,0
2023,Jake Riccardi,19,23/07/2023,Suns,Win 103-63,6,2,0
2023,Callum M. Brown,19,23/07/2023,Suns,Win 103-63,8,2,1
2022,James Peatling,3,02/04/2022,Suns,Win 83-57,9,0,1
2023,Ryan Angwin,19,23/07/2023,Suns,Win 103-63,11,1,1
2023,Josh Fahey,19,23/07/2023,Suns,Win 103-63,2,0,0
2022,Lachlan Keeffe,3,02/04/2022,Suns,Win 83-57,7,1,1
2022,Adam Kennedy,3,02/04/2022,Suns,Win 83-57,6,0,0
2021,Adam Kennedy,17,11/07/2021,Suns,Loss 64-65,16,0,0
2023,Aaron Cadman,19,23/07/2023,Suns,Win 103-63,6,0,1
2022,Braydon Preuss,3,02/04/2022,Suns,Win 83-57,16,0,2
