Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Rowan Marshall,5,16/04/2023,Magpies,Loss 64-70,25,0,0
2022,Rowan Marshall,1,18/03/2022,Magpies,Loss 85-102,21,0,0
2021,Rowan Marshall,16,04/07/2021,Magpies,Win 70-61,14,1,0
2023,Brad Crouch,5,16/04/2023,Magpies,Loss 64-70,33,2,0
2022,Brad Crouch,1,18/03/2022,Magpies,Loss 85-102,27,0,0
2021,Brad Crouch,16,04/07/2021,Magpies,Win 70-61,28,0,0
2023,Jack Sinclair,5,16/04/2023,Magpies,Loss 64-70,27,0,0
2022,Jack Sinclair,1,18/03/2022,Magpies,Loss 85-102,25,1,1
2021,Jack Sinclair,16,04/07/2021,Magpies,Win 70-61,24,0,0
2022,Jack Steele,1,18/03/2022,Magpies,Loss 85-102,28,0,0
2021,Jack Steele,16,04/07/2021,Magpies,Win 70-61,36,0,0
2023,Mason Wood,5,16/04/2023,Magpies,Loss 64-70,23,0,2
2022,Mason Wood,1,18/03/2022,Magpies,Loss 85-102,13,1,0
2021,Mason Wood,16,04/07/2021,Magpies,Win 70-61,22,0,1
2023,Nasiah Wanganeen-Milera,5,16/04/2023,Magpies,Loss 64-70,21,0,0
2023,Callum Wilkie,5,16/04/2023,Magpies,Loss 64-70,24,0,0
2022,Callum Wilkie,1,18/03/2022,Magpies,Loss 85-102,20,0,0
2021,Callum Wilkie,16,04/07/2021,Magpies,Win 70-61,16,0,0
2023,Liam Henry,18,15/07/2023,Magpies,Loss 67-113,23,0,0
2021,Liam Henry,15,26/06/2021,Magpies,Win 91-79,8,2,0
2023,Bradley Hill,5,16/04/2023,Magpies,Loss 64-70,19,0,2
2022,Bradley Hill,1,18/03/2022,Magpies,Loss 85-102,26,0,0
2021,Bradley Hill,16,04/07/2021,Magpies,Win 70-61,30,0,0
2023,Mitch Owens,5,16/04/2023,Magpies,Loss 64-70,14,0,2
2022,Mitch Owens,1,18/03/2022,Magpies,Loss 85-102,6,0,0
2023,Liam Stocker,5,16/04/2023,Magpies,Loss 64-70,17,0,0
2022,Liam Stocker,23,21/08/2022,Magpies,Loss 74-75,5,0,0
2022,Liam Stocker,11,29/05/2022,Magpies,Loss 75-79,12,0,0
2021,Liam Stocker,18,18/07/2021,Magpies,Win 91-62,17,1,0
2023,Sebastian Ross,5,16/04/2023,Magpies,Loss 64-70,26,0,0
2022,Sebastian Ross,1,18/03/2022,Magpies,Loss 85-102,19,0,0
2021,Sebastian Ross,16,04/07/2021,Magpies,Win 70-61,22,0,0
2023,Hunter Clark,5,16/04/2023,Magpies,Loss 64-70,26,1,0
2023,Jack Higgins,5,16/04/2023,Magpies,Loss 64-70,14,2,1
2022,Jack Higgins,1,18/03/2022,Magpies,Loss 85-102,17,0,4
2021,Jack Higgins,16,04/07/2021,Magpies,Win 70-61,18,1,0
2023,Marcus Windhager,5,16/04/2023,Magpies,Loss 64-70,13,0,1
2022,Jimmy Webster,1,18/03/2022,Magpies,Loss 85-102,12,0,0
2021,Jimmy Webster,16,04/07/2021,Magpies,Win 70-61,21,0,0
2023,Josh Battle,5,16/04/2023,Magpies,Loss 64-70,24,0,0
2022,Josh Battle,1,18/03/2022,Magpies,Loss 85-102,13,0,0
2023,Ryan Byrnes,5,16/04/2023,Magpies,Loss 64-70,22,1,1
2022,Ryan Byrnes,1,18/03/2022,Magpies,Loss 85-102,11,0,0
2021,Ryan Byrnes,16,04/07/2021,Magpies,Win 70-61,21,0,0
2023,Dan Butler,5,16/04/2023,Magpies,Loss 64-70,8,0,0
2022,Dan Butler,1,18/03/2022,Magpies,Loss 85-102,13,0,0
2021,Dan Butler,16,04/07/2021,Magpies,Win 70-61,8,1,1
2022,Max King,1,18/03/2022,Magpies,Loss 85-102,16,1,3
2021,Max King,16,04/07/2021,Magpies,Win 70-61,11,2,1
2023,Paddy Dow,20,28/07/2023,Magpies,Win 93-76,12,0,0
2022,Paddy Dow,11,29/05/2022,Magpies,Loss 75-79,21,0,0
2021,Paddy Dow,18,18/07/2021,Magpies,Win 91-62,17,0,0
2021,Paddy Dow,2,25/03/2021,Magpies,Loss 85-106,13,0,0
2023,Ben Paton,5,16/04/2023,Magpies,Loss 64-70,17,0,0
2022,Ben Paton,1,18/03/2022,Magpies,Loss 85-102,20,0,0
2022,Tim Membrey,1,18/03/2022,Magpies,Loss 85-102,13,3,2
2021,Tim Membrey,16,04/07/2021,Magpies,Win 70-61,17,2,1
2023,Dougal Howard,5,16/04/2023,Magpies,Loss 64-70,12,0,0
2022,Dougal Howard,1,18/03/2022,Magpies,Loss 85-102,9,0,0
2021,Dougal Howard,16,04/07/2021,Magpies,Win 70-61,18,0,0
2023,Mattaes Phillipou,5,16/04/2023,Magpies,Loss 64-70,19,1,1
2021,Riley Bonner,19,23/07/2021,Magpies,Win 97-69,18,0,0
2021,Riley Bonner,10,23/05/2021,Magpies,Win 59-58,15,0,0
2023,Anthony Caminiti,5,16/04/2023,Magpies,Loss 64-70,5,2,0
2022,Jack Hayes,1,18/03/2022,Magpies,Loss 85-102,18,3,0
2023,Zaine Cordy,5,16/04/2023,Magpies,Loss 64-70,6,0,0
2022,Zaine Cordy,9,13/05/2022,Magpies,Win 99-51,11,0,0
2021,Tom Campbell,8,08/05/2021,Magpies,Loss 76-94,19,1,0
