Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Nick Daicos,5,16/04/2023,Saints,Win 70-64,42,0,0
2022,Nick Daicos,1,18/03/2022,Saints,Win 102-85,27,0,0
2023,Josh Daicos,5,16/04/2023,Saints,Win 70-64,30,0,1
2022,Josh Daicos,1,18/03/2022,Saints,Win 102-85,21,1,0
2021,Josh Daicos,16,04/07/2021,Saints,Loss 61-70,20,1,2
2023,Tom Mitchell,5,16/04/2023,Saints,Win 70-64,28,1,0
2022,Tom Mitchell,20,30/07/2022,Saints,Loss 63-75,31,0,0
2022,Tom Mitchell,4,10/04/2022,Saints,Loss 73-142,32,0,0
2021,Tom Mitchell,7,01/05/2021,Saints,Loss 59-128,38,0,1
2023,Scott Pendlebury,5,16/04/2023,Saints,Win 70-64,23,0,0
2022,Scott Pendlebury,1,18/03/2022,Saints,Win 102-85,24,0,0
2021,Scott Pendlebury,16,04/07/2021,Saints,Loss 61-70,28,0,0
2022,Jordan De Goey,1,18/03/2022,Saints,Win 102-85,27,2,3
2021,Jordan De Goey,16,04/07/2021,Saints,Loss 61-70,32,1,2
2021,Darcy Cameron,16,04/07/2021,Saints,Loss 61-70,10,0,2
2023,Jack Crisp,5,16/04/2023,Saints,Win 70-64,22,0,0
2022,Jack Crisp,1,18/03/2022,Saints,Win 102-85,16,0,0
2021,Jack Crisp,16,04/07/2021,Saints,Loss 61-70,23,0,0
2023,John Noble,5,16/04/2023,Saints,Win 70-64,24,0,0
2022,John Noble,1,18/03/2022,Saints,Win 102-85,22,0,0
2021,John Noble,16,04/07/2021,Saints,Loss 61-70,15,0,0
2023,Steele Sidebottom,5,16/04/2023,Saints,Win 70-64,25,0,0
2022,Steele Sidebottom,1,18/03/2022,Saints,Win 102-85,16,2,0
2021,Steele Sidebottom,16,04/07/2021,Saints,Loss 61-70,14,0,0
2023,Lachie Schultz,1,19/03/2023,Saints,Loss 52-67,15,2,0
2022,Lachie Schultz,17,09/07/2022,Saints,Win 111-70,20,2,1
2022,Lachie Schultz,2,27/03/2022,Saints,Loss 55-65,10,0,0
2023,Brayden Maynard,5,16/04/2023,Saints,Win 70-64,20,0,0
2021,Brayden Maynard,16,04/07/2021,Saints,Loss 61-70,11,0,0
2022,Patrick Lipinski,1,18/03/2022,Saints,Win 102-85,30,1,0
2023,Isaac Quaynor,5,16/04/2023,Saints,Win 70-64,15,0,0
2022,Isaac Quaynor,1,18/03/2022,Saints,Win 102-85,20,0,0
2021,Isaac Quaynor,16,04/07/2021,Saints,Loss 61-70,18,0,0
2023,Jamie Elliott,5,16/04/2023,Saints,Win 70-64,11,1,0
2022,Jamie Elliott,1,18/03/2022,Saints,Win 102-85,17,1,1
2021,Jamie Elliott,16,04/07/2021,Saints,Loss 61-70,15,1,1
2023,Darcy Moore,5,16/04/2023,Saints,Win 70-64,18,0,0
2022,Darcy Moore,1,18/03/2022,Saints,Win 102-85,16,0,0
2022,Jeremy Howe,1,18/03/2022,Saints,Win 102-85,22,0,0
2023,Brody Mihocek,5,16/04/2023,Saints,Win 70-64,17,2,0
2022,Brody Mihocek,1,18/03/2022,Saints,Win 102-85,14,3,2
2021,Brody Mihocek,16,04/07/2021,Saints,Loss 61-70,8,2,1
2022,Mason Cox,1,18/03/2022,Saints,Win 102-85,9,0,1
2021,Mason Cox,16,04/07/2021,Saints,Loss 61-70,8,1,0
2023,Will Hoskin-Elliott,5,16/04/2023,Saints,Win 70-64,12,0,0
2021,Will Hoskin-Elliott,16,04/07/2021,Saints,Loss 61-70,16,1,0
2023,Daniel McStay,5,16/04/2023,Saints,Win 70-64,1,0,0
2022,Daniel McStay,22,12/08/2022,Saints,Win 81-66,8,1,0
2022,Daniel McStay,13,11/06/2022,Saints,Win 78-57,11,0,2
2021,Daniel McStay,17,10/07/2021,Saints,Loss 63-95,8,1,2
2023,Beau McCreery,5,16/04/2023,Saints,Win 70-64,12,1,1
2022,Beau McCreery,1,18/03/2022,Saints,Win 102-85,13,1,0
2023,Billy Frampton,5,16/04/2023,Saints,Win 70-64,9,0,1
2023,Bobby Hill,5,16/04/2023,Saints,Win 70-64,12,3,0
2022,Bobby Hill,6,22/04/2022,Saints,Loss 60-77,6,1,0
2021,Bobby Hill,1,21/03/2021,Saints,Loss 78-86,8,1,0
2023,Oleg Markov,5,16/04/2023,Saints,Win 70-64,15,0,0
2022,Oleg Markov,5,16/04/2022,Saints,Loss 61-87,21,0,0
2021,Oleg Markov,8,08/05/2021,Saints,Loss 54-63,23,0,2
2021,Finlay Macrae,16,04/07/2021,Saints,Loss 61-70,2,0,0
2023,Ash Johnson,5,16/04/2023,Saints,Win 70-64,9,1,2
2023,Nathan Murphy,5,16/04/2023,Saints,Win 70-64,11,0,0
2021,Nathan Murphy,16,04/07/2021,Saints,Loss 61-70,8,0,0
