Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Errol Gulden,13,08/06/2023,Saints,Loss 66-80,16,1,2
2022,Errol Gulden,23,21/08/2022,Saints,Win 88-74,20,1,0
2022,Errol Gulden,15,25/06/2022,Saints,Win 83-32,20,0,0
2021,Errol Gulden,21,07/08/2021,Saints,Loss 64-93,12,2,1
2023,Chad Warner,13,08/06/2023,Saints,Loss 66-80,24,0,0
2022,Chad Warner,23,21/08/2022,Saints,Win 88-74,20,1,1
2022,Chad Warner,15,25/06/2022,Saints,Win 83-32,19,0,2
2021,Chad Warner,12,05/06/2021,Saints,Win 92-83,12,0,0
2022,Luke Parker,23,21/08/2022,Saints,Win 88-74,20,0,0
2022,Luke Parker,15,25/06/2022,Saints,Win 83-32,19,1,1
2021,Luke Parker,21,07/08/2021,Saints,Loss 64-93,30,0,0
2021,Luke Parker,12,05/06/2021,Saints,Win 92-83,27,1,1
2023,Jake Lloyd,13,08/06/2023,Saints,Loss 66-80,19,1,0
2022,Jake Lloyd,23,21/08/2022,Saints,Win 88-74,24,0,0
2022,Jake Lloyd,15,25/06/2022,Saints,Win 83-32,39,0,0
2021,Jake Lloyd,21,07/08/2021,Saints,Loss 64-93,30,0,0
2021,Jake Lloyd,12,05/06/2021,Saints,Win 92-83,27,0,0
2022,Callum Mills,23,21/08/2022,Saints,Win 88-74,18,0,0
2022,Callum Mills,15,25/06/2022,Saints,Win 83-32,23,0,0
2021,Callum Mills,12,05/06/2021,Saints,Win 92-83,26,0,0
2023,Isaac Heeney,13,08/06/2023,Saints,Loss 66-80,16,0,0
2022,Isaac Heeney,23,21/08/2022,Saints,Win 88-74,23,2,2
2022,Isaac Heeney,15,25/06/2022,Saints,Win 83-32,11,3,0
2021,Isaac Heeney,21,07/08/2021,Saints,Loss 64-93,15,0,0
2021,Isaac Heeney,12,05/06/2021,Saints,Win 92-83,12,2,1
2023,James Rowbottom,13,08/06/2023,Saints,Loss 66-80,24,0,0
2022,James Rowbottom,23,21/08/2022,Saints,Win 88-74,24,1,1
2022,James Rowbottom,15,25/06/2022,Saints,Win 83-32,13,0,0
2021,James Rowbottom,21,07/08/2021,Saints,Loss 64-93,14,0,0
2021,James Rowbottom,12,05/06/2021,Saints,Win 92-83,15,1,1
2023,Taylor Adams,5,16/04/2023,Saints,Win 70-64,18,0,1
