Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tom Stewart,4,10/04/2023,Hawks,Win 127-45,20,0,0
2022,Tom Stewart,5,18/04/2022,Hawks,Loss 80-92,27,0,0
2021,Tom Stewart,3,05/04/2021,Hawks,Win 69-64,25,0,0
2023,Mitch Duncan,4,10/04/2023,Hawks,Win 127-45,31,0,0
2022,Mitch Duncan,5,18/04/2022,Hawks,Loss 80-92,25,0,0
2021,Mitch Duncan,3,05/04/2021,Hawks,Win 69-64,37,0,0
2023,Cameron Guthrie,4,10/04/2023,Hawks,Win 127-45,20,0,0
2022,Cameron Guthrie,5,18/04/2022,Hawks,Loss 80-92,20,0,0
2021,Cameron Guthrie,3,05/04/2021,Hawks,Win 69-64,43,0,1
2023,Jeremy Cameron,4,10/04/2023,Hawks,Win 127-45,22,7,1
2022,Jeremy Cameron,5,18/04/2022,Hawks,Loss 80-92,14,3,1
2023,Mark Blicavs,4,10/04/2023,Hawks,Win 127-45,9,0,0
2022,Mark Blicavs,5,18/04/2022,Hawks,Loss 80-92,13,0,0
2021,Mark Blicavs,3,05/04/2021,Hawks,Win 69-64,10,1,0
2023,Patrick Dangerfield,4,10/04/2023,Hawks,Win 127-45,27,1,0
2022,Patrick Dangerfield,5,18/04/2022,Hawks,Loss 80-92,17,1,1
2023,Tom Atkins,4,10/04/2023,Hawks,Win 127-45,14,0,0
2022,Tom Atkins,5,18/04/2022,Hawks,Loss 80-92,16,0,0
2021,Tom Atkins,3,05/04/2021,Hawks,Win 69-64,17,0,0
2023,Max Holmes,4,10/04/2023,Hawks,Win 127-45,26,1,0
2022,Max Holmes,5,18/04/2022,Hawks,Loss 80-92,15,1,0
2021,Max Holmes,3,05/04/2021,Hawks,Win 69-64,16,0,1
2023,Gryan Miers,4,10/04/2023,Hawks,Win 127-45,25,0,1
2022,Gryan Miers,5,18/04/2022,Hawks,Loss 80-92,16,0,0
2021,Gryan Miers,3,05/04/2021,Hawks,Win 69-64,18,1,2
2023,Rhys Stanley,4,10/04/2023,Hawks,Win 127-45,9,0,0
2022,Rhys Stanley,5,18/04/2022,Hawks,Loss 80-92,13,0,0
2021,Rhys Stanley,3,05/04/2021,Hawks,Win 69-64,15,0,0
2022,Tanner Bruhn,16,03/07/2022,Hawks,Win 72-50,7,1,0
2023,Zach Guthrie,4,10/04/2023,Hawks,Win 127-45,19,0,0
2023,Zach Tuohy,4,10/04/2023,Hawks,Win 127-45,15,0,1
2022,Zach Tuohy,5,18/04/2022,Hawks,Loss 80-92,22,0,0
2021,Zach Tuohy,3,05/04/2021,Hawks,Win 69-64,17,1,0
2023,Tom Hawkins,4,10/04/2023,Hawks,Win 127-45,15,2,1
2022,Tom Hawkins,5,18/04/2022,Hawks,Loss 80-92,9,3,2
2021,Tom Hawkins,3,05/04/2021,Hawks,Win 69-64,14,2,4
2023,Mark O'Connor,4,10/04/2023,Hawks,Win 127-45,15,1,0
2022,Mark O'Connor,5,18/04/2022,Hawks,Loss 80-92,10,0,1
2021,Mark O'Connor,3,05/04/2021,Hawks,Win 69-64,26,0,0
2023,Jack Bowes,4,10/04/2023,Hawks,Win 127-45,22,0,1
2023,Brad Close,4,10/04/2023,Hawks,Win 127-45,17,2,0
2022,Brad Close,5,18/04/2022,Hawks,Loss 80-92,10,0,1
2023,Oliver Henry,4,10/04/2023,Hawks,Win 127-45,9,2,3
2022,Oliver Henry,12,05/06/2022,Hawks,Win 72-68,12,2,2
2021,Oliver Henry,21,08/08/2021,Hawks,Loss 78-97,11,1,0
2022,Brandan Parfitt,5,18/04/2022,Hawks,Loss 80-92,20,0,1
2021,Brandan Parfitt,3,05/04/2021,Hawks,Win 69-64,17,1,0
2023,Tyson Stengle,4,10/04/2023,Hawks,Win 127-45,10,2,0
2022,Tyson Stengle,5,18/04/2022,Hawks,Loss 80-92,15,3,1
2021,Tyson Stengle,15,01/09/2021,Hawks,Win 83-48,12,1,2
2023,Gary Rohan,4,10/04/2023,Hawks,Win 127-45,9,1,0
2022,Jack Henry,5,18/04/2022,Hawks,Loss 80-92,8,0,0
2021,Jack Henry,3,05/04/2021,Hawks,Win 69-64,10,2,0
2023,Jake Kolodjashnij,4,10/04/2023,Hawks,Win 127-45,15,0,1
2022,Jake Kolodjashnij,5,18/04/2022,Hawks,Loss 80-92,5,0,0
2021,Jake Kolodjashnij,3,05/04/2021,Hawks,Win 69-64,13,0,0
2022,Sam De Koning,5,18/04/2022,Hawks,Loss 80-92,9,0,0
2023,Jed Bews,4,10/04/2023,Hawks,Win 127-45,2,0,0
2022,Jed Bews,5,18/04/2022,Hawks,Loss 80-92,8,0,0
2021,Jed Bews,3,05/04/2021,Hawks,Win 69-64,11,0,0
