Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Luke Davies-Uniacke,6,23/04/2023,Suns,Loss 54-97,20,0,0
2022,Luke Davies-Uniacke,6,23/04/2022,Suns,Loss 54-97,20,0,0
2021,Luke Davies-Uniacke,6,23/04/2021,Suns,Loss 54-97,20,0,0
2023,Harry Sheezel,24,26/08/2023,Suns,Win 132-97,29,0,0
2023,Harry Sheezel,6,23/04/2023,Suns,Loss 54-97,11,0,0
2022,Harry Sheezel,24,26/08/2022,Suns,Win 132-97,29,0,0
2022,Harry Sheezel,6,23/04/2022,Suns,Loss 54-97,11,0,0
2021,Harry Sheezel,24,26/08/2021,Suns,Win 132-97,29,0,0
2021,Harry Sheezel,6,23/04/2021,Suns,Loss 54-97,11,0,0
2023,Bailey Scott,24,26/08/2023,Suns,Win 132-97,33,0,0
2023,Bailey Scott,6,23/04/2023,Suns,Loss 54-97,11,0,1
2022,Bailey Scott,24,26/08/2022,Suns,Win 132-97,33,0,0
2022,Bailey Scott,6,23/04/2022,Suns,Loss 54-97,11,0,1
2021,Bailey Scott,24,26/08/2021,Suns,Win 132-97,33,0,0
2021,Bailey Scott,6,23/04/2021,Suns,Loss 54-97,11,0,1
2023,Tarryn Thomas,24,26/08/2023,Suns,Win 132-97,22,0,1
2022,Tarryn Thomas,24,26/08/2022,Suns,Win 132-97,22,0,1
2021,Tarryn Thomas,24,26/08/2021,Suns,Win 132-97,22,0,1
2023,Liam Shiels,6,23/04/2023,Suns,Loss 54-97,3,1,0
2022,Liam Shiels,6,23/04/2022,Suns,Loss 54-97,3,1,0
2021,Liam Shiels,6,23/04/2021,Suns,Loss 54-97,3,1,0
2023,Jy Simpkin,24,26/08/2023,Suns,Win 132-97,29,1,1
2022,Jy Simpkin,24,26/08/2022,Suns,Win 132-97,29,1,1
2021,Jy Simpkin,24,26/08/2021,Suns,Win 132-97,29,1,1
2023,Luke McDonald,6,23/04/2023,Suns,Loss 54-97,16,0,0
2022,Luke McDonald,6,23/04/2022,Suns,Loss 54-97,16,0,0
2021,Luke McDonald,6,23/04/2021,Suns,Loss 54-97,16,0,0
2023,Zac Fisher,23,19/08/2023,Suns,Win 91-87,28,0,1
2022,Zac Fisher,23,19/08/2022,Suns,Win 91-87,28,0,1
2021,Zac Fisher,23,19/08/2021,Suns,Win 91-87,28,0,1
2023,Will Phillips,24,26/08/2023,Suns,Win 132-97,26,0,0
2023,Will Phillips,6,23/04/2023,Suns,Loss 54-97,8,0,0
2022,Will Phillips,24,26/08/2022,Suns,Win 132-97,26,0,0
2022,Will Phillips,6,23/04/2022,Suns,Loss 54-97,8,0,0
2021,Will Phillips,24,26/08/2021,Suns,Win 132-97,26,0,0
2021,Will Phillips,6,23/04/2021,Suns,Loss 54-97,8,0,0
2023,Tristan Xerri,24,26/08/2023,Suns,Win 132-97,8,0,0
2022,Tristan Xerri,24,26/08/2022,Suns,Win 132-97,8,0,0
2021,Tristan Xerri,24,26/08/2021,Suns,Win 132-97,8,0,0
2023,Cameron Zurhaar,6,23/04/2023,Suns,Loss 54-97,15,1,1
2022,Cameron Zurhaar,6,23/04/2022,Suns,Loss 54-97,15,1,1
2021,Cameron Zurhaar,6,23/04/2021,Suns,Loss 54-97,15,1,1
2023,Curtis Taylor,24,26/08/2023,Suns,Win 132-97,12,1,1
2023,Curtis Taylor,6,23/04/2023,Suns,Loss 54-97,17,1,1
2022,Curtis Taylor,24,26/08/2022,Suns,Win 132-97,12,1,1
2022,Curtis Taylor,6,23/04/2022,Suns,Loss 54-97,17,1,1
2021,Curtis Taylor,24,26/08/2021,Suns,Win 132-97,12,1,1
2021,Curtis Taylor,6,23/04/2021,Suns,Loss 54-97,17,1,1
2023,Darcy Tucker,24,26/08/2023,Suns,Win 132-97,16,1,0
2023,Darcy Tucker,6,23/04/2023,Suns,Loss 54-97,17,1,0
2022,Darcy Tucker,24,26/08/2022,Suns,Win 132-97,16,1,0
2022,Darcy Tucker,6,23/04/2022,Suns,Loss 54-97,17,1,0
2021,Darcy Tucker,24,26/08/2021,Suns,Win 132-97,16,1,0
2021,Darcy Tucker,6,23/04/2021,Suns,Loss 54-97,17,1,0
2023,Nick Larkey,24,26/08/2023,Suns,Win 132-97,21,9,3
2023,Nick Larkey,6,23/04/2023,Suns,Loss 54-97,4,1,1
2022,Nick Larkey,24,26/08/2022,Suns,Win 132-97,21,9,3
2022,Nick Larkey,6,23/04/2022,Suns,Loss 54-97,4,1,1
2021,Nick Larkey,24,26/08/2021,Suns,Win 132-97,21,9,3
2021,Nick Larkey,6,23/04/2021,Suns,Loss 54-97,4,1,1
2023,Hugh Greenwood,24,26/08/2023,Suns,Win 132-97,11,1,1
2022,Hugh Greenwood,24,26/08/2022,Suns,Win 132-97,11,1,1
2021,Hugh Greenwood,24,26/08/2021,Suns,Win 132-97,11,1,1
2023,Aidan Corr,24,26/08/2023,Suns,Win 132-97,20,1,0
2023,Aidan Corr,6,23/04/2023,Suns,Loss 54-97,6,0,0
2022,Aidan Corr,24,26/08/2022,Suns,Win 132-97,20,1,0
2022,Aidan Corr,6,23/04/2022,Suns,Loss 54-97,6,0,0
2021,Aidan Corr,24,26/08/2021,Suns,Win 132-97,20,1,0
2021,Aidan Corr,6,23/04/2021,Suns,Loss 54-97,6,0,0
2023,Eddie Ford,24,26/08/2023,Suns,Win 132-97,19,3,0
2022,Eddie Ford,24,26/08/2022,Suns,Win 132-97,19,3,0
2021,Eddie Ford,24,26/08/2021,Suns,Win 132-97,19,3,0
2023,Tom Powell,24,26/08/2023,Suns,Win 132-97,23,0,0
2023,Tom Powell,6,23/04/2023,Suns,Loss 54-97,15,0,0
2022,Tom Powell,24,26/08/2022,Suns,Win 132-97,23,0,0
2022,Tom Powell,6,23/04/2022,Suns,Loss 54-97,15,0,0
2021,Tom Powell,24,26/08/2021,Suns,Win 132-97,23,0,0
2021,Tom Powell,6,23/04/2021,Suns,Loss 54-97,15,0,0
2023,Dylan Stephens,22,12/08/2023,Suns,Win 114-90,16,0,0
2023,Dylan Stephens,1,18/03/2023,Suns,Win 110-61,27,1,0
2022,Dylan Stephens,22,12/08/2022,Suns,Win 114-90,16,0,0
2022,Dylan Stephens,1,18/03/2022,Suns,Win 110-61,27,1,0
2021,Dylan Stephens,22,12/08/2021,Suns,Win 114-90,16,0,0
2021,Dylan Stephens,1,18/03/2021,Suns,Win 110-61,27,1,0
2023,Josh Goater,24,26/08/2023,Suns,Win 132-97,22,0,0
2022,Josh Goater,24,26/08/2022,Suns,Win 132-97,22,0,0
2021,Josh Goater,24,26/08/2021,Suns,Win 132-97,22,0,0
2023,Jaidyn Stephenson,6,23/04/2023,Suns,Loss 54-97,12,2,2
2022,Jaidyn Stephenson,6,23/04/2022,Suns,Loss 54-97,12,2,2
2021,Jaidyn Stephenson,6,23/04/2021,Suns,Loss 54-97,12,2,2
2023,Griffin Logue,6,23/04/2023,Suns,Loss 54-97,17,0,0
2022,Griffin Logue,6,23/04/2022,Suns,Loss 54-97,17,0,0
2021,Griffin Logue,6,23/04/2021,Suns,Loss 54-97,17,0,0
2023,Miller Bergman,24,26/08/2023,Suns,Win 132-97,14,0,0
2022,Miller Bergman,24,26/08/2022,Suns,Win 132-97,14,0,0
