Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Brandon Ellis,12,04/06/2022,Kangaroos,Win 109-47,11,1,1
2021,Brandon Ellis,15,26/06/2021,Kangaroos,Loss 63-72,27,0,0
2021,Brandon Ellis,2,27/03/2021,Kangaroos,Win 98-39,33,0,1
2023,Rory Atkins,24,26/08/2023,Kangaroos,Loss 97-132,10,1,0
2023,Ben Ainsworth,24,26/08/2023,Kangaroos,Loss 97-132,23,0,0
2023,Ben Ainsworth,6,23/04/2023,Kangaroos,Win 97-54,24,2,1
2022,Ben Ainsworth,23,20/08/2022,Kangaroos,Win 114-47,24,1,2
2022,Ben Ainsworth,12,04/06/2022,Kangaroos,Win 109-47,15,1,2
2021,Ben Ainsworth,15,26/06/2021,Kangaroos,Loss 63-72,13,1,0
2021,Ben Ainsworth,2,27/03/2021,Kangaroos,Win 98-39,18,1,2
2023,Connor Budarick,24,26/08/2023,Kangaroos,Loss 97-132,19,0,0
2022,Connor Budarick,12,04/06/2022,Kangaroos,Win 109-47,25,0,0
2021,Connor Budarick,2,27/03/2021,Kangaroos,Win 98-39,16,0,0
2023,David Swallow,24,26/08/2023,Kangaroos,Loss 97-132,10,1,3
2023,David Swallow,6,23/04/2023,Kangaroos,Win 97-54,16,0,0
2022,David Swallow,23,20/08/2022,Kangaroos,Win 114-47,33,1,1
2022,David Swallow,12,04/06/2022,Kangaroos,Win 109-47,22,1,1
2021,David Swallow,2,27/03/2021,Kangaroos,Win 98-39,22,1,0
2023,Jack Lukosius,6,23/04/2023,Kangaroos,Win 97-54,20,1,2
2022,Jack Lukosius,23,20/08/2022,Kangaroos,Win 114-47,20,1,1
2021,Jack Lukosius,15,26/06/2021,Kangaroos,Loss 63-72,14,0,0
2021,Jack Lukosius,2,27/03/2021,Kangaroos,Win 98-39,21,1,0
2023,Brayden Fiorini,24,26/08/2023,Kangaroos,Loss 97-132,22,1,1
2023,Brayden Fiorini,6,23/04/2023,Kangaroos,Win 97-54,21,0,2
2023,Charlie Ballard,24,26/08/2023,Kangaroos,Loss 97-132,7,0,0
2023,Charlie Ballard,6,23/04/2023,Kangaroos,Win 97-54,17,0,0
2022,Charlie Ballard,12,04/06/2022,Kangaroos,Win 109-47,12,0,0
2021,Charlie Ballard,15,26/06/2021,Kangaroos,Loss 63-72,8,0,0
2021,Charlie Ballard,2,27/03/2021,Kangaroos,Win 98-39,16,0,0
2023,Nick Holman,6,23/04/2023,Kangaroos,Win 97-54,8,1,0
2022,Nick Holman,12,04/06/2022,Kangaroos,Win 109-47,12,1,0
2021,Nick Holman,15,26/06/2021,Kangaroos,Loss 63-72,14,1,0
2021,Nick Holman,2,27/03/2021,Kangaroos,Win 98-39,15,0,1
2023,Levi Casboult,24,26/08/2023,Kangaroos,Loss 97-132,11,2,0
2023,Levi Casboult,6,23/04/2023,Kangaroos,Win 97-54,10,0,1
2022,Levi Casboult,23,20/08/2022,Kangaroos,Win 114-47,7,0,1
2023,Alex Davies,24,26/08/2023,Kangaroos,Loss 97-132,22,1,1
2022,Alex Davies,23,20/08/2022,Kangaroos,Win 114-47,15,2,0
2022,Alex Davies,12,04/06/2022,Kangaroos,Win 109-47,16,1,0
2023,Sam Collins,24,26/08/2023,Kangaroos,Loss 97-132,8,0,0
2023,Sam Collins,6,23/04/2023,Kangaroos,Win 97-54,12,0,0
2022,Sam Collins,23,20/08/2022,Kangaroos,Win 114-47,12,0,0
2022,Sam Collins,12,04/06/2022,Kangaroos,Win 109-47,11,0,0
2021,Sam Collins,2,27/03/2021,Kangaroos,Win 98-39,14,0,0
2022,Joel Jeffrey,12,04/06/2022,Kangaroos,Win 109-47,11,1,2
2023,Bailey Humphrey,6,23/04/2023,Kangaroos,Win 97-54 ,10,2,1
2023,Mac Andrew,24,26/08/2023,Kangaroos,Loss 97-132,7,0,0
2023,Mac Andrew,6,23/04/2023,Kangaroos,Win 97-54,12,0,0
2022,Mac Andrew,23,20/08/2022,Kangaroos,Win 114-47,7,0,0
2023,Ben King,6,23/04/2023,Kangaroos,Win 97-54,10,5,0
2021,Ben King,15,26/06/2021,Kangaroos,Loss 63-72,5,0,0
2021,Ben King,2,27/03/2021,Kangaroos,Win 98-39,8,3,1
2023,Malcolm Rosas,24,26/08/2023,Kangaroos,Loss 97-132,12,3,0
2023,Malcolm Rosas,6,23/04/2023,Kangaroos,Win 97-54,3,0,0
2022,Malcolm Rosas,23,20/08/2022,Kangaroos,Win 114-47,14,2,3
2022,Malcolm Rosas,12,04/06/2022,Kangaroos,Win 109-47,9,1,0
2023,Lloyd Johnston,24,26/08/2023,Kangaroos,Loss 97-132,16,0,0
2023,Ben Long,6,23/04/2023,Kangaroos,Win 97-54,12,0,0
2022,Ben Long,11,29/05/2022,Kangaroos,Win 103-50,14,0,0
2023,Sean Lemmens,24,26/08/2023,Kangaroos,Loss 97-132,7,0,0
2023,Sean Lemmens,6,23/04/2023,Kangaroos,Win 97-54,13,0,0
2022,Sean Lemmens,23,20/08/2022,Kangaroos,Win 114-47,15,0,0
2021,Sean Lemmens,15,26/06/2021,Kangaroos,Loss 63-72,6,0,0
2021,Sean Lemmens,2,27/03/2021,Kangaroos,Win 98-39,15,0,0
2022,Hewago Oea,23,20/08/2022,Kangaroos,Win 114-47,10,0,0
2022,Jy Farrar,23,20/08/2022,Kangaroos,Win 114-47,10,0,0
2022,Jy Farrar,12,04/06/2022,Kangaroos,Win 109-47,17,0,0
2022,Sam Day,12,04/06/2022,Kangaroos,Win 109-47,9,2,1
2021,Sam Day,15,26/06/2021,Kangaroos,Loss 63-72,11,0,0
2021,Sam Day,2,27/03/2021,Kangaroos,Win 98-39,7,1,0
2023,Alex Sexton,24,26/08/2023,Kangaroos,Loss 97-132,4,0,0
2022,Alex Sexton,23,20/08/2022,Kangaroos,Win 114-47,14,6,2
2021,Alex Sexton,15,26/06/2021,Kangaroos,Loss 63-72,13,1,1
2021,Alex Sexton,2,27/03/2021,Kangaroos,Win 98-39,8,2,1
2022,Caleb Graham,23,20/08/2022,Kangaroos,Win 114-47,11,0,0
2022,Caleb Graham,12,04/06/2022,Kangaroos,Win 109-47,14,1,0
2021,Caleb Graham,15,26/06/2021,Kangaroos,Loss 63-72,11,0,0
