Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tom Stewart,15,22/06/2023,Demons,Win 78-63,22,0,0
2021,Tom Stewart,4,11/04/2021,Demons,Loss 60-85,25,0,0
2023,Mitch Duncan,15,22/06/2023,Demons,Win 78-63,22,1,1
2022,Mitch Duncan,17,07/07/2022,Demons,Win 91-63,32,2,1
2021,Mitch Duncan,Preliminary Final,10/09/2021,Demons,Loss 42-125,23,0,0
2021,Mitch Duncan,4,11/04/2021,Demons,Loss 60-85,21,0,0
2022,Cameron Guthrie,17,07/07/2022,Demons,Win 91-63,28,2,0
2021,Cameron Guthrie,Preliminary Final,10/09/2021,Demons,Loss 42-125,26,0,0
2021,Cameron Guthrie,23,21/08/2021,Demons,Loss 77-81,30,0,0
2021,Cameron Guthrie,4,11/04/2021,Demons,Loss 60-85,27,0,0
2023,Jeremy Cameron,15,22/06/2023,Demons,Win 78-63,0,0,0
2022,Jeremy Cameron,17,07/07/2022,Demons,Win 91-63,15,0,1
2021,Jeremy Cameron,Preliminary Final,10/09/2021,Demons,Loss 42-125,4,2,0
2021,Jeremy Cameron,23,21/08/2021,Demons,Loss 77-81,10,2,2
2023,Mark Blicavs,15,22/06/2023,Demons,Win 78-63,19,1,0
2022,Mark Blicavs,17,07/07/2022,Demons,Win 91-63,14,0,1
2021,Mark Blicavs,Preliminary Final,10/09/2021,Demons,Loss 42-125,16,0,0
2021,Mark Blicavs,23,21/08/2021,Demons,Loss 77-81,14,0,0
2021,Mark Blicavs,4,11/04/2021,Demons,Loss 60-85,9,0,0
2022,Patrick Dangerfield,17,07/07/2022,Demons,Win 91-63,31,0,4
2021,Patrick Dangerfield,Preliminary Final,10/09/2021,Demons,Loss 42-125,30,0,0
2021,Patrick Dangerfield,23,21/08/2021,Demons,Loss 77-81,23,1,0
2023,Tom Atkins,15,22/06/2023,Demons,Win 78-63,19,0,0
2022,Tom Atkins,17,07/07/2022,Demons,Win 91-63,21,1,0
2021,Tom Atkins,Preliminary Final,10/09/2021,Demons,Loss 42-125,15,0,0
2021,Tom Atkins,23,21/08/2021,Demons,Loss 77-81,16,0,0
2021,Tom Atkins,4,11/04/2021,Demons,Loss 60-85,25,0,0
2023,Max Holmes,15,22/06/2023,Demons,Win 78-63,17,0,0
2022,Max Holmes,17,07/07/2022,Demons,Win 91-63,17,1,0
2021,Max Holmes,Preliminary Final,10/09/2021,Demons,Loss 42-125,10,0,0
2021,Max Holmes,23,21/08/2021,Demons,Loss 77-81,18,0,0
