Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Nick Daicos,13,12/06/2023,Demons,Loss 62-66,27,1,0
2022,Nick Daicos,21,05/08/2022,Demons,Win 96-89,31,0,0
2022,Nick Daicos,13,13/06/2022,Demons,Win 82-56,33,0,0
2023,Josh Daicos,Qualifying Final,07/09/2023,Demons,Win 60-53,14,0,0
2023,Josh Daicos,13,12/06/2023,Demons,Loss 62-66,17,0,0
2022,Josh Daicos,21,05/08/2022,Demons,Win 96-89,15,1,0
2022,Josh Daicos,13,13/06/2022,Demons,Win 82-56,18,0,0
2021,Josh Daicos,13,14/06/2021,Demons,Win 80-63,17,0,0
2023,Tom Mitchell,Qualifying Final,07/09/2023,Demons,Win 60-53,21,0,0
2023,Tom Mitchell,13,12/06/2023,Demons,Loss 62-66,30,0,0
2022,Tom Mitchell,7,30/04/2022,Demons,Loss 81-91,22,1,0
2021,Tom Mitchell,18,17/07/2021,Demons,Draw 79-79,39,1,1
2021,Tom Mitchell,5,18/04/2021,Demons,Loss 54-104,32,0,0
2023,Scott Pendlebury,Qualifying Final,07/09/2023,Demons,Win 60-53,15,0,0
2023,Scott Pendlebury,13,12/06/2023,Demons,Loss 62-66,26,0,0
2022,Scott Pendlebury,21,05/08/2022,Demons,Win 96-89,20,0,0
2022,Scott Pendlebury,13,13/06/2022,Demons,Win 82-56,21,0,0
2021,Scott Pendlebury,13,14/06/2021,Demons,Win 80-63,31,1,0
2023,Jordan De Goey,Qualifying Final,07/09/2023,Demons,Win 60-53,19,1,0
2022,Jordan De Goey,21,05/08/2022,Demons,Win 96-89,25,1,0
2022,Jordan De Goey,13,13/06/2022,Demons,Win 82-56,22,0,1
2021,Jordan De Goey,13,14/06/2021,Demons,Win 80-63,32,0,2
2023,Darcy Cameron,Qualifying Final,07/09/2023,Demons,Win 60-53,8,1,0
2023,Darcy Cameron,13,12/06/2023,Demons,Loss 62-66,17,0,1
2022,Darcy Cameron,21,05/08/2022,Demons,Win 96-89,6,0,0
2022,Darcy Cameron,13,13/06/2022,Demons,Win 82-56,15,0,0
2021,Darcy Cameron,13,14/06/2021,Demons,Win 80-63,9,4,0
2023,Jack Crisp,Qualifying Final,07/09/2023,Demons,Win 60-53,23,1,0
2023,Jack Crisp,13,12/06/2023,Demons,Loss 62-66,28,1,0
2022,Jack Crisp,21,05/08/2022,Demons,Win 96-89,24,0,2
2022,Jack Crisp,13,13/06/2022,Demons,Win 82-56,29,1,0
2021,Jack Crisp,13,14/06/2021,Demons,Win 80-63,21,0,0
2023,John Noble,13,12/06/2023,Demons,Loss 62-66,20,0,0
2022,John Noble,21,05/08/2022,Demons,Win 96-89,15,0,0
2022,John Noble,13,13/06/2022,Demons,Win 82-56,18,0,0
2021,John Noble,13,14/06/2021,Demons,Win 80-63,19,0,0
2023,Steele Sidebottom,Qualifying Final,07/09/2023,Demons,Win 60-53,22,0,0
2022,Steele Sidebottom,21,05/08/2022,Demons,Win 96-89,20,0,0
2022,Steele Sidebottom,13,13/06/2022,Demons,Win 82-56,11,0,0
