Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Tom Papley,11,27/05/2022,Tigers,Win 106-100,9,1,0
2021,Tom Papley,3,03/04/2021,Tigers,Win 117-72,17,4,1
2023,Hayden McLean,17,06/07/2023,Tigers,Loss 75-88,13,0,2
2023,Hayden McLean,5,14/04/2023,Tigers,Win 122-78,10,0,1
2021,Hayden McLean,3,03/04/2021,Tigers,Win 117-72,8,1,0
2023,Braeden Campbell,17,06/07/2023,Tigers,Loss 75-88,18,0,1
2023,Braeden Campbell,5,14/04/2023,Tigers,Win 122-78,20,1,0
2022,Braeden Campbell,11,27/05/2022,Tigers,Win 106-100,6,1,0
2021,Braeden Campbell,3,03/04/2021,Tigers,Win 117-72,12,0,0
2023,Will Hayward,17,06/07/2023,Tigers,Loss 75-88,14,2,0
2023,Will Hayward,5,14/04/2023,Tigers,Win 122-78,9,0,0
2022,Will Hayward,11,27/05/2022,Tigers,Win 106-100,15,2,0
2023,Angus Sheldrick,17,06/07/2023,Tigers,Loss 75-88,14,0,0
2023,Dane Rampe,17,06/07/2023,Tigers,Loss 75-88,12,0,0
2022,Dane Rampe,11,27/05/2022,Tigers,Win 106-100,14,0,0
2021,Dane Rampe,3,03/04/2021,Tigers,Win 117-72,13,0,0
2022,Sam Wicks,11,27/05/2022,Tigers,Win 106-100,6,1,0
2021,Sam Wicks,3,03/04/2021,Tigers,Win 117-72,21,3,2
2023,Robbie Fox,17,06/07/2023,Tigers,Loss 75-88,9,0,0
2023,Robbie Fox,5,14/04/2023,Tigers,Win 122-78,17,0,0
2023,Harry Cunningham,17,06/07/2023,Tigers,Loss 75-88,13,0,0
2023,Harry Cunningham,5,14/04/2023,Tigers,Win 122-78,7,0,0
2021,Harry Cunningham,3,03/04/2021,Tigers,Win 117-72,13,0,0
2023,Logan McDonald,17,06/07/2023,Tigers,Loss 75-88,6,0,1
2023,Logan McDonald,5,14/04/2023,Tigers,Win 122-78,10,1,0
2022,Logan McDonald,11,27/05/2022,Tigers,Win 106-100,6,0,0
2021,Logan McDonald,3,03/04/2021,Tigers,Win 117-72,8,2,2
2023,Joel Amartey,5,14/04/2023,Tigers,Win 122-78,4,2,1
2023,James Jordon,20,30/07/2023,Tigers,Win 130-98,11,0,1
2023,James Jordon,6,24/04/2023,Tigers,Win 96-78,17,1,0
2022,James Jordon,6,24/04/2022,Tigers,Win 76-54,19,0,0
2021,James Jordon,6,24/04/2021,Tigers,Win 82-48,18,0,1
2023,Tom McCartin,17,06/07/2023,Tigers,Loss 75-88,11,0,0
2022,Tom McCartin,11,27/05/2022,Tigers,Win 106-100,11,0,0
2021,Tom McCartin,3,03/04/2021,Tigers,Win 117-72,12,0,0
2023,Aaron Francis,17,06/07/2023,Tigers,Loss 75-88,10,0,0
2022,Aaron Francis,10,21/05/2022,Tigers,Loss 48-80,4,1,0
2021,Aaron Francis,12,05/06/2021,Tigers,Loss 84-123,3,0,0
2023,Lewis Melican,17,06/07/2023,Tigers,Loss 75-88,10,0,0
2023,Matt Roberts,5,14/04/2023,Tigers,Win 122-78,14,0,0
2022,Matt Roberts,11,27/05/2022,Tigers,Win 106-100,2,0,0
2023,Corey Warner,5,14/04/2023,Tigers,Win 122-78,8,1,0
2022,Sam Reid,11,27/05/2022,Tigers,Win 106-100,9,3,2
2021,Sam Reid,3,03/04/2021,Tigers,Win 117-72,12,0,1
