Year,Player Name,Round,Date,Opponent,Result,D,G,B
2021,Will Phillips,1,18/03/2021,Eagles,Win 87-82,17,0,1
2023,Tristan Xerri,20,30/07/2023,Eagles,Loss 67-72,11,2,0
2023,Tristan Xerri,1,18/03/2023,Eagles,Win 87-82,5,0,0
2022,Tristan Xerri,20,30/07/2022,Eagles,Loss 67-72,11,2,0
2022,Tristan Xerri,1,18/03/2022,Eagles,Win 87-82,5,0,0
2021,Tristan Xerri,20,30/07/2021,Eagles,Loss 67-72,11,2,0
2021,Tristan Xerri,1,18/03/2021,Eagles,Win 87-82,5,0,0
2023,Cameron Zurhaar,1,18/03/2023,Eagles,Win 87-82,14,2,0
2022,Cameron Zurhaar,1,18/03/2022,Eagles,Win 87-82,14,2,0
2021,Cameron Zurhaar,1,18/03/2021,Eagles,Win 87-82,14,2,0
2023,Curtis Taylor,20,30/07/2023,Eagles,Loss 67-72,14,0,0
2023,Curtis Taylor,1,18/03/2023,Eagles,Win 87-82,17,0,1
2022,Curtis Taylor,20,30/07/2022,Eagles,Loss 67-72,14,0,0
2022,Curtis Taylor,1,18/03/2022,Eagles,Win 87-82,17,0,1
2021,Curtis Taylor,20,30/07/2021,Eagles,Loss 67-72,14,0,0
2021,Curtis Taylor,1,18/03/2021,Eagles,Win 87-82,17,0,1
2023,Darcy Tucker,20,30/07/2023,Eagles,Loss 67-72,17,0,0
2022,Darcy Tucker,20,30/07/2022,Eagles,Loss 67-72,17,0,0
2021,Darcy Tucker,20,30/07/2021,Eagles,Loss 67-72,17,0,0
2023,Nick Larkey,20,30/07/2023,Eagles,Loss 67-72,7,2,2
2023,Nick Larkey,1,18/03/2023,Eagles,Win 87-82,9,6,0
2022,Nick Larkey,20,30/07/2022,Eagles,Loss 67-72,7,2,2
2022,Nick Larkey,1,18/03/2022,Eagles,Win 87-82,9,6,0
2021,Nick Larkey,20,30/07/2021,Eagles,Loss 67-72,7,2,2
2021,Nick Larkey,1,18/03/2021,Eagles,Win 87-82,9,6,0
2023,Hugh Greenwood,1,18/03/2023,Eagles,Win 87-82,15,0,0
2022,Hugh Greenwood,1,18/03/2022,Eagles,Win 87-82,15,0,0
2021,Hugh Greenwood,1,18/03/2021,Eagles,Win 87-82,15,0,0
2023,Aidan Corr,20,30/07/2023,Eagles,Loss 67-72,18,0,0
2022,Aidan Corr,20,30/07/2022,Eagles,Loss 67-72,18,0,0
2021,Aidan Corr,20,30/07/2021,Eagles,Loss 67-72,18,0,0
2023,Eddie Ford,20,30/07/2023,Eagles,Loss 67-72,11,0,0
2022,Eddie Ford,20,30/07/2022,Eagles,Loss 67-72,11,0,0
2021,Eddie Ford,20,30/07/2021,Eagles,Loss 67-72,11,0,0
2023,Tom Powell,1,18/03/2023,Eagles,Win 87-82,24,0,1
2022,Tom Powell,1,18/03/2022,Eagles,Win 87-82,24,0,1
2021,Tom Powell,1,18/03/2021,Eagles,Win 87-82,24,0,1
2023,Josh Goater,20,30/07/2023,Eagles,Loss 67-72,5,0,0
2023,Josh Goater,1,18/03/2023,Eagles,Win 87-82,15,0,1
2022,Josh Goater,20,30/07/2022,Eagles,Loss 67-72,5,0,0
2022,Josh Goater,1,18/03/2022,Eagles,Win 87-82,15,0,1
2021,Josh Goater,20,30/07/2021,Eagles,Loss 67-72,5,0,0
2021,Josh Goater,1,18/03/2021,Eagles,Win 87-82,15,0,1
2023,Jaidyn Stephenson,20,30/07/2023,Eagles,Loss 67-72,8,0,0
2023,Jaidyn Stephenson,1,18/03/2023,Eagles,Win 87-82,8,0,1
2022,Jaidyn Stephenson,20,30/07/2022,Eagles,Loss 67-72,8,0,0
2022,Jaidyn Stephenson,1,18/03/2022,Eagles,Win 87-82,8,0,1
2021,Jaidyn Stephenson,20,30/07/2021,Eagles,Loss 67-72,8,0,0
2021,Jaidyn Stephenson,1,18/03/2021,Eagles,Win 87-82,8,0,1
2023,Griffin Logue,1,18/03/2023,Eagles,Win 87-82,10,0,0
2022,Griffin Logue,1,18/03/2022,Eagles,Win 87-82,10,0,0
2021,Griffin Logue,1,18/03/2021,Eagles,Win 87-82,10,0,0
2023,Miller Bergman,1,18/03/2023,Eagles,Win 87-82,13,0,0
2022,Miller Bergman,1,18/03/2022,Eagles,Win 87-82,13,0,0
2021,Miller Bergman,1,18/03/2021,Eagles,Win 87-82,13,0,0
2023,Paul Curtis,20,30/07/2023,Eagles,Loss 67-72,15,4,1
2023,Paul Curtis,1,18/03/2023,Eagles,Win 87-82,8,2,1
2022,Paul Curtis,20,30/07/2022,Eagles,Loss 67-72,15,4,1
2022,Paul Curtis,1,18/03/2022,Eagles,Win 87-82,8,2,1
2021,Paul Curtis,20,30/07/2021,Eagles,Loss 67-72,15,4,1
2021,Paul Curtis,1,18/03/2021,Eagles,Win 87-82,8,2,1
2023,Charlie Comben,1,18/03/2023,Eagles,Win 87-82,13,1,1
2022,Charlie Comben,1,18/03/2022,Eagles,Win 87-82,13,1,1
2021,Charlie Comben,1,18/03/2021,Eagles,Win 87-82,13,1,1
2023,Jackson Archer,20,30/07/2023,Eagles,Loss 67-72,4,0,0
2022,Jackson Archer,20,30/07/2022,Eagles,Loss 67-72,4,0,0
2021,Jackson Archer,20,30/07/2021,Eagles,Loss 67-72,4,0,0
