Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Zach Merrett,23,19/08/2023,Giants,Loss 36-162,27,0,1
2023,Zach Merrett,4,09/04/2023,Giants,Win 88-75,28,1,1
2022,Zach Merrett,21,06/08/2022,Giants,Loss 69-96,18,0,0
2021,Zach Merrett,19,25/07/2021,Giants,Loss 53-66,20,0,0
2021,Zach Merrett,8,08/05/2021,Giants,Loss 105-107,37,0,2
2023,Darcy Parish,23,19/08/2023,Giants,Loss 36-162,25,0,0
2023,Darcy Parish,4,09/04/2023,Giants,Win 88-75,30,0,0
2022,Darcy Parish,21,06/08/2022,Giants,Loss 69-96,28,0,1
2021,Darcy Parish,19,25/07/2021,Giants,Loss 53-66,15,1,0
2021,Darcy Parish,8,08/05/2021,Giants,Loss 105-107,35,0,1
2023,Will Setterfield,4,09/04/2023,Giants,Win 88-75,21,0,1
2022,Will Setterfield,19,24/07/2022,Giants,Win 90-54,24,1,1
2023,Mason Redman,23,19/08/2023,Giants,Loss 36-162,15,0,0
2023,Mason Redman,4,09/04/2023,Giants,Win 88-75,27,1,0
2022,Mason Redman,21,06/08/2022,Giants,Loss 69-96,15,0,1
2021,Mason Redman,19,25/07/2021,Giants,Loss 53-66,11,0,0
2021,Mason Redman,8,08/05/2021,Giants,Loss 105-107,23,1,0
2023,Nic Martin,23,19/08/2023,Giants,Loss 36-162,15,0,0
2023,Nic Martin,4,09/04/2023,Giants,Win 88-75,24,2,1
2022,Nic Martin,21,06/08/2022,Giants,Loss 69-96,17,0,0
2023,Andrew McGrath,23,19/08/2023,Giants,Loss 36-162,32,0,0
2023,Andrew McGrath,4,09/04/2023,Giants,Win 88-75,20,0,0
2022,Andrew McGrath,21,06/08/2022,Giants,Loss 69-96,13,0,0
2021,Andrew McGrath,8,08/05/2021,Giants,Loss 105-107,25,0,0
2023,Dyson Heppell,23,19/08/2023,Giants,Loss 36-162,14,0,0
2023,Dyson Heppell,4,09/04/2023,Giants,Win 88-75,19,0,0
2022,Dyson Heppell,21,06/08/2022,Giants,Loss 69-96,13,0,0
