Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tom Green,12,04/06/2023,Tigers,Loss 104-110,35,0,0
2022,Tom Green,2,27/03/2022,Tigers,Loss 73-109,34,0,1
2021,Tom Green,9,15/05/2021,Tigers,Loss 83-87,24,1,0
2023,Stephen Coniglio,12,04/06/2023,Tigers,Loss 104-110,23,0,1
2022,Stephen Coniglio,2,27/03/2022,Tigers,Loss 73-109,23,2,0
2022,Josh Kelly,2,27/03/2022,Tigers,Loss 73-109,26,2,1
2021,Josh Kelly,22,13/08/2021,Tigers,Win 106-67,32,0,1
2021,Josh Kelly,9,15/05/2021,Tigers,Loss 83-87,27,1,1
2023,Lachie Whitfield,12,04/06/2023,Tigers,Loss 104-110,33,0,0
2022,Lachie Whitfield,2,27/03/2022,Tigers,Loss 73-109,23,0,0
2021,Lachie Whitfield,22,13/08/2021,Tigers,Win 106-67,21,0,0
2021,Lachie Whitfield,9,15/05/2021,Tigers,Loss 83-87,24,0,0
2023,Kieren Briggs,12,04/06/2023,Tigers,Loss 104-110,11,2,1
2021,Kieren Briggs,9,15/05/2021,Tigers,Loss 83-87,7,0,0
2023,Toby Greene,12,04/06/2023,Tigers,Loss 104-110,14,3,0
2021,Toby Greene,9,15/05/2021,Tigers,Loss 83-87,17,1,1
2023,Lachie Ash,12,04/06/2023,Tigers,Loss 104-110,33,0,0
2022,Lachie Ash,2,27/03/2022,Tigers,Loss 73-109,16,0,0
2021,Lachie Ash,22,13/08/2021,Tigers,Win 106-67,12,0,0
2021,Lachie Ash,9,15/05/2021,Tigers,Loss 83-87,14,0,0
2023,Finn Callaghan,12,04/06/2023,Tigers,Loss 104-110,23,1,0
2023,Jesse Hogan,12,04/06/2023,Tigers,Loss 104-110,9,1,1
2022,Jesse Hogan,2,27/03/2022,Tigers,Loss 73-109,10,0,0
2021,Jesse Hogan,22,13/08/2021,Tigers,Win 106-67,9,1,0
2021,Jesse Hogan,9,15/05/2021,Tigers,Loss 83-87,16,4,1
2023,Harry Himmelberg,12,04/06/2023,Tigers,Loss 104-110,18,0,0
2022,Harry Himmelberg,2,27/03/2022,Tigers,Loss 73-109,12,2,1
2021,Harry Himmelberg,22,13/08/2021,Tigers,Win 106-67,9,3,0
2021,Harry Himmelberg,9,15/05/2021,Tigers,Loss 83-87,4,0,0
2023,Callan Ward,12,04/06/2023,Tigers,Loss 104-110,32,1,1
2022,Callan Ward,2,27/03/2022,Tigers,Loss 73-109,28,0,0
2021,Callan Ward,22,13/08/2021,Tigers,Win 106-67,22,1,0
2021,Callan Ward,9,15/05/2021,Tigers,Loss 83-87,25,1,0
2023,Harry Perryman,12,04/06/2023,Tigers,Loss 104-110,20,0,0
2022,Harry Perryman,2,27/03/2022,Tigers,Loss 73-109,26,0,0
2021,Harry Perryman,22,13/08/2021,Tigers,Win 106-67,17,1,2
2021,Harry Perryman,9,15/05/2021,Tigers,Loss 83-87,15,0,0
2023,Brent Daniels,12,04/06/2023,Tigers,Loss 104-110,7,1,0
2022,Isaac Cumming,2,27/03/2022,Tigers,Loss 73-109,26,0,0
2021,Isaac Cumming,22,13/08/2021,Tigers,Win 106-67,24,0,1
2021,Isaac Cumming,9,15/05/2021,Tigers,Loss 83-87,20,0,0
2023,Connor Idun,12,04/06/2023,Tigers,Loss 104-110,17,0,0
2022,Connor Idun,2,27/03/2022,Tigers,Loss 73-109,21,0,0
2021,Connor Idun,22,13/08/2021,Tigers,Win 106-67,7,0,0
2021,Connor Idun,9,15/05/2021,Tigers,Loss 83-87,12,0,0
2022,Nick Haynes,2,27/03/2022,Tigers,Loss 73-109,22,0,0
2021,Nick Haynes,22,13/08/2021,Tigers,Win 106-67,19,0,0
2023,Toby Bedford,12,04/06/2023,Tigers,Loss 104-110,19,1,2
2023,Xavier O'Halloran,12,04/06/2023,Tigers,Loss 104-110,16,1,2
2022,Xavier O'Halloran,2,27/03/2022,Tigers,Loss 73-109,15,0,0
2021,Xavier O'Halloran,22,13/08/2021,Tigers,Win 106-67,17,0,1
2021,Xavier O'Halloran,9,15/05/2021,Tigers,Loss 83-87,10,1,1
2023,Jack Buckley,12,04/06/2023,Tigers,Loss 104-110,13,0,0
2021,Jack Buckley,9,15/05/2021,Tigers,Loss 83-87,10,0,0
2022,Sam Taylor,2,27/03/2022,Tigers,Loss 73-109,18,0,0
2021,Sam Taylor,22,13/08/2021,Tigers,Win 106-67,12,0,0
2021,Sam Taylor,9,15/05/2021,Tigers,Loss 83-87,8,0,0
2023,Jake Riccardi,12,04/06/2023,Tigers,Loss 104-110,11,1,0
2022,Jake Riccardi,2,27/03/2022,Tigers,Loss 73-109,14,0,2
2021,Jake Riccardi,9,15/05/2021,Tigers,Loss 83-87,17,0,0
2023,Callum M. Brown,12,04/06/2023,Tigers,Loss 104-110,10,1,0
2021,James Peatling,22,13/08/2021,Tigers,Win 106-67,9,0,0
2023,Ryan Angwin,12,04/06/2023,Tigers,Loss 104-110,9,0,0
2023,Josh Fahey,12,04/06/2023,Tigers,Loss 104-110,4,1,0
2023,Lachlan Keeffe,12,04/06/2023,Tigers,Loss 104-110,8,0,0
2021,Adam Kennedy,22,13/08/2021,Tigers,Win 106-67,14,0,0
2023,Aaron Cadman,12,04/06/2023,Tigers,Loss 104-110,2,1,0
