Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Zach Merrett,24,25/08/2023,Magpies,Loss 31-101,36,0,2
2022,Zach Merrett,19,24/07/2022,Magpies,Loss 76-80,38,0,0
2022,Zach Merrett,6,25/04/2022,Magpies,Loss 82-93,36,0,0
2021,Zach Merrett,23,22/08/2021,Magpies,Win 102-64,27,0,0
2021,Zach Merrett,6,25/04/2021,Magpies,Win 109-85,34,0,1
2023,Darcy Parish,24,25/08/2023,Magpies,Loss 31-101,29,0,1
2023,Darcy Parish,6,25/04/2023,Magpies,Loss 77-90,27,0,0
2022,Darcy Parish,6,25/04/2022,Magpies,Loss 82-93,44,0,0
2021,Darcy Parish,23,22/08/2021,Magpies,Win 102-64,21,0,1
2021,Darcy Parish,6,25/04/2021,Magpies,Win 109-85,42,2,0
2023,Will Setterfield,24,25/08/2023,Magpies,Loss 31-101,14,0,0
2023,Will Setterfield,6,25/04/2023,Magpies,Loss 77-90,22,0,0
2022,Will Setterfield,23,21/08/2022,Magpies,Loss 74-75,24,0,1
2021,Will Setterfield,2,25/03/2021,Magpies,Loss 85-106,9,0,0
2023,Mason Redman,24,25/08/2023,Magpies,Loss 31-101,20,0,1
2023,Mason Redman,6,25/04/2023,Magpies,Loss 77-90,23,0,0
2022,Mason Redman,19,24/07/2022,Magpies,Loss 76-80,10,0,0
2022,Mason Redman,6,25/04/2022,Magpies,Loss 82-93,21,0,0
2021,Mason Redman,23,22/08/2021,Magpies,Win 102-64,21,2,0
2021,Mason Redman,6,25/04/2021,Magpies,Win 109-85,13,1,0
2023,Nic Martin,24,25/08/2023,Magpies,Loss 31-101,26,0,0
2023,Nic Martin,6,25/04/2023,Magpies,Loss 77-90,18,1,0
2022,Nic Martin,19,24/07/2022,Magpies,Loss 76-80,22,1,0
2022,Nic Martin,6,25/04/2022,Magpies,Loss 82-93,22,0,0
2023,Andrew McGrath,24,25/08/2023,Magpies,Loss 31-101,23,0,0
2023,Andrew McGrath,6,25/04/2023,Magpies,Loss 77-90,20,0,0
2022,Andrew McGrath,19,24/07/2022,Magpies,Loss 76-80,16,0,1
2022,Andrew McGrath,6,25/04/2022,Magpies,Loss 82-93,31,0,0
2021,Andrew McGrath,23,22/08/2021,Magpies,Win 102-64,21,0,0
2021,Andrew McGrath,6,25/04/2021,Magpies,Win 109-85,21,0,2
2023,Dyson Heppell,24,25/08/2023,Magpies,Loss 31-101,23,0,0
2023,Dyson Heppell,6,25/04/2023,Magpies,Loss 77-90,17,0,0
2022,Dyson Heppell,19,24/07/2022,Magpies,Loss 76-80,26,0,0
2022,Dyson Heppell,6,25/04/2022,Magpies,Loss 82-93,19,0,0
2021,Dyson Heppell,23,22/08/2021,Magpies,Win 102-64,22,0,0
2021,Dyson Heppell,6,25/04/2021,Magpies,Win 109-85,29,0,0
2023,Jordan Ridley,6,25/04/2023,Magpies,Loss 77-90,16,0,0
2022,Jordan Ridley,19,24/07/2022,Magpies,Loss 76-80,18,0,0
2022,Jordan Ridley,6,25/04/2022,Magpies,Loss 82-93,19,0,0
2021,Jordan Ridley,23,22/08/2021,Magpies,Win 102-64,19,0,0
2023,Ben Hobbs,24,25/08/2023,Magpies,Loss 31-101,20,0,1
2023,Ben Hobbs,6,25/04/2023,Magpies,Loss 77-90,6,0,0
2022,Ben Hobbs,19,24/07/2022,Magpies,Loss 76-80,15,0,0
2022,Ben Hobbs,6,25/04/2022,Magpies,Loss 82-93,9,0,0
2023,Jye Caldwell,6,25/04/2023,Magpies,Loss 77-90,19,0,0
2022,Jye Caldwell,19,24/07/2022,Magpies,Loss 76-80,15,0,0
2022,Jye Caldwell,6,25/04/2022,Magpies,Loss 82-93,17,0,0
2023,Jade Gresham,5,16/04/2023,Magpies,Loss 64-70,7,0,0
2022,Jade Gresham,1,18/03/2022,Magpies,Loss 85-102,24,2,1
2023,Todd Goldstein,11,28/05/2023,Magpies,Loss 70-105,15,0,0
2022,Todd Goldstein,17,09/07/2022,Magpies,Loss 81-88,14,2,2
2021,Todd Goldstein,8,08/05/2021,Magpies,Loss 76-94,17,0,1
2023,Kyle Langford,24,25/08/2023,Magpies,Loss 31-101,15,1,4
2023,Kyle Langford,6,25/04/2023,Magpies,Loss 77-90,17,3,1
2022,Kyle Langford,19,24/07/2022,Magpies,Loss 76-80,9,1,2
2021,Kyle Langford,6,25/04/2021,Magpies,Win 109-85,21,0,0
2023,Nick Hind,24,25/08/2023,Magpies,Loss 31-101,20,0,0
2022,Nick Hind,19,24/07/2022,Magpies,Loss 76-80,19,0,0
2022,Nick Hind,6,25/04/2022,Magpies,Loss 82-93,14,0,0
2021,Nick Hind,23,22/08/2021,Magpies,Win 102-64,23,0,0
2021,Nick Hind,6,25/04/2021,Magpies,Win 109-85,23,0,0
2023,Dylan Shiel,6,25/04/2023,Magpies,Loss 77-90,19,0,0
2022,Dylan Shiel,19,24/07/2022,Magpies,Loss 76-80,30,0,1
2022,Dylan Shiel,6,25/04/2022,Magpies,Loss 82-93,26,0,0
2021,Dylan Shiel,23,22/08/2021,Magpies,Win 102-64,21,0,0
2023,Jayden Laverde,24,25/08/2023,Magpies,Loss 31-101,31,0,0
2023,Jayden Laverde,6,25/04/2023,Magpies,Loss 77-90,8,0,0
2022,Jayden Laverde,19,24/07/2022,Magpies,Loss 76-80,13,0,0
2022,Jayden Laverde,6,25/04/2022,Magpies,Loss 82-93,7,0,0
2021,Jayden Laverde,23,22/08/2021,Magpies,Win 102-64,18,0,0
2021,Jayden Laverde,6,25/04/2021,Magpies,Win 109-85,21,1,0
2023,Archie Perkins,24,25/08/2023,Magpies,Loss 31-101,12,0,0
2023,Archie Perkins,6,25/04/2023,Magpies,Loss 77-90,13,1,1
2022,Archie Perkins,6,25/04/2022,Magpies,Loss 82-93,16,2,0
2021,Archie Perkins,23,22/08/2021,Magpies,Win 102-64,12,1,0
2021,Archie Perkins,6,25/04/2021,Magpies,Win 109-85,12,0,1
2023,Sam Draper,6,25/04/2023,Magpies,Loss 77-90,15,1,3
2022,Sam Draper,19,24/07/2022,Magpies,Loss 76-80,16,1,0
2022,Sam Draper,6,25/04/2022,Magpies,Loss 82-93,16,0,1
2021,Sam Draper,23,22/08/2021,Magpies,Win 102-64,7,0,0
2023,Xavier Duursma,19,22/07/2023,Magpies,Loss 83-85,14,1,0
2023,Xavier Duursma,2,25/03/2023,Magpies,Loss 64-135,13,0,0
2022,Xavier Duursma,20,30/07/2022,Magpies,Loss 82-88,21,0,0
2021,Xavier Duursma,19,23/07/2021,Magpies,Win 97-69,18,0,0
2023,Elijah Tsatas,24,25/08/2023,Magpies,Loss 31-101,19,0,0
2023,Sam Durham,24,25/08/2023,Magpies,Loss 31-101,25,0,0
2023,Sam Durham,6,25/04/2023,Magpies,Loss 77-90,9,0,0
2022,Sam Durham,19,24/07/2022,Magpies,Loss 76-80,23,0,1
2022,Sam Durham,6,25/04/2022,Magpies,Loss 82-93,17,0,0
2021,Sam Durham,23,22/08/2021,Magpies,Win 102-64,10,0,0
2023,Jake Stringer,6,25/04/2023,Magpies,Loss 77-90,11,1,0
