Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Nick Daicos,6,25/04/2023,Bombers,Win 90-77,40,2,1
2022,Nick Daicos,19,24/07/2022,Bombers,Win 80-76,21,0,1
2022,Nick Daicos,6,25/04/2022,Bombers,Win 93-82,23,0,0
2023,Josh Daicos,24,25/08/2023,Bombers,Win 101-31,25,1,0
2023,Josh Daicos,6,25/04/2023,Bombers,Win 90-77,30,0,0
2022,Josh Daicos,19,24/07/2022,Bombers,Win 80-76,19,1,0
2022,Josh Daicos,6,25/04/2022,Bombers,Win 93-82,20,0,0
2021,Josh Daicos,23,22/08/2021,Bombers,Loss 64-102,17,1,2
2021,Josh Daicos,6,25/04/2021,Bombers,Loss 85-109,26,0,0
2023,Tom Mitchell,24,25/08/2023,Bombers,Win 101-31,33,1,0
2023,Tom Mitchell,6,25/04/2023,Bombers,Win 90-77,23,0,0
2022,Tom Mitchell,8,07/05/2022,Bombers,Loss 81-108,14,0,0
2021,Tom Mitchell,14,20/06/2021,Bombers,Loss 73-86,36,1,2
2021,Tom Mitchell,1,20/03/2021,Bombers,Win 92-91,39,0,0
2023,Scott Pendlebury,24,25/08/2023,Bombers,Win 101-31,21,1,0
2023,Scott Pendlebury,6,25/04/2023,Bombers,Win 90-77,21,1,0
2022,Scott Pendlebury,19,24/07/2022,Bombers,Win 80-76,16,1,0
2022,Scott Pendlebury,6,25/04/2022,Bombers,Win 93-82,25,0,0
2021,Scott Pendlebury,6,25/04/2021,Bombers,Loss 85-109,30,0,0
2023,Jordan De Goey,24,25/08/2023,Bombers,Win 101-31,27,1,0
2023,Jordan De Goey,6,25/04/2023,Bombers,Win 90-77,28,2,1
2022,Jordan De Goey,6,25/04/2022,Bombers,Win 93-82,27,0,0
2021,Jordan De Goey,23,22/08/2021,Bombers,Loss 64-102,23,1,1
2023,Darcy Cameron,24,25/08/2023,Bombers,Win 101-31,11,1,0
2022,Darcy Cameron,19,24/07/2022,Bombers,Win 80-76,4,1,0
2022,Darcy Cameron,6,25/04/2022,Bombers,Win 93-82,8,1,1
2021,Darcy Cameron,23,22/08/2021,Bombers,Loss 64-102,14,1,1
2021,Darcy Cameron,6,25/04/2021,Bombers,Loss 85-109,22,3,1
2023,Jack Crisp,24,25/08/2023,Bombers,Win 101-31,21,0,0
2023,Jack Crisp,6,25/04/2023,Bombers,Win 90-77,26,0,0
2022,Jack Crisp,19,24/07/2022,Bombers,Win 80-76,23,0,0
2022,Jack Crisp,6,25/04/2022,Bombers,Win 93-82,24,1,0
2021,Jack Crisp,23,22/08/2021,Bombers,Loss 64-102,19,0,0
2021,Jack Crisp,6,25/04/2021,Bombers,Loss 85-109,30,1,0
2023,John Noble,24,25/08/2023,Bombers,Win 101-31,21,0,0
2023,John Noble,6,25/04/2023,Bombers,Win 90-77,22,0,0
2022,John Noble,19,24/07/2022,Bombers,Win 80-76,11,0,0
2022,John Noble,6,25/04/2022,Bombers,Win 93-82,23,0,0
2021,John Noble,23,22/08/2021,Bombers,Loss 64-102,18,0,0
2021,John Noble,6,25/04/2021,Bombers,Loss 85-109,17,0,0
2023,Steele Sidebottom,24,25/08/2023,Bombers,Win 101-31,19,0,0
2023,Steele Sidebottom,6,25/04/2023,Bombers,Win 90-77,30,1,0
2022,Steele Sidebottom,19,24/07/2022,Bombers,Win 80-76,12,0,0
2022,Steele Sidebottom,6,25/04/2022,Bombers,Win 93-82,14,0,0
2021,Steele Sidebottom,23,22/08/2021,Bombers,Loss 64-102,22,0,0
2021,Steele Sidebottom,6,25/04/2021,Bombers,Loss 85-109,30,0,0
2023,Lachie Schultz,15,24/06/2023,Bombers,Win 93-61,10,1,0
2021,Lachie Schultz,9,16/05/2021,Bombers,Loss 61-68,14,0,1
2023,Brayden Maynard,24,25/08/2023,Bombers,Win 101-31,21,0,0
2023,Brayden Maynard,6,25/04/2023,Bombers,Win 90-77,19,0,1
2022,Brayden Maynard,19,24/07/2022,Bombers,Win 80-76,9,0,0
2022,Brayden Maynard,6,25/04/2022,Bombers,Win 93-82,15,0,0
2021,Brayden Maynard,23,22/08/2021,Bombers,Loss 64-102,13,0,0
2021,Brayden Maynard,6,25/04/2021,Bombers,Loss 85-109,18,0,0
2023,Patrick Lipinski,24,25/08/2023,Bombers,Win 101-31,16,1,1
2022,Patrick Lipinski,19,24/07/2022,Bombers,Win 80-76,17,0,1
2022,Patrick Lipinski,6,25/04/2022,Bombers,Win 93-82,18,0,0
2023,Isaac Quaynor,24,25/08/2023,Bombers,Win 101-31,18,0,0
2023,Isaac Quaynor,6,25/04/2023,Bombers,Win 90-77,11,0,0
2022,Isaac Quaynor,19,24/07/2022,Bombers,Win 80-76,12,0,0
2022,Isaac Quaynor,6,25/04/2022,Bombers,Win 93-82,13,1,0
2021,Isaac Quaynor,6,25/04/2021,Bombers,Loss 85-109,21,0,1
2023,Jamie Elliott,24,25/08/2023,Bombers,Win 101-31,8,2,0
2023,Jamie Elliott,6,25/04/2023,Bombers,Win 90-77,11,0,1
2022,Jamie Elliott,19,24/07/2022,Bombers,Win 80-76,14,2,1
2021,Jamie Elliott,23,22/08/2021,Bombers,Loss 64-102,18,4,1
2023,Darcy Moore,6,25/04/2023,Bombers,Win 90-77,17,0,0
2022,Darcy Moore,19,24/07/2022,Bombers,Win 80-76,12,0,0
2022,Darcy Moore,6,25/04/2022,Bombers,Win 93-82,12,0,0
2021,Darcy Moore,6,25/04/2021,Bombers,Loss 85-109,12,1,0
2023,Jeremy Howe,24,25/08/2023,Bombers,Win 101-31,20,0,0
2022,Jeremy Howe,19,24/07/2022,Bombers,Win 80-76,20,0,0
2022,Jeremy Howe,6,25/04/2022,Bombers,Win 93-82,22,0,0
2021,Jeremy Howe,23,22/08/2021,Bombers,Loss 64-102,20,0,0
2023,Brody Mihocek,24,25/08/2023,Bombers,Win 101-31,14,3,1
2023,Brody Mihocek,6,25/04/2023,Bombers,Win 90-77,6,0,1
2022,Brody Mihocek,19,24/07/2022,Bombers,Win 80-76,12,2,0
2022,Brody Mihocek,6,25/04/2022,Bombers,Win 93-82,8,4,0
2021,Brody Mihocek,6,25/04/2021,Bombers,Loss 85-109,6,1,2
2023,Mason Cox,24,25/08/2023,Bombers,Win 101-31,11,0,0
2022,Mason Cox,19,24/07/2022,Bombers,Win 80-76,8,0,0
2023,Will Hoskin-Elliott,24,25/08/2023,Bombers,Win 101-31,20,0,0
2023,Will Hoskin-Elliott,6,25/04/2023,Bombers,Win 90-77,10,0,0
2022,Will Hoskin-Elliott,19,24/07/2022,Bombers,Win 80-76,11,0,0
2022,Will Hoskin-Elliott,6,25/04/2022,Bombers,Win 93-82,18,0,0
2021,Will Hoskin-Elliott,23,22/08/2021,Bombers,Loss 64-102,9,1,0
2021,Will Hoskin-Elliott,6,25/04/2021,Bombers,Loss 85-109,18,1,1
2023,Daniel McStay,24,25/08/2023,Bombers,Win 101-31,7,1,0
2022,Daniel McStay,2,26/03/2022,Bombers,Win 97-75,11,0,0
2021,Daniel McStay,5,17/04/2021,Bombers,Win 102-45,6,2,0
2023,Beau McCreery,6,25/04/2023,Bombers,Win 90-77,15,2,0
2022,Beau McCreery,19,24/07/2022,Bombers,Win 80-76,13,0,1
2022,Beau McCreery,6,25/04/2022,Bombers,Win 93-82,7,0,0
2021,Beau McCreery,23,22/08/2021,Bombers,Loss 64-102,0,0,0
2021,Beau McCreery,6,25/04/2021,Bombers,Loss 85-109,6,3,0
2023,Billy Frampton,24,25/08/2023,Bombers,Win 101-31,9,0,0
2023,Billy Frampton,6,25/04/2023,Bombers,Win 90-77,15,1,0
2022,Billy Frampton,4,10/04/2022,Bombers,Loss 99-103,16,0,0
2021,Billy Frampton,17,09/07/2021,Bombers,Loss 21-84,17,0,2
2023,Bobby Hill,24,25/08/2023,Bombers,Win 101-31,12,1,0
2023,Bobby Hill,6,25/04/2023,Bombers,Win 90-77,7,0,0
2021,Bobby Hill,8,08/05/2021,Bombers,Win 107-105,11,1,1
2023,Oleg Markov,24,25/08/2023,Bombers,Win 101-31,19,0,0
2023,Oleg Markov,6,25/04/2023,Bombers,Win 90-77,19,0,0
2022,Oleg Markov,18,17/07/2022,Bombers,Loss 55-103,18,0,0
2023,Finlay Macrae,24,25/08/2023,Bombers,Win 101-31,7,0,0
2021,Finlay Macrae,6,25/04/2021,Bombers,Loss 85-109,9,0,0
2023,Ash Johnson,6,25/04/2023,Bombers,Win 90-77,10,2,1
2022,Ash Johnson,19,24/07/2022,Bombers,Win 80-76,6,3,1
2022,Nathan Murphy,19,24/07/2022,Bombers,Win 80-76,10,0,0
2021,Nathan Murphy,23,22/08/2021,Bombers,Loss 64-102,14,0,1
2021,Nathan Murphy,6,25/04/2021,Bombers,Loss 85-109,14,0,0
2022,Reef McInnes,6,25/04/2022,Bombers,Win 93-82,2,1,1
2023,Nathan Kreuger,6,25/04/2023,Bombers,Win 90-77,5,0,0
2022,Nathan Kreuger,6,25/04/2022,Bombers,Win 93-82,0,0,0
