Year,Player Name,Round,Date,Opponent,Result,D,G,B
2022,Tom Green,18,16/07/2022,Lions,Loss 59-99,14,0,0
2022,Tom Green,11,28/05/2022,Lions,Loss 96-110,21,0,0
2021,Tom Green,11,29/05/2021,Lions,Loss 65-129,15,0,1
2023,Stephen Coniglio,6,22/04/2023,Lions,Loss 87-108,38,0,0
2022,Stephen Coniglio,18,16/07/2022,Lions,Loss 59-99,23,0,0
2022,Stephen Coniglio,11,28/05/2022,Lions,Loss 96-110,25,1,0
2023,Josh Kelly,6,22/04/2023,Lions,Loss 87-108,41,0,1
2022,Josh Kelly,18,16/07/2022,Lions,Loss 59-99,14,1,0
2022,Josh Kelly,11,28/05/2022,Lions,Loss 96-110,31,2,0
2021,Josh Kelly,11,29/05/2021,Lions,Loss 65-129,26,2,0
2023,Lachie Whitfield,6,22/04/2023,Lions,Loss 87-108,23,0,0
2021,Lachie Whitfield,11,29/05/2021,Lions,Loss 65-129,30,0,0
2023,Toby Greene,6,22/04/2023,Lions,Loss 87-108,22,2,1
2022,Toby Greene,18,16/07/2022,Lions,Loss 59-99,14,4,0
2022,Toby Greene,11,28/05/2022,Lions,Loss 96-110,15,4,2
2023,Lachie Ash,6,22/04/2023,Lions,Loss 87-108,20,0,0
2022,Lachie Ash,18,16/07/2022,Lions,Loss 59-99,14,0,0
2022,Lachie Ash,11,28/05/2022,Lions,Loss 96-110,17,0,0
2021,Lachie Ash,11,29/05/2021,Lions,Loss 65-129,26,0,0
2023,Finn Callaghan,6,22/04/2023,Lions,Loss 87-108,19,0,0
2023,Jesse Hogan,6,22/04/2023,Lions,Loss 87-108,10,2,0
2022,Jesse Hogan,18,16/07/2022,Lions,Loss 59-99,10,1,1
2022,Jesse Hogan,11,28/05/2022,Lions,Loss 96-110,12,2,1
2023,Harry Himmelberg,6,22/04/2023,Lions,Loss 87-108,20,1,2
2022,Harry Himmelberg,18,16/07/2022,Lions,Loss 59-99,29,1,0
2022,Harry Himmelberg,11,28/05/2022,Lions,Loss 96-110,21,0,0
2021,Harry Himmelberg,11,29/05/2021,Lions,Loss 65-129,13,0,1
2023,Callan Ward,6,22/04/2023,Lions,Loss 87-108,11,0,1
2022,Callan Ward,18,16/07/2022,Lions,Loss 59-99,20,0,0
2022,Callan Ward,11,28/05/2022,Lions,Loss 96-110,1,0,0
2021,Callan Ward,11,29/05/2021,Lions,Loss 65-129,32,2,0
2023,Harry Perryman,6,22/04/2023,Lions,Loss 87-108,24,0,1
2022,Harry Perryman,11,28/05/2022,Lions,Loss 96-110,22,0,0
2023,Brent Daniels,6,22/04/2023,Lions,Loss 87-108,20,4,1
2023,Isaac Cumming,6,22/04/2023,Lions,Loss 87-108,17,0,0
2022,Isaac Cumming,18,16/07/2022,Lions,Loss 59-99,18,0,0
2022,Isaac Cumming,11,28/05/2022,Lions,Loss 96-110,29,0,0
2021,Isaac Cumming,11,29/05/2021,Lions,Loss 65-129,28,0,0
2023,Connor Idun,6,22/04/2023,Lions,Loss 87-108,18,0,0
2022,Connor Idun,18,16/07/2022,Lions,Loss 59-99,12,0,0
2022,Connor Idun,11,28/05/2022,Lions,Loss 96-110,14,0,0
2021,Connor Idun,11,29/05/2021,Lions,Loss 65-129,12,0,0
2023,Nick Haynes,6,22/04/2023,Lions,Loss 87-108,27,0,0
2022,Nick Haynes,18,16/07/2022,Lions,Loss 59-99,17,0,0
2021,Nick Haynes,11,29/05/2021,Lions,Loss 65-129,16,0,0
2022,Toby Bedford,15,23/06/2022,Lions,Win 117-53,11,2,0
2023,Xavier O'Halloran,6,22/04/2023,Lions,Loss 87-108,17,3,0
2022,Xavier O'Halloran,18,16/07/2022,Lions,Loss 59-99,15,0,0
2022,Xavier O'Halloran,11,28/05/2022,Lions,Loss 96-110,5,0,0
2021,Xavier O'Halloran,11,29/05/2021,Lions,Loss 65-129,11,0,0
2023,Jack Buckley,6,22/04/2023,Lions,Loss 87-108,20,0,0
2021,Jack Buckley,11,29/05/2021,Lions,Loss 65-129,13,0,0
2023,Sam Taylor,6,22/04/2023,Lions,Loss 87-108,7,0,0
2022,Sam Taylor,18,16/07/2022,Lions,Loss 59-99,20,0,0
2022,Sam Taylor,11,28/05/2022,Lions,Loss 96-110,15,0,0
2022,Jake Riccardi,18,16/07/2022,Lions,Loss 59-99,13,0,4
2022,Jake Riccardi,11,28/05/2022,Lions,Loss 96-110,9,1,0
2021,Jake Riccardi,11,29/05/2021,Lions,Loss 65-129,15,0,0
2023,James Peatling,6,22/04/2023,Lions,Loss 87-108,14,0,1
2022,James Peatling,18,16/07/2022,Lions,Loss 59-99,12,0,0
2022,James Peatling,11,28/05/2022,Lions,Loss 96-110,16,3,1
2023,Ryan Angwin,6,22/04/2023,Lions,Loss 87-108,20,0,0
2022,Lachlan Keeffe,18,16/07/2022,Lions,Loss 59-99,13,0,0
2022,Lachlan Keeffe,11,28/05/2022,Lions,Loss 96-110,5,0,0
2023,Harry Rowston,6,22/04/2023,Lions,Loss 87-108,7,0,0
2022,Jacob Wehr,18,16/07/2022,Lions,Loss 59-99,15,0,0
2022,Jacob Wehr,11,28/05/2022,Lions,Loss 96-110,12,0,0
2023,Adam Kennedy,6,22/04/2023,Lions,Loss 87-108,3,0,0
2023,Aaron Cadman,6,22/04/2023,Lions,Loss 87-108,5,1,0
