Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Josh Dunkley,6,22/04/2023,Giants,Win 108-87,21,0,0
2022,Josh Dunkley,22,13/08/2022,Giants,Win 62-57,26,0,0
2022,Josh Dunkley,14,18/06/2022,Giants,Win 125-105,27,1,0
2021,Josh Dunkley,6,23/04/2021,Giants,Win 104-65,29,0,2
2023,Lachie Neale,6,22/04/2023,Giants,Win 108-87,20,0,0
2022,Lachie Neale,18,16/07/2022,Giants,Win 99-59,26,0,0
2022,Lachie Neale,11,28/05/2022,Giants,Win 110-96,39,2,0
2023,Hugh McCluggage,6,22/04/2023,Giants,Win 108-87,21,0,1
2022,Hugh McCluggage,18,16/07/2022,Giants,Win 99-59,29,4,1
2021,Hugh McCluggage,11,29/05/2021,Giants,Win 129-65,15,1,1
2023,Dayne Zorko,6,22/04/2023,Giants,Win 108-87,17,0,0
2022,Dayne Zorko,11,28/05/2022,Giants,Win 110-96,14,0,0
2021,Dayne Zorko,11,29/05/2021,Giants,Win 129-65,35,2,0
2023,Will Ashcroft,6,22/04/2023,Giants,Win 108-87,19,1,0
2023,Oscar McInerney,6,22/04/2023,Giants,Win 108-87,11,0,0
2022,Oscar McInerney,11,28/05/2022,Giants,Win 110-96,13,0,0
2021,Oscar McInerney,11,29/05/2021,Giants,Win 129-65,20,1,2
2023,Joe Daniher,6,22/04/2023,Giants,Win 108-87,16,1,1
2022,Joe Daniher,18,16/07/2022,Giants,Win 99-59,11,0,0
2021,Joe Daniher,11,29/05/2021,Giants,Win 129-65,7,1,1
2023,Jarrod Berry,6,22/04/2023,Giants,Win 108-87,12,0,0
2022,Jarrod Berry,11,28/05/2022,Giants,Win 110-96,33,1,2
2023,Zac Bailey,6,22/04/2023,Giants,Win 108-87,17,1,2
2022,Zac Bailey,18,16/07/2022,Giants,Win 99-59,17,0,1
2022,Zac Bailey,11,28/05/2022,Giants,Win 110-96,20,1,2
2021,Zac Bailey,11,29/05/2021,Giants,Win 129-65,18,1,0
2023,Keidean Coleman,6,22/04/2023,Giants,Win 108-87,16,0,0
2022,Keidean Coleman,18,16/07/2022,Giants,Win 99-59,25,1,0
2022,Keidean Coleman,11,28/05/2022,Giants,Win 110-96,16,0,0
2021,Keidean Coleman,11,29/05/2021,Giants,Win 129-65,13,1,1
2023,Harris Andrews,6,22/04/2023,Giants,Win 108-87,9,0,0
2022,Harris Andrews,18,16/07/2022,Giants,Win 99-59,12,0,0
2022,Harris Andrews,11,28/05/2022,Giants,Win 110-96,12,0,0
2021,Harris Andrews,11,29/05/2021,Giants,Win 129-65,15,0,0
2023,Conor McKenna,6,22/04/2023,Giants,Win 108-87,15,0,1
2022,Conor McKenna,10,07/08/2022,Giants,Loss 55-59,4,1,0
2021,Conor McKenna,10,07/08/2021,Giants,Loss 55-59,4,1,0
2023,Cam Rayner,6,22/04/2023,Giants,Win 108-87,15,1,1
2022,Cam Rayner,18,16/07/2022,Giants,Win 99-59,19,3,1
2022,Cam Rayner,11,28/05/2022,Giants,Win 110-96,25,1,0
2023,Charlie Cameron,6,22/04/2023,Giants,Win 108-87,15,7,2
2022,Charlie Cameron,18,16/07/2022,Giants,Win 99-59,12,3,0
2022,Charlie Cameron,11,28/05/2022,Giants,Win 110-96,13,1,0
2021,Charlie Cameron,11,29/05/2021,Giants,Win 129-65,13,1,1
2023,Darcy Wilmot,6,22/04/2023,Giants,Win 108-87,8,0,0
2023,Eric Hipwood,6,22/04/2023,Giants,Win 108-87,7,2,1
2022,Eric Hipwood,18,16/07/2022,Giants,Win 99-59,11,2,1
2022,Eric Hipwood,11,28/05/2022,Giants,Win 110-96,10,1,1
2021,Eric Hipwood,11,29/05/2021,Giants,Win 129-65,12,1,2
2022,Harry Sharp,18,16/07/2022,Giants,Win 99-59,10,0,0
2023,Tom Doedee,1,19/03/2023,Giants,Loss 90-106,20,0,0
2022,Tom Doedee,7,30/04/2022,Giants,Loss 54-113,19,0,0
2021,Tom Doedee,7,01/05/2021,Giants,Loss 39-106,22,0,0
2023,Lincoln McCarthy,6,22/04/2023,Giants,Win 108-87,9,1,0
2022,Lincoln McCarthy,18,16/07/2022,Giants,Win 99-59,11,0,0
2022,Lincoln McCarthy,11,28/05/2022,Giants,Win 110-96,12,4,0
2021,Lincoln McCarthy,11,29/05/2021,Giants,Win 129-65,13,2,0
2022,Callum Ah Chee,18,16/07/2022,Giants,Win 99-59,15,0,0
2022,Callum Ah Chee,11,28/05/2022,Giants,Win 110-96,13,0,2
2021,Callum Ah Chee,11,29/05/2021,Giants,Win 129-65,13,0,0
2023,Jarryd Lyons,6,22/04/2023,Giants,Win 108-87,7,0,0
2022,Jarryd Lyons,18,16/07/2022,Giants,Win 99-59,18,0,0
2022,Jarryd Lyons,11,28/05/2022,Giants,Win 110-96,17,0,0
2021,Jarryd Lyons,11,29/05/2021,Giants,Win 129-65,25,0,1
2023,Brandon Starcevich,6,22/04/2023,Giants,Win 108-87,5,0,0
2022,Brandon Starcevich,18,16/07/2022,Giants,Win 99-59,18,0,0
2022,Brandon Starcevich,11,28/05/2022,Giants,Win 110-96,13,1,0
2021,Brandon Starcevich,11,29/05/2021,Giants,Win 129-65,16,0,0
2023,Jack Payne,6,22/04/2023,Giants,Win 108-87,11,0,0
2022,Jack Payne,18,16/07/2022,Giants,Win 99-59,12,0,0
2022,Darcy Fort,18,16/07/2022,Giants,Win 99-59,19,0,0
2022,Darcy Fort,11,28/05/2022,Giants,Win 110-96,5,0,0
2022,Jaxon Prior,11,28/05/2022,Giants,Win 110-96,17,0,2
2021,Jaxon Prior,11,29/05/2021,Giants,Win 129-65,16,1,0
2022,Darcy Gardiner,18,16/07/2022,Giants,Win 99-59,13,0,0
2022,Darcy Gardiner,11,28/05/2022,Giants,Win 110-96,17,0,0
2022,Deven Robertson,11,28/05/2022,Giants,Win 110-96,17,2,0
2021,Deven Robertson,11,29/05/2021,Giants,Win 129-65,19,0,0
2022,Noah Answerth,18,16/07/2022,Giants,Win 99-59,15,0,0
2022,Noah Answerth,11,28/05/2022,Giants,Win 110-96,15,0,0
2023,Darragh Joyce,6,22/04/2023,Giants,Win 108-87,7,0,0
2021,James Madden,11,29/05/2021,Giants,Win 129-65,15,0,0
