Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,James Sicily,23,20/08/2023,Demons,Loss 60-87,23,0,0
2023,James Sicily,9,13/05/2023,Demons,Loss 49-103,27,0,0
2022,James Sicily,7,30/04/2022,Demons,Loss 81-91,26,0,0
2023,Will Day,23,20/08/2023,Demons,Loss 60-87,20,1,0
2023,Will Day,9,13/05/2023,Demons,Loss 49-103,29,0,0
2022,Will Day,7,30/04/2022,Demons,Loss 81-91,20,0,0
2023,Jai Newcombe,9,13/05/2023,Demons,Loss 49-103,26,1,1
2022,Jai Newcombe,7,30/04/2022,Demons,Loss 81-91,21,0,0
2023,Dylan Moore,23,20/08/2023,Demons,Loss 60-87,18,1,2
2023,Dylan Moore,9,13/05/2023,Demons,Loss 49-103,19,0,0
2022,Dylan Moore,7,30/04/2022,Demons,Loss 81-91,33,1,0
2021,Dylan Moore,18,17/07/2021,Demons,Draw 79-79,12,1,0
2021,Dylan Moore,5,18/04/2021,Demons,Loss 54-104,10,1,0
2023,Karl Amon,23,20/08/2023,Demons,Loss 60-87,27,0,0
2023,Karl Amon,9,13/05/2023,Demons,Loss 49-103,19,0,0
2022,Karl Amon,18,17/07/2022,Demons,Loss 69-83,25,0,0
2022,Karl Amon,4,07/04/2022,Demons,Loss 36-68,18,0,3
2021,Karl Amon,17,08/07/2021,Demons,Loss 55-86,28,1,0
2023,James Worpel,23,20/08/2023,Demons,Loss 60-87,30,0,0
2023,James Worpel,9,13/05/2023,Demons,Loss 49-103,26,0,0
2022,James Worpel,7,30/04/2022,Demons,Loss 81-91,26,1,0
2021,James Worpel,18,17/07/2021,Demons,Draw 79-79,29,1,0
2021,James Worpel,5,18/04/2021,Demons,Loss 54-104,16,0,0
2023,Conor Nash,23,20/08/2023,Demons,Loss 60-87,25,0,0
2023,Conor Nash,9,13/05/2023,Demons,Loss 49-103,27,0,0
2022,Conor Nash,7,30/04/2022,Demons,Loss 81-91,10,0,0
2021,Conor Nash,5,18/04/2021,Demons,Loss 54-104,5,0,0
2023,Blake Hardwick,23,20/08/2023,Demons,Loss 60-87,22,0,0
2023,Blake Hardwick,9,13/05/2023,Demons,Loss 49-103,24,0,0
2022,Blake Hardwick,7,30/04/2022,Demons,Loss 81-91,17,0,0
2021,Blake Hardwick,5,18/04/2021,Demons,Loss 54-104,19,0,0
2023,Jarman Impey,23,20/08/2023,Demons,Loss 60-87,23,0,0
