Year,Player Name,Round,Date,Opponent,Result,D,G,B
2021,Bayley Fritsch,18,17/07/2021,Hawks,Draw 79-79,13,3,1
2023,Jake Bowey,23,20/08/2023,Hawks,Win 87-60,15,0,0
2023,Jake Bowey,9,13/05/2023,Hawks,Win 103-49,14,0,0
2022,Jake Bowey,7,30/04/2022,Hawks,Win 91-81,21,0,0
2023,Jack Billings,20,30/07/2023,Hawks,Win 122-93,15,0,0
2021,Jack Billings,7,01/05/2021,Hawks,Win 128-59,32,0,0
2021,Shane McAdam,6,25/04/2021,Hawks,Loss 99-102,6,2,1
2023,Kade Chandler,23,20/08/2023,Hawks,Win 87-60,6,1,0
2023,Kade Chandler,9,13/05/2023,Hawks,Win 103-49,12,0,1
2022,Kade Chandler,7,30/04/2022,Hawks,Win 91-81,3,0,0
2023,Jake Lever,23,20/08/2023,Hawks,Win 87-60,19,0,0
2023,Jake Lever,9,13/05/2023,Hawks,Win 103-49,10,0,0
2022,Jake Lever,7,30/04/2022,Hawks,Win 91-81,10,0,0
2021,Jake Lever,18,17/07/2021,Hawks,Draw 79-79,17,0,0
2021,Jake Lever,5,18/04/2021,Hawks,Win 104-54,16,0,0
2023,Adam Tomlinson,23,20/08/2023,Hawks,Win 87-60,12,0,0
2021,Adam Tomlinson,5,18/04/2021,Hawks,Win 104-54,16,0,0
2022,Tom McDonald,7,30/04/2022,Hawks,Win 91-81,13,2,2
2021,Tom McDonald,18,17/07/2021,Hawks,Draw 79-79,10,1,0
2021,Tom McDonald,5,18/04/2021,Hawks,Win 104-54,22,2,2
2023,Harrison Petty,9,13/05/2023,Hawks,Win 103-49,8,2,0
2021,Harrison Petty,18,17/07/2021,Hawks,Draw 79-79,9,0,0
2021,Harrison Petty,5,18/04/2021,Hawks,Win 104-54,8,0,0
2023,Jacob van Rooyen,23,20/08/2023,Hawks,Win 87-60,7,3,0
2023,Jacob van Rooyen,9,13/05/2023,Hawks,Win 103-49,14,1,0
2022,Ben Brown,7,30/04/2022,Hawks,Win 91-81,11,4,0
2021,Ben Brown,18,17/07/2021,Hawks,Draw 79-79,12,1,2
2023,Jake Melksham,23,20/08/2023,Hawks,Win 87-60,15,3,4
2022,Jake Melksham,7,30/04/2022,Hawks,Win 91-81,12,0,1
2021,Jake Melksham,5,18/04/2021,Hawks,Win 104-54,11,3,0
2023,Judd McVee,23,20/08/2023,Hawks,Win 87-60,14,0,0
2023,Judd McVee,9,13/05/2023,Hawks,Win 103-49,12,0,0
2023,Charlie Spargo,9,13/05/2023,Hawks,Win 103-49,12,2,0
2022,Charlie Spargo,7,30/04/2022,Hawks,Win 91-81,8,0,1
2021,Charlie Spargo,18,17/07/2021,Hawks,Draw 79-79,11,1,1
2021,Charlie Spargo,5,18/04/2021,Hawks,Win 104-54,11,0,1
2023,Joel Smith,23,20/08/2023,Hawks,Win 87-60,7,2,0
2022,Joel Smith,7,30/04/2022,Hawks,Win 91-81,5,0,0
2023,Josh Schache,23,20/08/2023,Hawks,Win 87-60,1,0,1
2022,Josh Schache,15,24/06/2022,Hawks,Win 125-83,12,2,1
2023,Bailey Laurie,23,20/08/2023,Hawks,Win 87-60,14,0,0
2022,Tom Fullarton,10,22/05/2022,Hawks,Loss 112-117,12,1,0
2021,Tom Fullarton,20,01/08/2021,Hawks,Loss 80-92,15,1,0
