Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,James Sicily,10,21/05/2023,Eagles,Win 142-26,30,0,0
2022,James Sicily,18,17/07/2022,Eagles,Win 102-77,24,0,0
2023,Will Day,10,21/05/2023,Eagles,Win 142-26,24,0,0
2022,Will Day,18,17/07/2022,Eagles,Win 102-77,9,2,0
2023,Jai Newcombe,10,21/05/2023,Eagles,Win 142-26,24,1,0
2022,Jai Newcombe,18,17/07/2022,Eagles,Win 102-77,28,0,0
2023,Dylan Moore,10,21/05/2023,Eagles,Win 142-26,22,1,1
2022,Dylan Moore,18,17/07/2022,Eagles,Win 102-77,25,1,0
2021,Dylan Moore,8,09/05/2021,Eagles,Loss 60-98,9,0,0
2023,Karl Amon,10,21/05/2023,Eagles,Win 142-26,23,0,0
2022,Karl Amon,6,23/04/2022,Eagles,Win 117-33,25,1,0
2021,Karl Amon,3,03/04/2021,Eagles,Loss 71-108,23,0,1
2023,James Worpel,10,21/05/2023,Eagles,Win 142-26,27,1,0
2021,James Worpel,8,09/05/2021,Eagles,Loss 60-98,27,2,0
2023,Conor Nash,10,21/05/2023,Eagles,Win 142-26,30,0,0
2022,Conor Nash,18,17/07/2022,Eagles,Win 102-77,18,0,0
2023,Blake Hardwick,10,21/05/2023,Eagles,Win 142-26,17,0,0
2022,Blake Hardwick,18,17/07/2022,Eagles,Win 102-77,22,0,0
2021,Blake Hardwick,8,09/05/2021,Eagles,Loss 60-98,23,0,0
2023,Jarman Impey,10,21/05/2023,Eagles,Win 142-26,14,0,0
2022,Jarman Impey,18,17/07/2022,Eagles,Win 102-77,13,1,1
2021,Jarman Impey,8,09/05/2021,Eagles,Loss 60-98,32,1,0
2022,Harry Morrison,18,17/07/2022,Eagles,Win 102-77,18,0,0
2021,Harry Morrison,8,09/05/2021,Eagles,Loss 60-98,20,0,0
2022,Josh Ward,18,17/07/2022,Eagles,Win 102-77,34,0,0
2023,Mitch Lewis,10,21/05/2023,Eagles,Win 142-26,24,6,2
2022,Mitch Lewis,18,17/07/2022,Eagles,Win 102-77,9,0,1
2021,Mitch Lewis,8,09/05/2021,Eagles,Loss 60-98,10,2,2
2023,Connor Macdonald,10,21/05/2023,Eagles,Win 142-26,14,0,0
2022,Connor Macdonald,18,17/07/2022,Eagles,Win 102-77,13,2,1
2022,Jack Scrimshaw,18,17/07/2022,Eagles,Win 102-77,23,1,0
2021,Jack Scrimshaw,8,09/05/2021,Eagles,Loss 60-98,27,0,1
2023,Josh Weddle,10,21/05/2023,Eagles,Win 142-26,28,2,0
2023,Seamus Mitchell,10,21/05/2023,Eagles,Win 142-26,19,0,0
2023,Ned Reeves,10,21/05/2023,Eagles,Win 142-26,7,0,0
2022,Ned Reeves,18,17/07/2022,Eagles,Win 102-77,9,1,0
2021,Chad Wingard,8,09/05/2021,Eagles,Loss 60-98,19,0,0
2023,Luke Breust,10,21/05/2023,Eagles,Win 142-26,14,3,1
2022,Luke Breust,18,17/07/2022,Eagles,Win 102-77,15,6,2
2021,Luke Breust,8,09/05/2021,Eagles,Loss 60-98,18,0,0
2023,Lloyd Meek,10,21/05/2023,Eagles,Win 142-26,18,0,0
2022,Lloyd Meek,3,03/04/2022,Eagles,Win 102-47,13,0,0
2021,Lloyd Meek,22,15/08/2021,Eagles,Win 79-64,7,0,0
2022,Changkuoth Jiath,18,17/07/2022,Eagles,Win 102-77,24,0,0
2021,Changkuoth Jiath,8,09/05/2021,Eagles,Loss 60-98,25,0,0
2023,Jack Gunston,17,08/07/2023,Eagles,Win 116-35,20,6,2
2023,Sam Frost,10,21/05/2023,Eagles,Win 142-26,19,0,0
2021,Sam Frost,8,09/05/2021,Eagles,Loss 60-98,11,0,0
2023,Mabior Chol,9,12/05/2023,Eagles,Win 113-43,7,2,1
2022,Mabior Chol,20,31/07/2022,Eagles,Win 107-104,7,5,0
2022,Mabior Chol,1,20/03/2022,Eagles,Win 107-80,8,2,0
2021,Mabior Chol,13,13/06/2021,Eagles,Loss 81-85,7,0,0
2023,Cam Mackenzie,10,21/05/2023,Eagles,Win 142-26,22,2,1
2023,Sam Butler,10,21/05/2023,Eagles,Win 142-26,16,1,1
2023,Jack Ginnivan,12,03/06/2023,Eagles,Win 120-57,9,0,0
2022,Jack Ginnivan,4,09/04/2022,Eagles,Loss 74-87,12,2,2
2021,Jack Ginnivan,20,31/07/2021,Eagles,Win 90-45,10,1,0
2022,Finn Maginness,18,17/07/2022,Eagles,Win 102-77,21,0,2
2023,Massimo D'Ambrosio,11,27/05/2023,Eagles,Win 96-46,8,0,1
2022,Massimo D'Ambrosio,15,24/06/2022,Eagles,Loss 97-107,14,0,0
2022,Denver Grainger-Barras,18,17/07/2022,Eagles,Win 102-77,11,0,0
2023,James Blanck,10,21/05/2023,Eagles,Win 142-26,10,0,0
2022,James Blanck,18,17/07/2022,Eagles,Win 102-77,7,0,0
2022,Cooper Stephens,14,18/06/2022,Eagles,Win 81-63,17,0,0
