Year,Player Name,Round,Date,Opponent,Result,D,G,B
2023,Tom Stewart,9,12/05/2023,Tigers,Loss 78-102,24,0,0
2022,Tom Stewart,15,25/06/2022,Tigers,Win 89-86,29,0,0
2021,Tom Stewart,19,25/07/2021,Tigers,Win 95-57,25,0,0
2021,Tom Stewart,8,07/05/2021,Tigers,Win 126-63,26,0,0
2023,Mitch Duncan,9,12/05/2023,Tigers,Loss 78-102,25,1,0
2022,Mitch Duncan,15,25/06/2022,Tigers,Win 89-86,25,0,0
2021,Mitch Duncan,8,07/05/2021,Tigers,Win 126-63,30,0,0
2022,Cameron Guthrie,15,25/06/2022,Tigers,Win 89-86,28,0,1
2021,Cameron Guthrie,19,25/07/2021,Tigers,Win 95-57,34,0,0
2021,Cameron Guthrie,8,07/05/2021,Tigers,Win 126-63,36,0,1
2023,Jeremy Cameron,9,12/05/2023,Tigers,Loss 78-102,21,1,0
2022,Jeremy Cameron,15,25/06/2022,Tigers,Win 89-86,16,3,1
2021,Jeremy Cameron,8,07/05/2021,Tigers,Win 126-63,22,6,2
2023,Mark Blicavs,9,12/05/2023,Tigers,Loss 78-102,16,1,1
2022,Mark Blicavs,15,25/06/2022,Tigers,Win 89-86,17,1,1
2021,Mark Blicavs,19,25/07/2021,Tigers,Win 95-57,14,0,0
2021,Mark Blicavs,8,07/05/2021,Tigers,Win 126-63,24,0,0
2021,Patrick Dangerfield,19,25/07/2021,Tigers,Win 95-57,28,1,0
2023,Tom Atkins,9,12/05/2023,Tigers,Loss 78-102,24,0,0
2022,Tom Atkins,15,25/06/2022,Tigers,Win 89-86,21,0,0
2021,Tom Atkins,19,25/07/2021,Tigers,Win 95-57,16,0,0
2021,Tom Atkins,8,07/05/2021,Tigers,Win 126-63,16,0,0
2023,Max Holmes,9,12/05/2023,Tigers,Loss 78-102,17,0,0
2022,Max Holmes,15,25/06/2022,Tigers,Win 89-86,10,0,0
2023,Gryan Miers,9,12/05/2023,Tigers,Loss 78-102,21,0,2
2022,Gryan Miers,15,25/06/2022,Tigers,Win 89-86,10,1,1
2021,Gryan Miers,19,25/07/2021,Tigers,Win 95-57,16,1,0
2022,Rhys Stanley,15,25/06/2022,Tigers,Win 89-86,6,0,0
2021,Rhys Stanley,19,25/07/2021,Tigers,Win 95-57,14,1,0
2023,Tanner Bruhn,9,12/05/2023,Tigers,Loss 78-102,19,1,0
2022,Tanner Bruhn,2,27/03/2022,Tigers,Loss 73-109,16,1,0
2021,Tanner Bruhn,22,13/08/2021,Tigers,Win 106-67,14,0,1
2021,Tanner Bruhn,9,15/05/2021,Tigers,Loss 83-87,6,0,1
2023,Zach Guthrie,9,12/05/2023,Tigers,Loss 78-102,11,0,0
2022,Zach Guthrie,15,25/06/2022,Tigers,Win 89-86,12,0,0
2021,Zach Guthrie,8,07/05/2021,Tigers,Win 126-63,14,0,0
2023,Zach Tuohy,9,12/05/2023,Tigers,Loss 78-102,18,0,1
2022,Zach Tuohy,15,25/06/2022,Tigers,Win 89-86,17,1,0
2021,Zach Tuohy,19,25/07/2021,Tigers,Win 95-57,22,0,0
